2.6100e-08,1.7607e-07,8.1445e-01,1.7049e-01,3.0240e-12,9.9459e-04,1.5207e-03,1.2386e-02,1.5712e-04,8.7303e-11
1.2024e-01,6.1119e-04,1.0104e-01,3.1047e-03,5.2580e-02,9.2202e-03,5.7991e-01,2.2756e-03,1.2770e-01,3.3202e-03
1.9121e-02,2.7305e-02,5.0117e-02,2.3337e-01,8.5163e-03,3.3335e-02,1.2341e-02,2.4070e-02,4.4572e-01,1.4611e-01
4.1477e-02,4.0124e-03,1.0231e-01,1.3368e-01,1.9437e-01,1.5877e-01,9.3869e-02,6.2442e-03,1.3717e-01,1.2811e-01
4.7533e-02,1.6551e-02,7.8438e-02,1.1747e-01,1.8524e-01,2.1467e-01,1.9509e-02,5.3194e-02,9.8225e-02,1.6917e-01
4.3497e-02,3.5799e-02,1.0352e-01,1.3300e-01,5.7449e-02,2.7295e-01,1.0578e-01,6.8790e-02,1.0779e-01,7.1421e-02
1.4829e-02,2.7745e-02,1.3287e-01,2.0630e-01,6.9339e-02,2.0035e-01,4.8971e-02,5.8495e-02,1.3861e-01,1.0250e-01
2.6550e-02,3.5766e-02,1.1728e-01,1.4934e-01,4.1576e-02,1.8718e-01,7.3591e-02,7.8506e-02,2.1633e-01,7.3879e-02
7.3041e-03,7.8452e-02,1.2727e-01,1.1984e-01,7.6009e-02,9.5102e-02,8.4919e-02,1.1372e-01,2.1548e-01,8.1905e-02
3.2017e-02,4.5706e-02,8.6386e-02,1.1779e-01,5.3442e-02,8.3363e-02,3.7651e-02,1.3494e-01,2.2474e-01,1.8396e-01
9.7697e-03,9.4412e-02,5.9050e-02,1.3610e-01,9.3856e-02,5.2996e-02,3.0952e-02,1.4138e-01,2.6224e-01,1.1925e-01
1.3699e-02,1.1001e-01,7.3511e-02,1.0505e-01,1.2537e-01,4.1318e-02,5.5685e-02,1.5813e-01,1.7369e-01,1.4355e-01
5.7208e-03,1.1263e-01,5.4373e-02,1.3357e-01,9.5393e-02,6.9852e-02,4.8955e-02,1.6927e-01,1.9391e-01,1.1633e-01
6.6648e-03,1.0079e-01,6.6465e-02,1.6742e-01,7.6018e-02,9.1578e-02,4.2602e-02,1.5594e-01,1.6553e-01,1.2699e-01
7.5954e-03,1.3977e-01,3.6846e-02,1.5109e-01,1.0619e-01,3.2213e-02,5.2508e-02,1.1831e-01,2.1222e-01,1.4326e-01
5.4663e-03,9.0052e-02,5.3616e-02,6.8389e-02,1.0455e-01,4.1787e-02,8.9923e-02,1.5976e-01,1.9493e-01,1.9154e-01
3.5575e-03,7.6289e-02,3.8317e-02,1.4831e-01,1.4096e-01,6.0365e-02,5.8425e-02,9.1615e-02,2.2805e-01,1.5411e-01
