# GLoss,DLoss,KLDivergence,RevKLDivergence
5.1771e-01,2.4129e+00,5.7832e-01,1.0441e+00
6.0798e-01,2.4548e+00,4.6528e-01,6.2707e-01
3.7345e-01,2.6523e+00,5.1158e-01,7.0704e-01
7.0829e-01,2.7768e+00,4.7140e-01,6.7776e-01
5.5515e-01,2.5429e+00,4.9394e-01,7.8251e-01
5.1420e-01,2.4290e+00,5.1341e-01,7.0034e-01
5.6507e-01,2.7193e+00,4.3226e-01,6.1525e-01
4.0697e-01,2.7747e+00,4.3643e-01,6.1520e-01
5.2417e-01,2.9449e+00,5.0023e-01,8.6427e-01
5.9355e-01,2.9968e+00,5.9236e-01,8.3947e-01
4.5446e-01,2.7765e+00,4.8176e-01,6.9470e-01
5.8763e-01,2.4133e+00,5.0619e-01,8.1590e-01
4.6219e-01,2.3271e+00,5.0633e-01,6.2751e-01
5.9828e-01,2.5411e+00,4.4284e-01,5.7661e-01
4.7004e-01,2.8101e+00,5.3624e-01,9.7971e-01
5.9335e-01,3.0471e+00,5.9394e-01,1.0520e+00
6.1070e-01,2.3838e+00,4.6525e-01,6.1977e-01
5.5879e-01,2.6320e+00,5.6855e-01,1.0680e+00
5.3294e-01,2.6816e+00,4.5981e-01,6.4477e-01
4.5305e-01,2.3455e+00,5.4704e-01,7.5780e-01
5.1694e-01,2.7184e+00,5.5269e-01,7.9147e-01
5.1648e-01,2.8123e+00,6.3760e-01,1.0442e+00
5.5315e-01,2.4846e+00,4.2270e-01,6.3568e-01
4.8145e-01,2.9339e+00,5.0801e-01,7.0064e-01
5.6361e-01,2.6792e+00,5.6118e-01,1.0578e+00
6.1042e-01,2.5234e+00,5.7269e-01,9.7002e-01
4.0752e-01,2.8348e+00,5.4568e-01,8.9561e-01
4.4870e-01,2.4785e+00,6.5581e-01,1.0024e+00
4.9517e-01,2.6466e+00,5.5745e-01,8.4976e-01
4.1825e-01,2.8117e+00,5.3875e-01,7.6497e-01
5.4481e-01,2.3882e+00,4.8905e-01,6.6882e-01
6.4460e-01,2.5967e+00,4.6000e-01,6.3790e-01
6.0352e-01,2.5204e+00,5.7314e-01,9.2662e-01
4.8360e-01,2.5746e+00,5.5266e-01,1.5447e+00
4.0180e-01,2.2490e+00,5.3536e-01,7.2014e-01
5.1179e-01,2.4855e+00,5.8898e-01,1.2667e+00
5.3150e-01,3.0710e+00,4.4721e-01,5.8627e-01
5.0105e-01,2.7854e+00,6.1824e-01,1.0254e+00
4.6985e-01,2.4255e+00,5.3843e-01,9.7686e-01
4.0077e-01,2.4049e+00,5.5810e-01,1.0419e+00
4.7796e-01,2.4795e+00,4.3165e-01,7.2165e-01
4.8685e-01,2.3407e+00,6.8049e-01,1.0947e+00
5.8135e-01,2.7422e+00,5.1194e-01,7.6318e-01
5.0092e-01,2.7497e+00,5.1678e-01,8.1708e-01
5.3727e-01,2.5995e+00,4.5816e-01,7.2431e-01
5.1580e-01,2.5034e+00,5.5792e-01,9.3277e-01
3.9175e-01,2.7002e+00,4.6468e-01,9.3111e-01
5.1962e-01,2.9718e+00,6.8372e-01,1.3151e+00
6.0883e-01,2.4412e+00,5.7072e-01,7.7927e-01
4.7146e-01,2.8355e+00,5.0232e-01,7.1156e-01
5.4732e-01,2.5497e+00,5.6007e-01,9.9306e-01
5.9341e-01,2.9068e+00,5.7228e-01,9.5391e-01
4.6834e-01,2.6654e+00,5.0668e-01,7.6283e-01
4.7353e-01,2.5247e+00,4.5930e-01,6.3307e-01
4.9217e-01,2.7167e+00,7.1616e-01,1.7707e+00
5.0342e-01,2.6321e+00,5.0130e-01,6.1222e-01
4.9998e-01,2.5222e+00,5.1237e-01,7.6855e-01
4.2733e-01,2.7638e+00,5.5195e-01,7.6014e-01
4.7726e-01,2.3292e+00,6.2193e-01,9.0220e-01
4.6873e-01,2.3359e+00,5.0185e-01,6.7298e-01
5.1307e-01,2.6432e+00,4.9772e-01,8.8541e-01
6.3739e-01,2.5988e+00,5.3951e-01,6.9003e-01
4.0797e-01,2.8109e+00,5.1905e-01,8.3224e-01
6.0795e-01,2.5455e+00,5.1924e-01,9.1241e-01
4.0962e-01,2.3748e+00,4.6205e-01,7.4081e-01
5.4945e-01,2.7683e+00,5.7860e-01,1.1416e+00
