# GLoss,DLoss,KLDivergence,RevKLDivergence
9.2046e-01,1.5401e+00,1.5510e-01,1.6090e-01
7.4804e-01,1.4446e+00,2.0102e-01,2.1145e-01
7.3594e-01,1.5769e+00,2.3690e-01,2.2568e-01
7.5185e-01,1.6033e+00,9.2242e-02,9.4743e-02
8.1849e-01,1.6563e+00,1.5967e-01,1.8616e-01
7.6098e-01,1.7539e+00,2.1281e-01,2.2837e-01
8.4054e-01,1.7298e+00,1.5259e-01,1.5529e-01
9.0769e-01,1.7352e+00,1.3407e-01,1.4043e-01
8.5331e-01,1.7392e+00,1.5282e-01,1.6230e-01
9.3706e-01,1.5348e+00,1.4364e-01,1.3405e-01
8.3920e-01,1.9243e+00,1.2890e-01,1.3485e-01
7.5060e-01,1.8606e+00,1.9231e-01,1.8806e-01
8.1418e-01,1.8510e+00,1.8898e-01,2.2813e-01
8.0726e-01,1.8544e+00,1.4615e-01,1.5586e-01
7.8859e-01,1.5672e+00,1.6077e-01,1.5421e-01
7.9809e-01,1.8012e+00,1.7520e-01,1.7997e-01
8.5456e-01,1.7643e+00,8.1351e-02,8.3800e-02
7.0137e-01,1.6835e+00,1.9045e-01,1.9296e-01
7.9036e-01,1.6539e+00,1.5668e-01,1.6420e-01
7.2305e-01,1.6293e+00,1.9382e-01,2.0325e-01
8.2168e-01,1.8236e+00,1.7880e-01,1.7528e-01
7.8680e-01,1.6624e+00,1.3892e-01,1.3559e-01
7.9227e-01,1.7198e+00,2.0502e-01,2.5120e-01
8.6623e-01,1.7970e+00,1.5179e-01,1.8017e-01
8.3014e-01,1.7875e+00,1.5125e-01,1.7080e-01
7.0065e-01,1.7139e+00,1.5634e-01,1.5318e-01
8.1801e-01,1.7038e+00,2.2534e-01,2.7770e-01
7.9876e-01,1.7089e+00,2.3021e-01,2.3260e-01
8.2604e-01,1.6518e+00,1.8577e-01,1.9778e-01
1.1248e+00,1.4672e+00,2.1457e-01,2.3058e-01
7.2607e-01,1.8997e+00,1.7098e-01,1.7534e-01
7.9170e-01,1.7909e+00,2.3522e-01,2.1970e-01
8.3663e-01,1.7609e+00,2.0333e-01,1.9396e-01
7.0319e-01,1.8584e+00,1.8166e-01,1.8557e-01
8.0687e-01,1.6169e+00,2.3756e-01,2.3756e-01
7.5810e-01,1.6624e+00,1.6925e-01,2.0364e-01
8.0170e-01,1.7160e+00,1.9049e-01,1.8942e-01
7.8738e-01,1.6554e+00,1.9173e-01,2.0267e-01
7.6888e-01,1.6662e+00,2.1735e-01,2.2480e-01
8.2589e-01,1.6229e+00,2.1159e-01,2.2526e-01
8.6394e-01,1.6567e+00,1.8759e-01,2.1257e-01
7.5301e-01,1.6441e+00,1.9208e-01,1.9585e-01
7.7513e-01,1.8369e+00,2.5659e-01,2.3521e-01
8.1243e-01,1.5757e+00,1.6554e-01,1.7946e-01
8.0587e-01,1.4880e+00,1.9901e-01,1.9625e-01
8.2879e-01,1.5898e+00,1.7594e-01,1.9966e-01
8.0116e-01,1.7625e+00,2.2488e-01,2.3315e-01
9.4284e-01,1.6785e+00,1.8765e-01,2.0729e-01
7.5512e-01,1.7096e+00,2.4982e-01,2.7874e-01
7.7257e-01,1.8337e+00,1.5647e-01,1.4903e-01
8.1285e-01,1.8445e+00,2.1990e-01,2.2021e-01
8.8900e-01,1.6773e+00,2.5099e-01,2.6403e-01
8.9296e-01,1.7836e+00,2.0594e-01,2.1234e-01
7.5658e-01,1.7897e+00,2.4118e-01,2.5186e-01
7.9709e-01,1.7522e+00,2.2292e-01,2.2656e-01
7.7749e-01,1.6694e+00,2.6084e-01,2.5489e-01
8.1041e-01,1.7345e+00,1.8581e-01,1.8442e-01
7.8250e-01,1.7218e+00,2.2856e-01,2.4415e-01
7.6906e-01,1.8631e+00,2.4157e-01,2.4352e-01
9.8706e-01,1.7932e+00,2.1604e-01,2.2028e-01
7.1862e-01,1.6424e+00,1.8579e-01,1.7550e-01
6.5504e-01,1.6584e+00,2.0989e-01,2.0542e-01
8.1304e-01,1.9316e+00,1.5118e-01,1.7210e-01
7.5435e-01,1.7151e+00,2.5619e-01,2.8800e-01
7.4506e-01,1.9070e+00,2.6626e-01,3.4643e-01
9.9475e-01,1.6257e+00,1.9792e-01,2.3471e-01
8.0568e-01,1.9387e+00,2.0640e-01,1.9371e-01
7.5994e-01,1.8835e+00,1.8433e-01,1.8534e-01
8.0980e-01,1.7597e+00,2.3115e-01,2.4814e-01
7.9972e-01,1.7124e+00,2.2601e-01,2.1981e-01
6.7631e-01,1.7060e+00,2.1433e-01,2.3499e-01
6.3518e-01,1.7236e+00,2.4220e-01,2.2818e-01
7.3312e-01,1.9927e+00,1.3589e-01,1.3793e-01
8.9550e-01,1.7733e+00,2.2789e-01,2.2468e-01
8.3568e-01,1.8668e+00,2.2235e-01,2.2570e-01
7.8898e-01,1.8472e+00,2.4761e-01,2.5998e-01
6.3935e-01,1.8160e+00,2.2923e-01,2.2064e-01
7.8869e-01,1.7871e+00,2.3777e-01,2.6673e-01
8.8724e-01,1.7381e+00,2.1887e-01,2.1289e-01
7.7794e-01,1.7063e+00,1.9995e-01,1.9990e-01
7.8521e-01,1.5609e+00,1.9733e-01,1.8325e-01
7.5934e-01,1.7302e+00,2.7469e-01,2.5876e-01
7.9168e-01,1.8607e+00,1.9046e-01,1.8587e-01
7.6125e-01,1.9060e+00,1.9425e-01,1.9772e-01
7.8034e-01,1.6373e+00,2.8067e-01,2.9678e-01
9.1902e-01,1.7960e+00,2.7540e-01,3.0099e-01
9.3749e-01,1.8234e+00,2.8918e-01,3.0803e-01
8.2949e-01,1.7162e+00,2.5054e-01,2.7174e-01
7.5777e-01,1.7614e+00,2.5614e-01,2.9155e-01
6.9642e-01,1.4276e+00,2.6830e-01,2.7122e-01
8.3078e-01,1.8439e+00,2.7071e-01,2.5112e-01
6.9664e-01,1.7859e+00,2.6717e-01,2.7857e-01
