3.6339e-07,6.9455e-07,9.2776e-01,5.0333e-02,4.6407e-11,4.3749e-03,2.0857e-03,1.5070e-02,3.7473e-04,1.1592e-09
6.9676e-01,1.0754e-05,1.0285e-03,2.8198e-04,3.1749e-02,5.2781e-02,1.3358e-01,4.4039e-03,6.3194e-02,1.6211e-02
5.8042e-02,7.1017e-03,6.6177e-02,1.7947e-02,4.5542e-01,1.8706e-02,1.4140e-01,4.3395e-02,1.4581e-01,4.5993e-02
1.2576e-01,3.5453e-02,1.0320e-01,3.3419e-02,2.6866e-01,3.1277e-02,9.0283e-02,5.4143e-02,2.0647e-01,5.1331e-02
2.7623e-02,1.2540e-03,8.4114e-02,8.3730e-02,1.9895e-01,1.2762e-01,9.9129e-02,1.0723e-02,2.2352e-01,1.4334e-01
2.2797e-02,7.7120e-03,8.8383e-02,1.6008e-01,2.4894e-01,1.9384e-01,6.4234e-02,3.1164e-02,1.0033e-01,8.2531e-02
4.5507e-02,6.6427e-03,4.2606e-02,1.7127e-01,1.5899e-01,1.5673e-01,1.1124e-01,6.8148e-02,1.4261e-01,9.6262e-02
9.2915e-03,1.8146e-02,7.4368e-02,2.0127e-01,1.0775e-01,1.4980e-01,1.0478e-01,7.2554e-02,1.4189e-01,1.2015e-01
5.7832e-03,3.6419e-02,4.4394e-02,1.8452e-01,1.4853e-01,1.3560e-01,1.0204e-01,1.0079e-01,1.5378e-01,8.8154e-02
1.3763e-02,7.1056e-02,4.4128e-02,1.6666e-01,1.5147e-01,1.1624e-01,4.0043e-02,6.7447e-02,2.1474e-01,1.1446e-01
5.6300e-03,1.0843e-01,6.2387e-02,1.6574e-01,1.4260e-01,9.8262e-02,1.8661e-02,4.6430e-02,1.6679e-01,1.8506e-01
2.0745e-02,9.0624e-02,3.5442e-02,1.4431e-01,1.3786e-01,1.0441e-01,7.9657e-02,5.3522e-02,1.6089e-01,1.7255e-01
1.5930e-02,3.1551e-02,3.5272e-02,1.0799e-01,1.3869e-01,7.1829e-02,5.7405e-02,1.3317e-01,1.8362e-01,2.2453e-01
1.4470e-02,2.5245e-02,5.7301e-02,1.9355e-01,1.1746e-01,4.0992e-02,6.3469e-02,1.2596e-01,1.6116e-01,2.0040e-01
5.7447e-03,3.2826e-02,5.7370e-02,1.4324e-01,1.0329e-01,5.2394e-02,6.0455e-02,8.1759e-02,2.0267e-01,2.6024e-01
1.6189e-02,1.2112e-02,3.7867e-02,1.4417e-01,1.9338e-01,1.1600e-01,4.2317e-02,8.3056e-02,1.7467e-01,1.8025e-01
1.3066e-02,1.5809e-02,4.3452e-02,1.2947e-01,1.5417e-01,1.1503e-01,9.3256e-03,9.1671e-02,1.3876e-01,2.8924e-01
2.2963e-02,3.1512e-02,2.9104e-02,1.3098e-01,1.3772e-01,9.5744e-02,2.7086e-02,1.1391e-01,1.7216e-01,2.3882e-01
1.3581e-02,1.5300e-02,3.5016e-02,1.5505e-01,1.4348e-01,8.3111e-02,2.9695e-02,9.6002e-02,1.8088e-01,2.4789e-01
1.5257e-03,2.2854e-02,6.3922e-02,1.1162e-01,1.2445e-01,1.0711e-01,1.4774e-02,1.4723e-01,2.2459e-01,1.8193e-01
