# GLoss,DLoss,KLDivergence,RevKLDivergence
3.9308e-01,3.3519e+00,8.4099e-01,1.5071e+00
3.9823e-01,3.6287e+00,6.9415e-01,1.3020e+00
5.0708e-01,2.9773e+00,6.9592e-01,1.2348e+00
3.6268e-01,3.6103e+00,7.2699e-01,1.3345e+00
3.3047e-01,3.1167e+00,7.8622e-01,1.1925e+00
3.9878e-01,3.3082e+00,8.2241e-01,1.2722e+00
3.8881e-01,3.0924e+00,7.9023e-01,1.5169e+00
2.7403e-01,3.5579e+00,7.1995e-01,1.1885e+00
3.6248e-01,3.2133e+00,8.1271e-01,1.7771e+00
3.1140e-01,3.4559e+00,8.7289e-01,1.9834e+00
4.4725e-01,3.4097e+00,7.9968e-01,1.4332e+00
2.7352e-01,3.3451e+00,7.8290e-01,1.2836e+00
3.8000e-01,3.2579e+00,9.0614e-01,1.3944e+00
2.1437e-01,3.0743e+00,8.0750e-01,1.5600e+00
2.8081e-01,3.7284e+00,7.6993e-01,1.2646e+00
2.4650e-01,3.6220e+00,7.9065e-01,1.4467e+00
3.1910e-01,3.4214e+00,7.9822e-01,1.5919e+00
3.2765e-01,3.5805e+00,7.3260e-01,1.4887e+00
3.3401e-01,3.3895e+00,7.4544e-01,1.1286e+00
2.1014e-01,3.7881e+00,8.7294e-01,1.4895e+00
2.6465e-01,3.6210e+00,8.9578e-01,1.9308e+00
2.4992e-01,3.4002e+00,8.5112e-01,1.2717e+00
2.9283e-01,4.0030e+00,8.5346e-01,1.8875e+00
3.6749e-01,2.9523e+00,8.1184e-01,1.6163e+00
2.7150e-01,2.9242e+00,8.1481e-01,1.4421e+00
3.5488e-01,3.1746e+00,8.3546e-01,1.5231e+00
2.9136e-01,3.4403e+00,7.6814e-01,1.4684e+00
3.1526e-01,3.6922e+00,7.9417e-01,1.9115e+00
2.4128e-01,3.4027e+00,8.6091e-01,1.3786e+00
3.3950e-01,3.4313e+00,7.9999e-01,1.5636e+00
3.8646e-01,3.1968e+00,8.3731e-01,1.4976e+00
3.5696e-01,3.6592e+00,8.3916e-01,1.3362e+00
2.7588e-01,3.6872e+00,9.4511e-01,1.7826e+00
1.7069e-01,3.6863e+00,9.3888e-01,1.5658e+00
2.5990e-01,3.4051e+00,8.9799e-01,1.8510e+00
3.6414e-01,3.6069e+00,8.5375e-01,1.6193e+00
2.7931e-01,3.2458e+00,8.6567e-01,1.3947e+00
2.8050e-01,3.4700e+00,7.6789e-01,1.5008e+00
4.3340e-01,3.1491e+00,8.4629e-01,1.3392e+00
2.7792e-01,3.6105e+00,8.2688e-01,1.7241e+00
3.3680e-01,3.6938e+00,8.6376e-01,2.0250e+00
3.1361e-01,3.4671e+00,7.9996e-01,1.5044e+00
3.5506e-01,3.9134e+00,8.3813e-01,1.2819e+00
2.5796e-01,3.4578e+00,7.2712e-01,1.4121e+00
3.2063e-01,3.4233e+00,9.3327e-01,1.7489e+00
2.5137e-01,3.5156e+00,7.9078e-01,1.5243e+00
3.1470e-01,3.5610e+00,8.8506e-01,1.4084e+00
2.6952e-01,3.5469e+00,7.1225e-01,1.0567e+00
3.2005e-01,3.3012e+00,9.0871e-01,2.2373e+00
2.9970e-01,3.9825e+00,9.5222e-01,2.2493e+00
2.8902e-01,3.5192e+00,8.8165e-01,1.7235e+00
3.8853e-01,3.7369e+00,7.9870e-01,1.6469e+00
4.1176e-01,3.3587e+00,9.0815e-01,2.0203e+00
2.4737e-01,3.2991e+00,9.6749e-01,1.5368e+00
2.3398e-01,3.6215e+00,8.5593e-01,1.5397e+00
3.2951e-01,3.5468e+00,9.1384e-01,1.7511e+00
3.2642e-01,3.5194e+00,9.1277e-01,1.6908e+00
3.7868e-01,3.8197e+00,9.2958e-01,1.5916e+00
2.6348e-01,3.5117e+00,8.3815e-01,1.9074e+00
3.4768e-01,3.9467e+00,8.7318e-01,1.4723e+00
1.4862e-01,3.5486e+00,7.8873e-01,1.5894e+00
2.9328e-01,3.4766e+00,9.1047e-01,1.7678e+00
3.4193e-01,3.3072e+00,9.3317e-01,2.1535e+00
2.2921e-01,3.7396e+00,8.4226e-01,1.7119e+00
2.6513e-01,4.0849e+00,8.4060e-01,1.9209e+00
2.3325e-01,3.4820e+00,8.9694e-01,2.0350e+00
3.0859e-01,3.7358e+00,9.4738e-01,1.9049e+00
2.0966e-01,3.7468e+00,8.2368e-01,1.7035e+00
2.9177e-01,4.1246e+00,9.5453e-01,2.2269e+00
3.4790e-01,4.0385e+00,8.7123e-01,2.1131e+00
1.4846e-01,4.3212e+00,9.8029e-01,1.7027e+00
2.1809e-01,4.0653e+00,9.3753e-01,1.4859e+00
2.8865e-01,3.5417e+00,1.0449e+00,2.2079e+00
2.6538e-01,3.6811e+00,9.2636e-01,1.7342e+00
2.9714e-01,3.7576e+00,9.2647e-01,1.4270e+00
2.5449e-01,3.4597e+00,9.3246e-01,2.2870e+00
2.6317e-01,4.5010e+00,8.4777e-01,1.4554e+00
1.9505e-01,3.5395e+00,9.6066e-01,2.1910e+00
2.4354e-01,3.7558e+00,9.5755e-01,1.7730e+00
3.2483e-01,4.0111e+00,9.4844e-01,2.1007e+00
2.7821e-01,3.4537e+00,1.0540e+00,1.6920e+00
2.8100e-01,3.6548e+00,9.4259e-01,1.9557e+00
3.2841e-01,3.8032e+00,9.6968e-01,2.0865e+00
3.1243e-01,3.8192e+00,9.6204e-01,1.5795e+00
3.1842e-01,3.9856e+00,9.8160e-01,1.9878e+00
2.4904e-01,3.4862e+00,9.5329e-01,1.8998e+00
2.6503e-01,3.6875e+00,9.5864e-01,2.1930e+00
2.9233e-01,3.8990e+00,1.1811e+00,2.2153e+00
3.3054e-01,3.9361e+00,9.3150e-01,1.9739e+00
1.8057e-01,4.3554e+00,1.0428e+00,2.2684e+00
3.0327e-01,4.3603e+00,1.0115e+00,2.1814e+00
2.8239e-01,3.4273e+00,1.0226e+00,2.2415e+00
1.9911e-01,3.7232e+00,9.5337e-01,1.6432e+00
2.1307e-01,3.8006e+00,9.2446e-01,1.8425e+00
1.6915e-01,4.1141e+00,1.0584e+00,2.6687e+00
1.8753e-01,3.3983e+00,9.3185e-01,1.8657e+00
2.6385e-01,4.1765e+00,8.9168e-01,2.0657e+00
2.2315e-01,3.8576e+00,1.0388e+00,1.8373e+00
2.1623e-01,4.0101e+00,9.7501e-01,2.2581e+00
2.5959e-01,3.7612e+00,1.0625e+00,2.2774e+00
2.7234e-01,4.3996e+00,9.2881e-01,2.1997e+00
2.8836e-01,3.9224e+00,1.0154e+00,2.0866e+00
1.9742e-01,3.6601e+00,8.5794e-01,1.6826e+00
2.6919e-01,3.7680e+00,1.0256e+00,1.9705e+00
3.1105e-01,4.1767e+00,9.8155e-01,1.9007e+00
2.7535e-01,3.9362e+00,1.0151e+00,2.0152e+00
2.2205e-01,3.6831e+00,9.8527e-01,1.8699e+00
1.6269e-01,3.7764e+00,9.5243e-01,2.1483e+00
2.3466e-01,3.7167e+00,9.5693e-01,2.4697e+00
3.3247e-01,3.6731e+00,9.6543e-01,2.1203e+00
2.4389e-01,3.6449e+00,1.0628e+00,2.3507e+00
2.5614e-01,3.9075e+00,1.1031e+00,2.3651e+00
2.2538e-01,4.1599e+00,1.1650e+00,2.5593e+00
1.9252e-01,3.8927e+00,1.0830e+00,2.1089e+00
9.5222e-02,4.0969e+00,9.4635e-01,2.1440e+00
1.8885e-01,3.6490e+00,1.0053e+00,2.0715e+00
2.2047e-01,4.5461e+00,9.5834e-01,1.9177e+00
2.3433e-01,3.6311e+00,9.4314e-01,1.8003e+00
2.5201e-01,3.8322e+00,1.0633e+00,2.5673e+00
3.0997e-01,3.9248e+00,9.7761e-01,1.8638e+00
1.4312e-01,4.3864e+00,1.0309e+00,2.0400e+00
2.6978e-01,4.3000e+00,1.1025e+00,2.4915e+00
2.4084e-01,3.9981e+00,1.0385e+00,2.3897e+00
2.2047e-01,3.9764e+00,1.0673e+00,2.4902e+00
2.2762e-01,4.2245e+00,9.9129e-01,2.4029e+00
2.1135e-01,3.9803e+00,1.0932e+00,2.0728e+00
3.9612e-01,3.5202e+00,1.0462e+00,2.2549e+00
2.8367e-01,3.7757e+00,9.3755e-01,1.9091e+00
2.7134e-01,4.0951e+00,1.1350e+00,2.5558e+00
1.7212e-01,4.0212e+00,1.1038e+00,2.5713e+00
2.4105e-01,4.3879e+00,1.0415e+00,2.2178e+00
2.9691e-01,4.2257e+00,1.1585e+00,2.5260e+00
1.8661e-01,4.4966e+00,1.0027e+00,1.9987e+00
3.2759e-01,3.5167e+00,1.0435e+00,1.9712e+00
1.8368e-01,4.2390e+00,1.0188e+00,1.8440e+00
2.8733e-01,4.1860e+00,1.0739e+00,2.1877e+00
3.0403e-01,4.4286e+00,1.0138e+00,1.5917e+00
2.8076e-01,4.4958e+00,9.3750e-01,1.8553e+00
3.0359e-01,4.0545e+00,1.0240e+00,2.0929e+00
2.2191e-01,3.8845e+00,1.0862e+00,2.1370e+00
2.3726e-01,4.4101e+00,1.0503e+00,2.2340e+00
3.0219e-01,3.8659e+00,1.0677e+00,2.1828e+00
3.0348e-01,4.2423e+00,1.0367e+00,1.9326e+00
1.4912e-01,3.9960e+00,1.1375e+00,2.4387e+00
2.1041e-01,4.4450e+00,1.0800e+00,1.9399e+00
2.3145e-01,4.0051e+00,1.1531e+00,2.4599e+00
2.2728e-01,4.0716e+00,1.0458e+00,2.0196e+00
2.6973e-01,3.7523e+00,1.0669e+00,2.0198e+00
2.7915e-01,3.9012e+00,1.0916e+00,2.4273e+00
3.5514e-01,4.2396e+00,9.8204e-01,1.7411e+00
4.6757e-01,4.2735e+00,1.0775e+00,2.8489e+00
1.8811e-01,4.1423e+00,1.0708e+00,2.4312e+00
1.4473e-01,3.8510e+00,1.2381e+00,3.4277e+00
2.7194e-01,4.5071e+00,1.1191e+00,2.6421e+00
1.4963e-01,4.3264e+00,1.0845e+00,1.8974e+00
2.7720e-01,3.9300e+00,1.0413e+00,1.8121e+00
2.5406e-01,4.2885e+00,1.0147e+00,2.2664e+00
1.4900e-01,4.3877e+00,1.1185e+00,2.6281e+00
2.5694e-01,4.0237e+00,1.0218e+00,2.5116e+00
1.7091e-01,3.7814e+00,1.0780e+00,2.7175e+00
1.9765e-01,4.0971e+00,1.2139e+00,2.6609e+00
1.9633e-01,3.9558e+00,1.0777e+00,2.6461e+00
2.4641e-01,3.9019e+00,1.1101e+00,2.3009e+00
1.9853e-01,3.4871e+00,1.1463e+00,2.4144e+00
2.5550e-01,4.1446e+00,1.1346e+00,2.4603e+00
1.9999e-01,4.4146e+00,1.2348e+00,3.0568e+00
3.1497e-01,3.9752e+00,9.5076e-01,1.8888e+00
2.0575e-01,3.9837e+00,1.0251e+00,2.3374e+00
2.4689e-01,4.4275e+00,1.2174e+00,2.8056e+00
3.1940e-01,4.1346e+00,1.1039e+00,2.3964e+00
2.0701e-01,3.7600e+00,1.1337e+00,2.5491e+00
1.6803e-01,4.4536e+00,1.0544e+00,2.0721e+00
2.0517e-01,4.3051e+00,1.1457e+00,2.7893e+00
1.6714e-01,3.7995e+00,1.0728e+00,2.3217e+00
2.3376e-01,3.6272e+00,1.0865e+00,2.3034e+00
1.6260e-01,4.6604e+00,1.1755e+00,2.5640e+00
1.5078e-01,4.8541e+00,1.1389e+00,2.8326e+00
2.2728e-01,4.1904e+00,1.2249e+00,2.8923e+00
1.8729e-01,3.8944e+00,1.1656e+00,2.1120e+00
1.9497e-01,4.3482e+00,1.1424e+00,2.2724e+00
1.3861e-01,3.3810e+00,1.0442e+00,2.0847e+00
2.4632e-01,3.8700e+00,1.1286e+00,2.8524e+00
2.2930e-01,4.1473e+00,1.1144e+00,2.6048e+00
2.2516e-01,3.5093e+00,1.0873e+00,2.5208e+00
1.9360e-01,4.1105e+00,1.0983e+00,2.7628e+00
1.8910e-01,4.6106e+00,1.0867e+00,2.7762e+00
2.2298e-01,4.1756e+00,1.1320e+00,2.4348e+00
1.8170e-01,4.3432e+00,1.0618e+00,2.0384e+00
1.5499e-01,3.4491e+00,1.1440e+00,2.4812e+00
1.4831e-01,4.0336e+00,1.0605e+00,2.2583e+00
1.1100e-01,4.5472e+00,1.1782e+00,2.8013e+00
1.9565e-01,4.0575e+00,1.2732e+00,3.0077e+00
2.0768e-01,4.2233e+00,1.2153e+00,2.7734e+00
1.3958e-01,3.9075e+00,1.1354e+00,2.6422e+00
2.3077e-01,3.9537e+00,1.2012e+00,2.6174e+00
1.7848e-01,4.5339e+00,1.0608e+00,2.1341e+00
2.7427e-01,4.8432e+00,1.1895e+00,2.2456e+00
1.1227e-01,4.5446e+00,1.1461e+00,2.6706e+00
1.8237e-01,4.2390e+00,1.2120e+00,2.8755e+00
2.1774e-01,4.1253e+00,1.2532e+00,3.3206e+00
2.3961e-01,4.6012e+00,1.1737e+00,2.4850e+00
1.5205e-01,4.1717e+00,1.1896e+00,2.6306e+00
2.1163e-01,3.8094e+00,1.2749e+00,2.5690e+00
1.9263e-01,3.8516e+00,1.1365e+00,2.6663e+00
1.8684e-01,4.7081e+00,1.1784e+00,2.5715e+00
1.7369e-01,4.3368e+00,1.1413e+00,2.6480e+00
2.5621e-01,4.8317e+00,1.2141e+00,2.9218e+00
2.1426e-01,4.0394e+00,1.1642e+00,2.6547e+00
1.2825e-01,3.9642e+00,1.1602e+00,2.2404e+00
2.0733e-01,4.6052e+00,1.1885e+00,2.7511e+00
3.1694e-01,4.4369e+00,1.0817e+00,2.6830e+00
1.4596e-01,4.1055e+00,1.2442e+00,2.4196e+00
2.8921e-01,4.0996e+00,1.2013e+00,2.6649e+00
2.5295e-01,4.1095e+00,1.2797e+00,3.0566e+00
2.2333e-01,4.5169e+00,1.2545e+00,2.6448e+00
1.3383e-01,4.2390e+00,1.3265e+00,3.4131e+00
3.0567e-01,4.4449e+00,1.2456e+00,2.3759e+00
1.8778e-01,4.1882e+00,1.1271e+00,2.2298e+00
1.7071e-01,4.7128e+00,1.2646e+00,2.9791e+00
2.3907e-01,4.7238e+00,1.1858e+00,2.8430e+00
2.3691e-01,4.3706e+00,1.2616e+00,3.2430e+00
1.5884e-01,3.9841e+00,1.2924e+00,2.7196e+00
1.7143e-01,4.0021e+00,1.2462e+00,3.1575e+00
2.0868e-01,4.2163e+00,1.2427e+00,2.7523e+00
2.1275e-01,4.3199e+00,1.1957e+00,3.0449e+00
1.4443e-01,4.0514e+00,1.3111e+00,2.7745e+00
1.6362e-01,4.1030e+00,1.2320e+00,2.6560e+00
2.2538e-01,4.4293e+00,1.2311e+00,2.6522e+00
2.4220e-01,5.3574e+00,1.3539e+00,2.8813e+00
2.3360e-01,4.5168e+00,1.1597e+00,2.8656e+00
1.6151e-01,4.4118e+00,1.1969e+00,2.9300e+00
2.2608e-01,4.7531e+00,1.2719e+00,2.7752e+00
1.6656e-01,4.1925e+00,1.2874e+00,2.7064e+00
1.6055e-01,3.9021e+00,1.2135e+00,2.8993e+00
2.3114e-01,4.4573e+00,1.1478e+00,2.6228e+00
1.4675e-01,4.6359e+00,1.2472e+00,2.8422e+00
1.1543e-01,4.4515e+00,1.2256e+00,2.9130e+00
2.5003e-01,4.2980e+00,1.4041e+00,2.8047e+00
1.8575e-01,4.5421e+00,1.2539e+00,2.6084e+00
1.8388e-01,4.1767e+00,1.5235e+00,3.4721e+00
1.5000e-01,4.6005e+00,1.2627e+00,2.7391e+00
1.6871e-01,4.9985e+00,1.2057e+00,3.2516e+00
1.4646e-01,5.0140e+00,1.2863e+00,2.9772e+00
1.1971e-01,4.5885e+00,1.2974e+00,2.6944e+00
1.8051e-01,4.5929e+00,1.2695e+00,2.7820e+00
1.3010e-01,5.1156e+00,1.2000e+00,2.4309e+00
2.7399e-01,4.9994e+00,1.2730e+00,2.6425e+00
1.7042e-01,5.2729e+00,1.2344e+00,2.4875e+00
1.7848e-01,4.3951e+00,1.2901e+00,2.8178e+00
1.1764e-01,4.9440e+00,1.3798e+00,2.9621e+00
4.5099e-01,4.8070e+00,1.2913e+00,2.8978e+00
2.9427e-01,4.8733e+00,1.3266e+00,3.1053e+00
2.4440e-01,4.2892e+00,1.3101e+00,3.0730e+00
1.6044e-01,4.1612e+00,1.2644e+00,2.8444e+00
2.4359e-01,4.6435e+00,1.3370e+00,3.4781e+00
2.9954e-01,4.3636e+00,1.2453e+00,2.4084e+00
1.9618e-01,4.4098e+00,1.2801e+00,2.9800e+00
1.4825e-01,5.1592e+00,1.2528e+00,3.3828e+00
1.5773e-01,4.7448e+00,1.3600e+00,2.9505e+00
2.0985e-01,4.0454e+00,1.3457e+00,2.8796e+00
2.2041e-01,4.2722e+00,1.1970e+00,2.5003e+00
1.7866e-01,4.8818e+00,1.4262e+00,3.4673e+00
1.6467e-01,4.1349e+00,1.2701e+00,3.0191e+00
2.0091e-01,4.4307e+00,1.3649e+00,2.9453e+00
1.5584e-01,4.3838e+00,1.3158e+00,3.1459e+00
1.1882e-01,4.0056e+00,1.2838e+00,2.8519e+00
1.7655e-01,3.8192e+00,1.2404e+00,2.5286e+00
2.3714e-01,3.7091e+00,1.4126e+00,2.8569e+00
2.1722e-01,4.6574e+00,1.2792e+00,2.7366e+00
1.4760e-01,5.1389e+00,1.3144e+00,2.8976e+00
2.4012e-01,4.4039e+00,1.3138e+00,2.7445e+00
1.8498e-01,5.1422e+00,1.2803e+00,2.6458e+00
1.8151e-01,4.9588e+00,1.3567e+00,2.9889e+00
2.2613e-01,4.4682e+00,1.2419e+00,3.1929e+00
1.3533e-01,4.4970e+00,1.3321e+00,2.5856e+00
2.8371e-01,4.1685e+00,1.3428e+00,3.1053e+00
1.8221e-01,4.2230e+00,1.3783e+00,2.1644e+00
1.4826e-01,4.7246e+00,1.3018e+00,2.8492e+00
1.7160e-01,4.4938e+00,1.3493e+00,3.1590e+00
1.2796e-01,5.3562e+00,1.3809e+00,2.6643e+00
1.4363e-01,4.5882e+00,1.3450e+00,2.8128e+00
1.5804e-01,5.4068e+00,1.3714e+00,3.5476e+00
1.4260e-01,4.3578e+00,1.3713e+00,2.8907e+00
1.4138e-01,4.3406e+00,1.4190e+00,2.9127e+00
1.8776e-01,4.9551e+00,1.3699e+00,2.7259e+00
5.7567e-02,4.1235e+00,1.2936e+00,2.6634e+00
1.3640e-01,4.6950e+00,1.4053e+00,3.2304e+00
1.5263e-01,4.4511e+00,1.4333e+00,2.8416e+00
1.4732e-01,4.4459e+00,1.3370e+00,2.9734e+00
2.0351e-01,4.3191e+00,1.3848e+00,2.9360e+00
2.3597e-01,4.9862e+00,1.3427e+00,2.8773e+00
1.7118e-01,4.8269e+00,1.2121e+00,2.7640e+00
1.9277e-01,3.9439e+00,1.3273e+00,3.3084e+00
1.4837e-01,4.5842e+00,1.4988e+00,3.3089e+00
1.4339e-01,4.7735e+00,1.3874e+00,2.9094e+00
1.8320e-01,4.6877e+00,1.2825e+00,2.6973e+00
2.2017e-01,4.3059e+00,1.3560e+00,2.9924e+00
1.8824e-01,4.8809e+00,1.3166e+00,2.4930e+00
2.3002e-01,5.3495e+00,1.2762e+00,2.5384e+00
