# GLoss,DLoss,KLDivergence,RevKLDivergence
9.2386e-01,1.4820e+00,7.1382e-02,8.2807e-02
1.0000e+00,1.2597e+00,1.1632e-01,1.2142e-01
9.7464e-01,1.4722e+00,5.7311e-02,5.6951e-02
9.9832e-01,1.4481e+00,9.2973e-02,1.0405e-01
8.9871e-01,1.4622e+00,7.1361e-02,6.4575e-02
9.0677e-01,1.5536e+00,7.3694e-02,7.5217e-02
9.9558e-01,1.4162e+00,8.6711e-02,8.7931e-02
8.4508e-01,1.4623e+00,1.0136e-01,1.2253e-01
8.6983e-01,1.2798e+00,8.5155e-02,8.8961e-02
9.6220e-01,1.4238e+00,9.3032e-02,9.2510e-02
8.9764e-01,1.5415e+00,8.5755e-02,9.3209e-02
1.0659e+00,1.5188e+00,9.5513e-02,9.5140e-02
8.0852e-01,1.5541e+00,8.6531e-02,8.8846e-02
8.3102e-01,1.5018e+00,1.4284e-01,1.4301e-01
1.0722e+00,1.5719e+00,9.1189e-02,9.8157e-02
8.8923e-01,1.5246e+00,1.3158e-01,1.3215e-01
9.5291e-01,1.3425e+00,1.4518e-01,1.3966e-01
1.0057e+00,1.3328e+00,1.1075e-01,1.1486e-01
9.9369e-01,1.6348e+00,1.4783e-01,1.5211e-01
8.4825e-01,1.6594e+00,9.7124e-02,1.1587e-01
8.6893e-01,1.4951e+00,7.6388e-02,8.0691e-02
9.8751e-01,1.6100e+00,1.1702e-01,1.2058e-01
9.9520e-01,1.5117e+00,1.3097e-01,1.3291e-01
9.0060e-01,1.4994e+00,9.0914e-02,9.9719e-02
9.3218e-01,1.3617e+00,6.1322e-02,5.9653e-02
8.9543e-01,1.5249e+00,9.0088e-02,8.6462e-02
9.2231e-01,1.3611e+00,9.0036e-02,1.0939e-01
8.8980e-01,1.7046e+00,8.7800e-02,8.4714e-02
9.9014e-01,1.7336e+00,6.2948e-02,6.6235e-02
8.5631e-01,1.3864e+00,1.1042e-01,1.1839e-01
9.2915e-01,1.6652e+00,1.4516e-01,1.3613e-01
7.8322e-01,1.6472e+00,1.3660e-01,1.9888e-01
8.1722e-01,1.4865e+00,1.0614e-01,1.1021e-01
7.8398e-01,1.5408e+00,1.6989e-01,1.7216e-01
9.2755e-01,1.3847e+00,1.2933e-01,1.9746e-01
9.1460e-01,1.6249e+00,1.0871e-01,1.1217e-01
8.9400e-01,1.5925e+00,1.4632e-01,1.3125e-01
9.9894e-01,1.5135e+00,1.1826e-01,1.1810e-01
8.5027e-01,1.5543e+00,1.5412e-01,1.6123e-01
8.8487e-01,1.5160e+00,1.2637e-01,1.2717e-01
8.2459e-01,1.4947e+00,1.4545e-01,1.5181e-01
9.5684e-01,1.5971e+00,8.1481e-02,8.6257e-02
8.1689e-01,1.4771e+00,1.7012e-01,1.8322e-01
9.6285e-01,1.7493e+00,4.2769e-02,4.4594e-02
8.4403e-01,1.5867e+00,1.3589e-01,1.3786e-01
9.1698e-01,1.6608e+00,1.1949e-01,1.2388e-01
8.7058e-01,1.5572e+00,1.6853e-01,1.6269e-01
8.6095e-01,1.5166e+00,1.0169e-01,1.2511e-01
9.4892e-01,1.5733e+00,1.5612e-01,1.8279e-01
8.7627e-01,1.6183e+00,1.0703e-01,1.1121e-01
9.0069e-01,1.5878e+00,1.2171e-01,1.4149e-01
8.5728e-01,1.4193e+00,9.5419e-02,1.0881e-01
9.4659e-01,1.3988e+00,1.2455e-01,1.4633e-01
8.2704e-01,1.5650e+00,1.3645e-01,1.8499e-01
9.3177e-01,1.5537e+00,9.3707e-02,9.6927e-02
7.3680e-01,1.7656e+00,1.3009e-01,1.5721e-01
9.1797e-01,1.6491e+00,8.5210e-02,9.7275e-02
9.2475e-01,1.6404e+00,1.1371e-01,1.3153e-01
8.6771e-01,1.4700e+00,1.6101e-01,1.7631e-01
7.8082e-01,1.7479e+00,9.7888e-02,9.5427e-02
8.3673e-01,1.5564e+00,1.1070e-01,1.0233e-01
8.0075e-01,1.3930e+00,7.1425e-02,7.4863e-02
8.4613e-01,1.5517e+00,1.3712e-01,1.2771e-01
9.1973e-01,1.5705e+00,1.1342e-01,1.1018e-01
9.5777e-01,1.6027e+00,8.8460e-02,9.2710e-02
9.7097e-01,1.5811e+00,7.9903e-02,7.9475e-02
8.5504e-01,1.6819e+00,1.0701e-01,1.0911e-01
8.2544e-01,1.5756e+00,1.4656e-01,1.5531e-01
8.4921e-01,1.5923e+00,1.2136e-01,1.3998e-01
7.9934e-01,1.7421e+00,9.8948e-02,9.1244e-02
7.0489e-01,1.6135e+00,7.7552e-02,8.5001e-02
9.0375e-01,1.5966e+00,9.5950e-02,1.1124e-01
8.6106e-01,1.3823e+00,1.0880e-01,1.0134e-01
8.4845e-01,1.6271e+00,1.0412e-01,1.1711e-01
9.2536e-01,1.5824e+00,1.1529e-01,1.2720e-01
7.8374e-01,1.5294e+00,1.2950e-01,1.3057e-01
8.9628e-01,1.6678e+00,9.7866e-02,1.0011e-01
9.3959e-01,1.6867e+00,9.7921e-02,1.0159e-01
6.5802e-01,1.7263e+00,1.4558e-01,1.6928e-01
8.1820e-01,1.5398e+00,9.0069e-02,8.3769e-02
9.1170e-01,1.7223e+00,1.1391e-01,1.2891e-01
8.1968e-01,1.5541e+00,1.9359e-01,1.8839e-01
8.1018e-01,1.6857e+00,1.1032e-01,1.1330e-01
9.0075e-01,1.4018e+00,1.1570e-01,1.1768e-01
7.8940e-01,1.7185e+00,9.8776e-02,9.4338e-02
9.6832e-01,1.4773e+00,1.5112e-01,1.7377e-01
7.9646e-01,1.5851e+00,1.3797e-01,1.7018e-01
7.9946e-01,1.3915e+00,1.5049e-01,1.7728e-01
7.9385e-01,1.8550e+00,1.5050e-01,1.8338e-01
9.6775e-01,1.6971e+00,1.6501e-01,1.8592e-01
7.8152e-01,1.9166e+00,1.4842e-01,1.4726e-01
7.8244e-01,1.6672e+00,1.6776e-01,1.8395e-01
8.3900e-01,1.4206e+00,1.8935e-01,1.7959e-01
