# GLoss,DLoss,RevKLDivergence,ModesCovered
1.2972e+00,8.9517e-01,5.6005e-01,1.0000e+01
1.4707e+00,8.8616e-01,3.9969e-01,1.0000e+01
1.4016e+00,9.5568e-01,4.1514e-01,1.0000e+01
1.3065e+00,8.9524e-01,2.1373e-01,1.0000e+01
1.2801e+00,9.4109e-01,1.8187e-01,1.0000e+01
1.4359e+00,9.2831e-01,2.9384e-01,1.0000e+01
1.3908e+00,8.4549e-01,4.3385e-01,1.0000e+01
1.3002e+00,8.1925e-01,4.5068e-01,1.0000e+01
1.2987e+00,9.2416e-01,4.5482e-01,1.0000e+01
1.4262e+00,8.2940e-01,1.1586e-01,1.0000e+01
1.3472e+00,8.2225e-01,1.4026e-01,1.0000e+01
1.3444e+00,7.7597e-01,3.8460e-01,1.0000e+01
1.1140e+00,1.0530e+00,1.8428e-01,1.0000e+01
1.4340e+00,8.5318e-01,1.2168e-01,1.0000e+01
1.4230e+00,8.0717e-01,1.5703e-01,1.0000e+01
1.3503e+00,8.3082e-01,1.5791e-01,1.0000e+01
1.4711e+00,7.7721e-01,1.8389e-01,1.0000e+01
1.3239e+00,8.5055e-01,9.6192e-02,1.0000e+01
1.3700e+00,7.5068e-01,2.2478e-01,1.0000e+01
1.3753e+00,8.6568e-01,3.3726e-01,1.0000e+01
1.3077e+00,8.1091e-01,2.5864e-01,1.0000e+01
1.2743e+00,8.2635e-01,1.7398e-01,1.0000e+01
1.4691e+00,7.8119e-01,1.2399e-01,1.0000e+01
1.3447e+00,7.9150e-01,1.2980e-01,1.0000e+01
1.3268e+00,8.0842e-01,1.9460e-01,1.0000e+01
1.3278e+00,7.9566e-01,1.4266e-01,1.0000e+01
1.3721e+00,7.6749e-01,8.0767e-02,1.0000e+01
1.5157e+00,7.2637e-01,1.5879e-01,1.0000e+01
1.3873e+00,7.8759e-01,1.5314e-01,1.0000e+01
1.6017e+00,7.5466e-01,1.3934e-01,1.0000e+01
1.2387e+00,8.9188e-01,7.2488e-02,1.0000e+01
1.2397e+00,8.2088e-01,1.1550e-01,1.0000e+01
1.4289e+00,8.0248e-01,1.2978e-01,1.0000e+01
1.3280e+00,7.4345e-01,1.5413e-01,1.0000e+01
1.2943e+00,8.9070e-01,2.4604e-01,1.0000e+01
1.4055e+00,7.6850e-01,1.5297e-01,1.0000e+01
1.3403e+00,8.1490e-01,2.9792e-01,1.0000e+01
1.3658e+00,8.2771e-01,2.1340e-01,1.0000e+01
1.4300e+00,7.0778e-01,8.4253e-02,1.0000e+01
1.3830e+00,7.4918e-01,1.3380e-01,1.0000e+01
1.3879e+00,7.8897e-01,2.7824e-01,1.0000e+01
1.4018e+00,7.5117e-01,2.8327e-01,1.0000e+01
1.3008e+00,8.1906e-01,2.3654e-01,1.0000e+01
1.3225e+00,7.8715e-01,1.7085e-01,1.0000e+01
1.4023e+00,7.5869e-01,9.3116e-02,1.0000e+01
1.4684e+00,7.0198e-01,9.7359e-02,1.0000e+01
1.4309e+00,7.6463e-01,1.1575e-01,1.0000e+01
1.4058e+00,7.0605e-01,1.2023e-01,1.0000e+01
1.4007e+00,7.4983e-01,1.2671e-01,1.0000e+01
1.4018e+00,6.9870e-01,7.8395e-02,1.0000e+01
1.3692e+00,7.7745e-01,1.4552e-01,1.0000e+01
1.3502e+00,7.3747e-01,1.3245e-01,1.0000e+01
1.3525e+00,7.6846e-01,8.9445e-02,1.0000e+01
1.3393e+00,7.7485e-01,1.3257e-01,1.0000e+01
1.3782e+00,7.3541e-01,6.4625e-02,1.0000e+01
1.3472e+00,7.6484e-01,1.2000e-01,1.0000e+01
1.3828e+00,7.2739e-01,1.6403e-01,1.0000e+01
1.3698e+00,7.6789e-01,1.2010e-01,1.0000e+01
1.3498e+00,7.4517e-01,3.2462e-02,1.0000e+01
1.3307e+00,8.1809e-01,1.4369e-01,1.0000e+01
1.3256e+00,7.9405e-01,9.4621e-02,1.0000e+01
1.3101e+00,7.8407e-01,1.5075e-01,1.0000e+01
1.3290e+00,7.9778e-01,1.6515e-01,1.0000e+01
1.3536e+00,7.5889e-01,9.1010e-02,1.0000e+01
1.3675e+00,7.4096e-01,8.9848e-02,1.0000e+01
1.3375e+00,7.6783e-01,1.4627e-01,1.0000e+01
1.3896e+00,7.3752e-01,1.0091e-01,1.0000e+01
1.4061e+00,7.2654e-01,7.5957e-02,1.0000e+01
1.3479e+00,7.6242e-01,8.7836e-02,1.0000e+01
1.3205e+00,7.8402e-01,5.9272e-02,1.0000e+01
1.2951e+00,7.7536e-01,1.0337e-01,1.0000e+01
1.3494e+00,7.2307e-01,1.1833e-01,1.0000e+01
1.3305e+00,7.5363e-01,8.1806e-02,1.0000e+01
1.3266e+00,7.6263e-01,8.4306e-02,1.0000e+01
1.3680e+00,7.1990e-01,1.6088e-01,1.0000e+01
1.3864e+00,7.6939e-01,1.2150e-01,1.0000e+01
1.3699e+00,7.9719e-01,1.1258e-01,1.0000e+01
1.2997e+00,8.3812e-01,9.1218e-02,1.0000e+01
1.2783e+00,8.2989e-01,1.2183e-01,1.0000e+01
1.3129e+00,7.9753e-01,7.0106e-02,1.0000e+01
1.4486e+00,7.0740e-01,8.7534e-02,1.0000e+01
1.3350e+00,7.7535e-01,1.0064e-01,1.0000e+01
1.3516e+00,7.6856e-01,1.0345e-01,1.0000e+01
1.3081e+00,7.8569e-01,1.1143e-01,1.0000e+01
1.3158e+00,8.1848e-01,5.4875e-02,1.0000e+01
1.3543e+00,7.6130e-01,1.0374e-01,1.0000e+01
1.2990e+00,7.6964e-01,1.4231e-01,1.0000e+01
1.3250e+00,7.7273e-01,1.4933e-01,1.0000e+01
1.3054e+00,8.4282e-01,6.2119e-02,1.0000e+01
1.4041e+00,7.7011e-01,1.2254e-01,1.0000e+01
1.3009e+00,7.9059e-01,6.2799e-02,1.0000e+01
1.3720e+00,7.0122e-01,8.1008e-02,1.0000e+01
1.3374e+00,7.5478e-01,4.8701e-02,1.0000e+01
1.3739e+00,7.4956e-01,1.0969e-01,1.0000e+01
1.3347e+00,7.5062e-01,1.5890e-01,1.0000e+01
1.3293e+00,7.5950e-01,4.3313e-02,1.0000e+01
1.3121e+00,8.0293e-01,3.8532e-02,1.0000e+01
1.3273e+00,7.7037e-01,9.6612e-02,1.0000e+01
1.3114e+00,7.5826e-01,8.1953e-02,1.0000e+01
1.3389e+00,7.6232e-01,3.0762e-02,1.0000e+01
1.2924e+00,8.1555e-01,1.1422e-01,1.0000e+01
1.3048e+00,8.0458e-01,7.6615e-02,1.0000e+01
1.3497e+00,7.7819e-01,6.9811e-02,1.0000e+01
1.3415e+00,8.0629e-01,8.0589e-02,1.0000e+01
1.3695e+00,7.8821e-01,5.7052e-02,1.0000e+01
1.3460e+00,8.3092e-01,5.8775e-02,1.0000e+01
1.3619e+00,7.5769e-01,1.2604e-01,1.0000e+01
1.3545e+00,7.6728e-01,9.5688e-02,1.0000e+01
1.3459e+00,7.6829e-01,9.5520e-02,1.0000e+01
1.3491e+00,7.9189e-01,6.3052e-02,1.0000e+01
1.2868e+00,7.7693e-01,1.0112e-01,1.0000e+01
1.3133e+00,7.9385e-01,1.0642e-01,1.0000e+01
1.3341e+00,7.7939e-01,6.4061e-02,1.0000e+01
1.3305e+00,7.0229e-01,1.1042e-01,1.0000e+01
1.3043e+00,8.0357e-01,8.3663e-02,1.0000e+01
1.3299e+00,7.7339e-01,1.1914e-01,1.0000e+01
1.2776e+00,7.9269e-01,5.3507e-02,1.0000e+01
1.2925e+00,7.9756e-01,7.3681e-02,1.0000e+01
1.2826e+00,8.2130e-01,6.2319e-02,1.0000e+01
1.2826e+00,7.1486e-01,7.0788e-02,1.0000e+01
1.3157e+00,7.7357e-01,7.6083e-02,1.0000e+01
1.3505e+00,7.6421e-01,8.6893e-02,1.0000e+01
1.2808e+00,7.9373e-01,9.7193e-02,1.0000e+01
1.2561e+00,7.9130e-01,5.0071e-02,1.0000e+01
1.2677e+00,7.7928e-01,4.0763e-02,1.0000e+01
1.2839e+00,7.4378e-01,6.9837e-02,1.0000e+01
1.3043e+00,7.9833e-01,2.2651e-02,1.0000e+01
1.3432e+00,7.7822e-01,1.5995e-01,1.0000e+01
1.2607e+00,8.0765e-01,1.3093e-01,1.0000e+01
1.3720e+00,7.7187e-01,4.8090e-02,1.0000e+01
1.3417e+00,7.9104e-01,3.3491e-02,1.0000e+01
1.3375e+00,7.8845e-01,9.4868e-02,1.0000e+01
1.3366e+00,7.9028e-01,6.9799e-02,1.0000e+01
1.3003e+00,7.5564e-01,1.3330e-01,1.0000e+01
1.3712e+00,8.0494e-01,5.5557e-02,1.0000e+01
1.2932e+00,8.2079e-01,1.6221e-01,1.0000e+01
1.3437e+00,8.2148e-01,6.3988e-02,1.0000e+01
1.3305e+00,7.4855e-01,1.2051e-01,1.0000e+01
1.3297e+00,7.9042e-01,1.0313e-01,1.0000e+01
1.2993e+00,7.4949e-01,6.6776e-02,1.0000e+01
1.2990e+00,7.6193e-01,5.0655e-02,1.0000e+01
1.2712e+00,7.9224e-01,6.5210e-02,1.0000e+01
1.2866e+00,8.0683e-01,1.2046e-01,1.0000e+01
1.3420e+00,8.0060e-01,1.5378e-01,1.0000e+01
1.2984e+00,7.7061e-01,5.1077e-02,1.0000e+01
1.2956e+00,7.5729e-01,1.3882e-01,1.0000e+01
1.3290e+00,7.9933e-01,7.1920e-02,1.0000e+01
1.3577e+00,7.9427e-01,6.5658e-02,1.0000e+01
1.3139e+00,8.1958e-01,8.9205e-02,1.0000e+01
1.3173e+00,7.8961e-01,1.1263e-01,1.0000e+01
1.3552e+00,8.2691e-01,7.5932e-02,1.0000e+01
1.2972e+00,8.2150e-01,9.0996e-02,1.0000e+01
1.4347e+00,7.9633e-01,1.0212e-01,1.0000e+01
1.3406e+00,7.6724e-01,2.0396e-01,1.0000e+01
1.3083e+00,7.3879e-01,5.6500e-02,1.0000e+01
1.2767e+00,8.0875e-01,8.6450e-02,1.0000e+01
1.2955e+00,8.1524e-01,1.3269e-01,1.0000e+01
1.3835e+00,7.4258e-01,9.2055e-02,1.0000e+01
1.3518e+00,7.4946e-01,7.4592e-02,1.0000e+01
1.2942e+00,7.7934e-01,4.5162e-02,1.0000e+01
1.2606e+00,8.4460e-01,1.5125e-01,1.0000e+01
1.3437e+00,8.0119e-01,1.0044e-01,1.0000e+01
1.3306e+00,8.2587e-01,6.6544e-02,1.0000e+01
1.2911e+00,8.3988e-01,6.7324e-02,1.0000e+01
1.3297e+00,7.6892e-01,5.0562e-02,1.0000e+01
1.2820e+00,8.1729e-01,8.5600e-02,1.0000e+01
1.3491e+00,8.1780e-01,1.3664e-01,1.0000e+01
1.2615e+00,8.0478e-01,9.0399e-02,1.0000e+01
1.3666e+00,8.0672e-01,7.6416e-02,1.0000e+01
1.3519e+00,7.4308e-01,8.1767e-02,1.0000e+01
1.2971e+00,7.3352e-01,8.5477e-02,1.0000e+01
1.2829e+00,8.1882e-01,7.4311e-02,1.0000e+01
1.2634e+00,8.5399e-01,6.4763e-02,1.0000e+01
1.2729e+00,7.8788e-01,1.3942e-01,1.0000e+01
1.2941e+00,8.5544e-01,7.9605e-02,1.0000e+01
1.2906e+00,7.8567e-01,3.8741e-02,1.0000e+01
1.3649e+00,7.5783e-01,9.3797e-02,1.0000e+01
1.2756e+00,7.9230e-01,4.6716e-02,1.0000e+01
1.2800e+00,8.1490e-01,1.8581e-01,1.0000e+01
1.3554e+00,8.4506e-01,8.1854e-02,1.0000e+01
1.2915e+00,8.3766e-01,1.1244e-01,1.0000e+01
1.2944e+00,7.6657e-01,6.5693e-02,1.0000e+01
1.2291e+00,8.2635e-01,5.1698e-02,1.0000e+01
1.2900e+00,7.7571e-01,6.6812e-02,1.0000e+01
1.3023e+00,8.1254e-01,1.4138e-01,1.0000e+01
1.2782e+00,8.5358e-01,1.4002e-01,1.0000e+01
1.2655e+00,8.5726e-01,1.3198e-01,1.0000e+01
1.2752e+00,7.6001e-01,3.7867e-02,1.0000e+01
1.3225e+00,7.6981e-01,1.0459e-01,1.0000e+01
1.3211e+00,8.0987e-01,1.0983e-01,1.0000e+01
1.3238e+00,8.6605e-01,9.0306e-02,1.0000e+01
1.2953e+00,8.9049e-01,1.2160e-01,1.0000e+01
1.3277e+00,8.3125e-01,1.0207e-01,1.0000e+01
1.3209e+00,7.8965e-01,4.8869e-02,1.0000e+01
1.2913e+00,8.8897e-01,1.3712e-01,1.0000e+01
1.2837e+00,8.4746e-01,1.5029e-01,1.0000e+01
1.3170e+00,7.5438e-01,1.2472e-01,1.0000e+01
1.2694e+00,7.6082e-01,1.2506e-01,1.0000e+01
1.3517e+00,8.2666e-01,1.3419e-01,1.0000e+01
1.3223e+00,8.3919e-01,7.7660e-02,1.0000e+01
1.2310e+00,8.2821e-01,2.0608e-01,1.0000e+01
1.2989e+00,8.2186e-01,1.4650e-01,1.0000e+01
1.3470e+00,8.4107e-01,5.6046e-02,1.0000e+01
1.2942e+00,8.2022e-01,4.8538e-02,1.0000e+01
1.2911e+00,8.0351e-01,6.9675e-02,1.0000e+01
1.3065e+00,8.0720e-01,8.2049e-02,1.0000e+01
1.2384e+00,7.9154e-01,1.5920e-01,1.0000e+01
1.3190e+00,8.1105e-01,9.4931e-02,1.0000e+01
1.2731e+00,8.3981e-01,8.5934e-02,1.0000e+01
1.1868e+00,8.1429e-01,7.5584e-02,1.0000e+01
1.3568e+00,8.0802e-01,1.8384e-01,1.0000e+01
1.2464e+00,8.4697e-01,6.7450e-02,1.0000e+01
1.3253e+00,8.7848e-01,7.1051e-02,1.0000e+01
1.2931e+00,8.2471e-01,1.6877e-01,1.0000e+01
1.2304e+00,8.0503e-01,3.5655e-02,1.0000e+01
1.2874e+00,8.5489e-01,7.4406e-02,1.0000e+01
1.2969e+00,8.0956e-01,7.6977e-02,1.0000e+01
1.2809e+00,8.9707e-01,1.3789e-01,1.0000e+01
1.2795e+00,8.3166e-01,1.2207e-01,1.0000e+01
1.4265e+00,8.2022e-01,4.5148e-02,1.0000e+01
1.3345e+00,8.6742e-01,1.9856e-01,1.0000e+01
1.2461e+00,7.8958e-01,1.0921e-01,1.0000e+01
1.2509e+00,8.1012e-01,1.7279e-01,1.0000e+01
1.3089e+00,8.5780e-01,1.1537e-01,1.0000e+01
1.2831e+00,8.2951e-01,1.2154e-01,1.0000e+01
1.3613e+00,8.1392e-01,9.9926e-02,1.0000e+01
1.2289e+00,8.3035e-01,1.0520e-01,1.0000e+01
1.2365e+00,8.9064e-01,1.3622e-01,1.0000e+01
1.2760e+00,7.8186e-01,1.2323e-01,1.0000e+01
1.2505e+00,8.5143e-01,1.0866e-01,1.0000e+01
1.2922e+00,8.5494e-01,1.7237e-01,1.0000e+01
1.2307e+00,8.0706e-01,7.6590e-02,1.0000e+01
1.3415e+00,8.5331e-01,1.0503e-01,1.0000e+01
1.2840e+00,8.1866e-01,7.6018e-02,1.0000e+01
1.2920e+00,7.7838e-01,1.0930e-01,1.0000e+01
1.3229e+00,8.3998e-01,1.6774e-01,1.0000e+01
1.2603e+00,8.5840e-01,1.1338e-01,1.0000e+01
1.3269e+00,8.2285e-01,5.7972e-02,1.0000e+01
1.2676e+00,8.4204e-01,1.1982e-01,1.0000e+01
1.3226e+00,7.8288e-01,8.1012e-02,1.0000e+01
1.3153e+00,7.7474e-01,1.5744e-01,1.0000e+01
1.2941e+00,8.2287e-01,4.0522e-02,1.0000e+01
1.2342e+00,8.6897e-01,1.0409e-01,1.0000e+01
1.3142e+00,8.6768e-01,9.4508e-02,1.0000e+01
1.3107e+00,7.8734e-01,1.0097e-01,1.0000e+01
1.2824e+00,8.2333e-01,3.9389e-02,1.0000e+01
1.2489e+00,8.0726e-01,1.8401e-01,1.0000e+01
1.2900e+00,8.1055e-01,9.4564e-02,1.0000e+01
1.3253e+00,8.1955e-01,9.8868e-02,1.0000e+01
1.2547e+00,8.9372e-01,1.0377e-01,1.0000e+01
1.2836e+00,8.3407e-01,6.9095e-02,1.0000e+01
1.2904e+00,8.1761e-01,7.5233e-02,1.0000e+01
1.2661e+00,8.1745e-01,5.6363e-02,1.0000e+01
1.2882e+00,8.8409e-01,5.3456e-02,1.0000e+01
1.2440e+00,8.5096e-01,1.7591e-01,1.0000e+01
1.3264e+00,8.3051e-01,5.5752e-02,1.0000e+01
1.2521e+00,8.6645e-01,1.0982e-01,1.0000e+01
1.2690e+00,8.1411e-01,1.2387e-01,1.0000e+01
1.2714e+00,8.3328e-01,3.7983e-02,1.0000e+01
1.2510e+00,8.9929e-01,1.4351e-01,1.0000e+01
1.3085e+00,8.1067e-01,1.7488e-01,1.0000e+01
1.3433e+00,8.3433e-01,7.8530e-02,1.0000e+01
1.1930e+00,7.9884e-01,1.1224e-01,1.0000e+01
1.2889e+00,8.0848e-01,1.0154e-01,1.0000e+01
1.2127e+00,8.8673e-01,6.7010e-02,1.0000e+01
1.2702e+00,8.1908e-01,9.2885e-02,1.0000e+01
1.3073e+00,8.0993e-01,1.5270e-01,1.0000e+01
1.2693e+00,8.4963e-01,7.0888e-02,1.0000e+01
1.3867e+00,8.6887e-01,8.2698e-02,1.0000e+01
1.3226e+00,8.2447e-01,1.9565e-01,1.0000e+01
1.2353e+00,9.3183e-01,6.2542e-02,1.0000e+01
1.3219e+00,8.4049e-01,8.2594e-02,1.0000e+01
1.2727e+00,8.3227e-01,6.5850e-02,1.0000e+01
1.2177e+00,8.1525e-01,1.4780e-01,1.0000e+01
1.2944e+00,8.4197e-01,1.3522e-01,1.0000e+01
1.2653e+00,8.6502e-01,6.8557e-02,1.0000e+01
1.2913e+00,8.3474e-01,1.6456e-01,1.0000e+01
1.2135e+00,8.5344e-01,1.1051e-01,1.0000e+01
1.3294e+00,7.8525e-01,1.1715e-01,1.0000e+01
1.3070e+00,7.9158e-01,7.0837e-02,1.0000e+01
1.3417e+00,8.5556e-01,1.6624e-01,1.0000e+01
1.2283e+00,8.9414e-01,1.3020e-01,1.0000e+01
1.2441e+00,8.2426e-01,1.4063e-01,1.0000e+01
1.2820e+00,8.3502e-01,9.8818e-02,1.0000e+01
1.1936e+00,8.8150e-01,1.1240e-01,1.0000e+01
1.2480e+00,8.2936e-01,1.4522e-01,1.0000e+01
1.2934e+00,8.2482e-01,9.6187e-02,1.0000e+01
1.2562e+00,8.1737e-01,1.5188e-01,1.0000e+01
1.2366e+00,8.1605e-01,1.1894e-01,1.0000e+01
1.2331e+00,8.5976e-01,1.2261e-01,1.0000e+01
1.2811e+00,8.1484e-01,9.9936e-02,1.0000e+01
1.2379e+00,8.1536e-01,8.7526e-02,1.0000e+01
1.2360e+00,8.4430e-01,8.0013e-02,1.0000e+01
1.2861e+00,8.8895e-01,1.0868e-01,1.0000e+01
1.2628e+00,7.8761e-01,1.2291e-01,1.0000e+01
1.2760e+00,8.5387e-01,1.5310e-01,1.0000e+01
1.2372e+00,9.0219e-01,1.0222e-01,1.0000e+01
1.1883e+00,9.1080e-01,1.1337e-01,1.0000e+01
1.2645e+00,8.3063e-01,9.3523e-02,1.0000e+01
1.2910e+00,8.8249e-01,7.9958e-02,1.0000e+01
1.1990e+00,8.0818e-01,9.6619e-02,1.0000e+01
1.2646e+00,8.6757e-01,1.7225e-01,1.0000e+01
1.2034e+00,8.6164e-01,8.6706e-02,1.0000e+01
1.2392e+00,8.1983e-01,9.9008e-02,1.0000e+01
1.2305e+00,9.1029e-01,2.2394e-01,1.0000e+01
1.2616e+00,9.0995e-01,1.2888e-01,1.0000e+01
1.2633e+00,8.1061e-01,1.3352e-01,1.0000e+01
1.2795e+00,8.2833e-01,1.6302e-01,1.0000e+01
1.2582e+00,8.9030e-01,1.6855e-01,1.0000e+01
1.1963e+00,8.5662e-01,1.6958e-01,1.0000e+01
1.1830e+00,8.8960e-01,1.1960e-01,1.0000e+01
1.2636e+00,8.8107e-01,1.2915e-01,1.0000e+01
1.2995e+00,8.4212e-01,1.9330e-01,1.0000e+01
1.2083e+00,9.0986e-01,1.1612e-01,1.0000e+01
1.2969e+00,8.7698e-01,1.3319e-01,1.0000e+01
1.2417e+00,8.5959e-01,9.2868e-02,1.0000e+01
1.2610e+00,8.8209e-01,6.6706e-02,1.0000e+01
1.3080e+00,8.3793e-01,1.9566e-01,1.0000e+01
1.2876e+00,8.2435e-01,1.2225e-01,1.0000e+01
1.2896e+00,8.1819e-01,8.4987e-02,1.0000e+01
1.2790e+00,8.7448e-01,1.0010e-01,1.0000e+01
1.2137e+00,9.2102e-01,2.2776e-01,1.0000e+01
1.2165e+00,8.8905e-01,1.5711e-01,1.0000e+01
1.2674e+00,8.5318e-01,2.3557e-01,1.0000e+01
1.2182e+00,8.4987e-01,1.7663e-01,1.0000e+01
1.1841e+00,9.7290e-01,2.2948e-01,1.0000e+01
1.2326e+00,8.6898e-01,1.0780e-01,1.0000e+01
1.2488e+00,8.2379e-01,1.2236e-01,1.0000e+01
1.2657e+00,7.8561e-01,1.5268e-01,1.0000e+01
1.2327e+00,7.9828e-01,1.0582e-01,1.0000e+01
1.2456e+00,9.8735e-01,1.3475e-01,1.0000e+01
1.2144e+00,8.6777e-01,1.5533e-01,1.0000e+01
1.2424e+00,8.8170e-01,9.5959e-02,1.0000e+01
1.3438e+00,8.2323e-01,9.3661e-02,1.0000e+01
1.2644e+00,8.6455e-01,1.6125e-01,1.0000e+01
1.2757e+00,8.9829e-01,1.6790e-01,1.0000e+01
1.2203e+00,8.7896e-01,1.4704e-01,1.0000e+01
1.2660e+00,8.6233e-01,1.6360e-01,1.0000e+01
1.1858e+00,9.2998e-01,3.5680e-02,1.0000e+01
1.2666e+00,9.0304e-01,1.8102e-01,1.0000e+01
1.1841e+00,8.4243e-01,1.3054e-01,1.0000e+01
1.2806e+00,9.4444e-01,2.1906e-01,1.0000e+01
1.2388e+00,8.0291e-01,2.0498e-01,1.0000e+01
1.2488e+00,8.8067e-01,1.5692e-01,1.0000e+01
1.2376e+00,9.3032e-01,1.5625e-01,1.0000e+01
1.1569e+00,9.0436e-01,1.9643e-01,1.0000e+01
1.2581e+00,8.9862e-01,1.9076e-01,1.0000e+01
1.2160e+00,8.8840e-01,1.4505e-01,1.0000e+01
1.3080e+00,8.3960e-01,1.1396e-01,1.0000e+01
1.2265e+00,9.2577e-01,1.0924e-01,1.0000e+01
1.2398e+00,9.5729e-01,1.7463e-01,1.0000e+01
1.2486e+00,8.8280e-01,1.0049e-01,1.0000e+01
1.2601e+00,9.0361e-01,1.1855e-01,1.0000e+01
1.1860e+00,9.0957e-01,1.2129e-01,1.0000e+01
1.2531e+00,1.0148e+00,1.0542e-01,1.0000e+01
1.2674e+00,9.2056e-01,1.1166e-01,1.0000e+01
1.2284e+00,9.0929e-01,2.0688e-01,1.0000e+01
1.2136e+00,8.6966e-01,9.9816e-02,1.0000e+01
1.1969e+00,8.7771e-01,1.1412e-01,1.0000e+01
1.2225e+00,9.6447e-01,1.4180e-01,1.0000e+01
1.1979e+00,9.0996e-01,1.4106e-01,1.0000e+01
1.3425e+00,9.1392e-01,1.7885e-01,1.0000e+01
1.1995e+00,8.7301e-01,3.6520e-01,1.0000e+01
1.1668e+00,9.2818e-01,1.8971e-01,1.0000e+01
1.2441e+00,8.5543e-01,1.4442e-01,1.0000e+01
1.3203e+00,8.4757e-01,1.4662e-01,1.0000e+01
1.2831e+00,8.9822e-01,1.6992e-01,1.0000e+01
1.2230e+00,9.2251e-01,1.5280e-01,1.0000e+01
1.2052e+00,8.9084e-01,2.0570e-01,1.0000e+01
1.2245e+00,8.4329e-01,2.2946e-01,1.0000e+01
1.2849e+00,9.0754e-01,2.8952e-01,1.0000e+01
1.1581e+00,8.8267e-01,1.6649e-01,1.0000e+01
1.2019e+00,8.5111e-01,1.0227e-01,1.0000e+01
1.2277e+00,8.7523e-01,1.7400e-01,1.0000e+01
1.2045e+00,8.7346e-01,2.7940e-01,1.0000e+01
1.1519e+00,9.4945e-01,1.5569e-01,1.0000e+01
1.3061e+00,9.1486e-01,2.9075e-01,1.0000e+01
1.2311e+00,9.4028e-01,3.4358e-01,1.0000e+01
1.2407e+00,9.1262e-01,1.4480e-01,1.0000e+01
1.2617e+00,9.3753e-01,1.7542e-01,1.0000e+01
1.2155e+00,9.6213e-01,2.1499e-01,1.0000e+01
1.1849e+00,8.8721e-01,1.6299e-01,1.0000e+01
1.1747e+00,8.5918e-01,1.7257e-01,1.0000e+01
1.2344e+00,8.1663e-01,2.7326e-01,1.0000e+01
1.1858e+00,8.9155e-01,2.3610e-01,1.0000e+01
1.2173e+00,9.1744e-01,2.5617e-01,1.0000e+01
1.2496e+00,9.2937e-01,1.9277e-01,1.0000e+01
1.1947e+00,8.9324e-01,1.7244e-01,1.0000e+01
