# GLoss,DLoss,RevKLDivergence,ModesCovered
1.3629e+00,7.1724e-01,7.6405e-02,1.0000e+01
1.3906e+00,6.6907e-01,2.8669e-02,1.0000e+01
1.3942e+00,6.7961e-01,1.1112e-01,1.0000e+01
1.3674e+00,6.8070e-01,6.6637e-02,1.0000e+01
1.3175e+00,7.6736e-01,1.5686e-01,1.0000e+01
1.4143e+00,7.0757e-01,9.3163e-02,1.0000e+01
1.3559e+00,7.3514e-01,2.1377e-01,1.0000e+01
1.3514e+00,7.0602e-01,1.0944e-01,1.0000e+01
1.3960e+00,7.3373e-01,5.1273e-02,1.0000e+01
1.4754e+00,7.2426e-01,5.4842e-02,1.0000e+01
1.3311e+00,7.0077e-01,1.6189e-01,1.0000e+01
1.3933e+00,7.4059e-01,1.3620e-01,1.0000e+01
1.3624e+00,7.2238e-01,1.1902e-01,1.0000e+01
1.3302e+00,7.5385e-01,1.3361e-01,1.0000e+01
1.3687e+00,7.1527e-01,1.2129e-01,1.0000e+01
1.3368e+00,7.2315e-01,1.1468e-01,1.0000e+01
1.3490e+00,7.5134e-01,9.1307e-02,1.0000e+01
1.3805e+00,7.0428e-01,8.6356e-02,1.0000e+01
1.3507e+00,7.1849e-01,7.2490e-02,1.0000e+01
1.3690e+00,7.2901e-01,5.3730e-02,1.0000e+01
1.3347e+00,7.1684e-01,1.0347e-01,1.0000e+01
1.3326e+00,7.6530e-01,9.7063e-02,1.0000e+01
1.3525e+00,7.6896e-01,1.5817e-01,1.0000e+01
1.3537e+00,7.2282e-01,1.9485e-02,1.0000e+01
1.3616e+00,7.2078e-01,1.2563e-01,1.0000e+01
1.3481e+00,7.3062e-01,1.0060e-01,1.0000e+01
1.3565e+00,7.1614e-01,4.1903e-02,1.0000e+01
1.3859e+00,7.6719e-01,6.8346e-02,1.0000e+01
1.3416e+00,7.6697e-01,4.8686e-02,1.0000e+01
1.3900e+00,7.2386e-01,1.3743e-01,1.0000e+01
1.3531e+00,7.0577e-01,8.2778e-02,1.0000e+01
1.3275e+00,7.0818e-01,3.8072e-02,1.0000e+01
1.3538e+00,7.6194e-01,1.6388e-01,1.0000e+01
1.3707e+00,7.5037e-01,1.1028e-01,1.0000e+01
1.3541e+00,7.1744e-01,9.8901e-02,1.0000e+01
1.4028e+00,7.2549e-01,6.6446e-02,1.0000e+01
1.3253e+00,7.5379e-01,8.6965e-02,1.0000e+01
1.3906e+00,7.7115e-01,1.4641e-01,1.0000e+01
1.3704e+00,7.1502e-01,4.2588e-02,1.0000e+01
1.3709e+00,7.3501e-01,9.2161e-02,1.0000e+01
1.3684e+00,7.1732e-01,5.9340e-02,1.0000e+01
1.3723e+00,7.4903e-01,9.5208e-02,1.0000e+01
1.3104e+00,7.6964e-01,5.0518e-02,1.0000e+01
1.3906e+00,7.1540e-01,9.4191e-02,1.0000e+01
1.3856e+00,7.6029e-01,9.8006e-02,1.0000e+01
1.3531e+00,7.1498e-01,5.7610e-02,1.0000e+01
1.3575e+00,7.6074e-01,3.3687e-02,1.0000e+01
1.3812e+00,7.4004e-01,1.2074e-01,1.0000e+01
1.3667e+00,7.2626e-01,1.2540e-01,1.0000e+01
1.3652e+00,7.5736e-01,3.1659e-02,1.0000e+01
1.3620e+00,7.3004e-01,6.2828e-02,1.0000e+01
1.3954e+00,7.4822e-01,7.4758e-02,1.0000e+01
1.3526e+00,7.5841e-01,1.7725e-01,1.0000e+01
1.3265e+00,7.4784e-01,8.6153e-02,1.0000e+01
1.3270e+00,7.5805e-01,1.6708e-01,1.0000e+01
1.3761e+00,7.1467e-01,8.7566e-02,1.0000e+01
1.3297e+00,7.4129e-01,2.3261e-02,1.0000e+01
1.3813e+00,7.7353e-01,2.8983e-02,1.0000e+01
1.3257e+00,7.8205e-01,7.3225e-02,1.0000e+01
1.4066e+00,7.2279e-01,1.4085e-01,1.0000e+01
1.3497e+00,7.2862e-01,6.6889e-02,1.0000e+01
1.4280e+00,7.0200e-01,5.1368e-02,1.0000e+01
1.3630e+00,7.2417e-01,5.2160e-02,1.0000e+01
1.3972e+00,7.1306e-01,3.9597e-02,1.0000e+01
1.3704e+00,6.8948e-01,8.2407e-02,1.0000e+01
1.3853e+00,6.7991e-01,3.7360e-02,1.0000e+01
1.3553e+00,7.4192e-01,7.4658e-02,1.0000e+01
1.4225e+00,6.9660e-01,1.0042e-01,1.0000e+01
1.3620e+00,7.5332e-01,2.0941e-01,1.0000e+01
1.3757e+00,7.3379e-01,7.1325e-02,1.0000e+01
1.3143e+00,7.3290e-01,1.2295e-01,1.0000e+01
1.3602e+00,7.4955e-01,6.7276e-02,1.0000e+01
1.3575e+00,7.3576e-01,2.9021e-02,1.0000e+01
1.3513e+00,7.1397e-01,7.1478e-02,1.0000e+01
1.3700e+00,7.2714e-01,3.2764e-02,1.0000e+01
1.3625e+00,7.6439e-01,1.1738e-01,1.0000e+01
1.3992e+00,6.7488e-01,1.1400e-01,1.0000e+01
1.3509e+00,7.5247e-01,4.7670e-02,1.0000e+01
1.3198e+00,7.1324e-01,6.1960e-02,1.0000e+01
1.4130e+00,7.3113e-01,1.0205e-01,1.0000e+01
1.3159e+00,7.4127e-01,1.2018e-01,1.0000e+01
1.3601e+00,7.5946e-01,5.3181e-02,1.0000e+01
1.3525e+00,7.1568e-01,3.6556e-02,1.0000e+01
1.3993e+00,7.1196e-01,3.7843e-02,1.0000e+01
1.3983e+00,7.2630e-01,3.7952e-02,1.0000e+01
1.4062e+00,7.0930e-01,7.3160e-02,1.0000e+01
1.3514e+00,7.5176e-01,5.3483e-02,1.0000e+01
1.3468e+00,7.3993e-01,7.4967e-02,1.0000e+01
1.3499e+00,7.6416e-01,1.3717e-01,1.0000e+01
1.3180e+00,7.6639e-01,1.1552e-01,1.0000e+01
1.3288e+00,7.8282e-01,4.0019e-02,1.0000e+01
1.3811e+00,7.6039e-01,4.5514e-02,1.0000e+01
1.3339e+00,7.3165e-01,5.7931e-02,1.0000e+01
1.4031e+00,7.5203e-01,1.9741e-01,1.0000e+01
1.3635e+00,7.5855e-01,2.8270e-02,1.0000e+01
1.3376e+00,7.5490e-01,3.6028e-02,1.0000e+01
1.3475e+00,7.4929e-01,6.3463e-02,1.0000e+01
1.3515e+00,7.8257e-01,9.9193e-02,1.0000e+01
1.3260e+00,7.3201e-01,1.1644e-01,1.0000e+01
1.3688e+00,7.4815e-01,7.1054e-02,1.0000e+01
1.3766e+00,7.1083e-01,3.5743e-02,1.0000e+01
1.3461e+00,7.2207e-01,1.2353e-01,1.0000e+01
1.3478e+00,8.0012e-01,9.0939e-02,1.0000e+01
1.3328e+00,7.8570e-01,1.0362e-01,1.0000e+01
1.3441e+00,7.9157e-01,8.8397e-02,1.0000e+01
1.3418e+00,7.7850e-01,2.4725e-02,1.0000e+01
1.2952e+00,7.3001e-01,6.3556e-02,1.0000e+01
1.3033e+00,7.4299e-01,8.5945e-02,1.0000e+01
1.3209e+00,7.2871e-01,4.4858e-02,1.0000e+01
1.2786e+00,8.0296e-01,6.8732e-02,1.0000e+01
1.3454e+00,7.8681e-01,9.3248e-02,1.0000e+01
1.2876e+00,7.4925e-01,3.6045e-02,1.0000e+01
1.3217e+00,8.0944e-01,3.2594e-02,1.0000e+01
1.3356e+00,7.5198e-01,2.5120e-02,1.0000e+01
1.3597e+00,7.4033e-01,2.1391e-02,1.0000e+01
1.3335e+00,7.4952e-01,6.0584e-02,1.0000e+01
1.3298e+00,7.5326e-01,1.5313e-01,1.0000e+01
1.3238e+00,7.4053e-01,2.7224e-02,1.0000e+01
1.3186e+00,7.5486e-01,7.4398e-02,1.0000e+01
1.2882e+00,7.5368e-01,1.1186e-01,1.0000e+01
1.3614e+00,7.5872e-01,1.1018e-01,1.0000e+01
1.3119e+00,7.4989e-01,2.1855e-02,1.0000e+01
1.3025e+00,7.6875e-01,6.1046e-02,1.0000e+01
1.3939e+00,7.2885e-01,7.3565e-02,1.0000e+01
1.3213e+00,8.0791e-01,1.4210e-01,1.0000e+01
1.3417e+00,7.4311e-01,5.1305e-02,1.0000e+01
1.3236e+00,7.6451e-01,3.3415e-02,1.0000e+01
1.3531e+00,7.2913e-01,7.6793e-02,1.0000e+01
1.2995e+00,8.2045e-01,1.4911e-01,1.0000e+01
1.3409e+00,7.4399e-01,6.7908e-02,1.0000e+01
1.3369e+00,8.0714e-01,1.1806e-01,1.0000e+01
1.3473e+00,7.0976e-01,3.2983e-02,1.0000e+01
1.2983e+00,7.3856e-01,5.8972e-02,1.0000e+01
1.4302e+00,7.8234e-01,1.3957e-01,1.0000e+01
1.3439e+00,7.1011e-01,2.9358e-02,1.0000e+01
1.3514e+00,7.4365e-01,9.7651e-02,1.0000e+01
1.3955e+00,7.1520e-01,4.6680e-02,1.0000e+01
1.3160e+00,7.3301e-01,3.7940e-02,1.0000e+01
1.3732e+00,7.3108e-01,3.8605e-02,1.0000e+01
1.3323e+00,7.5776e-01,1.5216e-01,1.0000e+01
1.3158e+00,7.2541e-01,6.6656e-02,1.0000e+01
1.3288e+00,7.6612e-01,1.1668e-01,1.0000e+01
1.4123e+00,7.7162e-01,3.8715e-02,1.0000e+01
1.3192e+00,7.9992e-01,3.3366e-02,1.0000e+01
1.4083e+00,7.4563e-01,1.1173e-01,1.0000e+01
1.3296e+00,7.6489e-01,1.1130e-01,1.0000e+01
1.3552e+00,7.6883e-01,1.0793e-01,1.0000e+01
1.3424e+00,7.6991e-01,1.3628e-02,1.0000e+01
1.3233e+00,7.6470e-01,9.0776e-02,1.0000e+01
1.3119e+00,7.5252e-01,1.3043e-01,1.0000e+01
1.3807e+00,7.1793e-01,6.4905e-02,1.0000e+01
1.4029e+00,7.7385e-01,5.1766e-02,1.0000e+01
1.3305e+00,7.5045e-01,8.3303e-02,1.0000e+01
1.3486e+00,7.5346e-01,1.0182e-01,1.0000e+01
1.3625e+00,8.0999e-01,2.1660e-01,1.0000e+01
1.3099e+00,7.5551e-01,6.9474e-02,1.0000e+01
1.3719e+00,8.0987e-01,1.4671e-01,1.0000e+01
1.4262e+00,6.7546e-01,7.3750e-02,1.0000e+01
1.3350e+00,7.6155e-01,1.8134e-01,1.0000e+01
1.3270e+00,7.8909e-01,1.1859e-01,1.0000e+01
1.3459e+00,7.5931e-01,8.0160e-02,1.0000e+01
1.3392e+00,8.0946e-01,1.5226e-01,1.0000e+01
1.3264e+00,7.1973e-01,2.8508e-02,1.0000e+01
1.3163e+00,7.3931e-01,7.7298e-02,1.0000e+01
1.3282e+00,7.9951e-01,6.7786e-02,1.0000e+01
1.3713e+00,7.5740e-01,1.5130e-01,1.0000e+01
1.3738e+00,7.8476e-01,9.1471e-02,1.0000e+01
1.3630e+00,7.5730e-01,5.6495e-02,1.0000e+01
1.3261e+00,7.2976e-01,4.6535e-02,1.0000e+01
1.2798e+00,7.9242e-01,8.9364e-02,1.0000e+01
1.3199e+00,7.7193e-01,3.3760e-02,1.0000e+01
1.3031e+00,7.4643e-01,3.9603e-02,1.0000e+01
1.3539e+00,7.6886e-01,9.5531e-02,1.0000e+01
1.3390e+00,7.6965e-01,8.2307e-02,1.0000e+01
1.3435e+00,7.5982e-01,8.1733e-02,1.0000e+01
1.3032e+00,7.7175e-01,1.1175e-01,1.0000e+01
1.4000e+00,7.6028e-01,8.3528e-02,1.0000e+01
1.2990e+00,7.7259e-01,4.8617e-02,1.0000e+01
1.3648e+00,7.5457e-01,3.4251e-02,1.0000e+01
1.3236e+00,7.7670e-01,4.1777e-02,1.0000e+01
1.3355e+00,7.7422e-01,5.5844e-02,1.0000e+01
1.3351e+00,7.7931e-01,5.1489e-02,1.0000e+01
1.3787e+00,7.3513e-01,1.1019e-01,1.0000e+01
1.3673e+00,7.3442e-01,1.2911e-01,1.0000e+01
1.3379e+00,7.7042e-01,8.8863e-02,1.0000e+01
1.3304e+00,7.3292e-01,8.6843e-02,1.0000e+01
1.2490e+00,8.0876e-01,2.0037e-01,1.0000e+01
1.2887e+00,7.8883e-01,1.8884e-01,1.0000e+01
1.3474e+00,7.7163e-01,1.5595e-01,1.0000e+01
1.3152e+00,7.3070e-01,9.2574e-02,1.0000e+01
1.2901e+00,8.0300e-01,7.1713e-02,1.0000e+01
1.3423e+00,7.9001e-01,9.2990e-02,1.0000e+01
1.2718e+00,7.4965e-01,1.1853e-01,1.0000e+01
1.3129e+00,7.6079e-01,1.1186e-01,1.0000e+01
1.3575e+00,7.6841e-01,1.2953e-01,1.0000e+01
1.2992e+00,7.8368e-01,5.3332e-02,1.0000e+01
1.2812e+00,8.0730e-01,6.8441e-02,1.0000e+01
1.3640e+00,7.3758e-01,5.4770e-02,1.0000e+01
1.3244e+00,7.6006e-01,8.9012e-02,1.0000e+01
1.3532e+00,7.8288e-01,1.3289e-01,1.0000e+01
1.3203e+00,7.9328e-01,5.4603e-02,1.0000e+01
1.3427e+00,8.0073e-01,6.4499e-02,1.0000e+01
1.3560e+00,7.7012e-01,6.9529e-02,1.0000e+01
1.3120e+00,7.5587e-01,4.5834e-02,1.0000e+01
1.3955e+00,7.5777e-01,6.0817e-02,1.0000e+01
1.3703e+00,8.0743e-01,2.9485e-02,1.0000e+01
1.3266e+00,7.9302e-01,1.2467e-01,1.0000e+01
1.2983e+00,8.3749e-01,3.2349e-01,1.0000e+01
1.3112e+00,7.3485e-01,1.5819e-01,1.0000e+01
1.3157e+00,7.0997e-01,6.0854e-02,1.0000e+01
1.3409e+00,8.2344e-01,9.1433e-02,1.0000e+01
1.3029e+00,7.8493e-01,3.8053e-02,1.0000e+01
1.3467e+00,8.0758e-01,8.7488e-02,1.0000e+01
1.3346e+00,7.6836e-01,2.5979e-02,1.0000e+01
1.3554e+00,7.9837e-01,1.1266e-01,1.0000e+01
1.3519e+00,7.6993e-01,1.1485e-01,1.0000e+01
1.3554e+00,7.3100e-01,3.8090e-02,1.0000e+01
1.3790e+00,7.2844e-01,7.5734e-02,1.0000e+01
1.4191e+00,7.6452e-01,5.8893e-02,1.0000e+01
1.3750e+00,7.2537e-01,4.6138e-02,1.0000e+01
1.3382e+00,7.8301e-01,3.9731e-02,1.0000e+01
1.2848e+00,8.2788e-01,2.6110e-02,1.0000e+01
1.3561e+00,8.1181e-01,7.8899e-02,1.0000e+01
1.3746e+00,7.9215e-01,9.5752e-02,1.0000e+01
1.2650e+00,7.2951e-01,1.5270e-01,1.0000e+01
1.3439e+00,7.9894e-01,9.1526e-02,1.0000e+01
1.3256e+00,7.2733e-01,7.9758e-02,1.0000e+01
1.3554e+00,8.1372e-01,2.3979e-01,1.0000e+01
1.3206e+00,7.9559e-01,4.5724e-02,1.0000e+01
1.2922e+00,7.7633e-01,1.1830e-01,1.0000e+01
1.3203e+00,7.8170e-01,1.0253e-01,1.0000e+01
1.3699e+00,7.9571e-01,1.3191e-01,1.0000e+01
1.3088e+00,8.2895e-01,5.3885e-02,1.0000e+01
1.2966e+00,7.9324e-01,8.6636e-02,1.0000e+01
1.3194e+00,7.9462e-01,7.4815e-02,1.0000e+01
1.2582e+00,8.0902e-01,1.0265e-01,1.0000e+01
1.3558e+00,7.9439e-01,1.4597e-01,1.0000e+01
1.3784e+00,7.8854e-01,7.0903e-02,1.0000e+01
1.2998e+00,7.7271e-01,1.2920e-01,1.0000e+01
1.2746e+00,8.2763e-01,1.4414e-01,1.0000e+01
1.3334e+00,7.5607e-01,9.1715e-02,1.0000e+01
1.3303e+00,7.9137e-01,5.2331e-02,1.0000e+01
1.3445e+00,7.4627e-01,9.3937e-02,1.0000e+01
1.2745e+00,7.7741e-01,1.7067e-01,1.0000e+01
1.3437e+00,7.4218e-01,1.0241e-01,1.0000e+01
1.2912e+00,8.0873e-01,6.4014e-02,1.0000e+01
1.3228e+00,7.6865e-01,1.2309e-01,1.0000e+01
1.3155e+00,7.7371e-01,1.2167e-01,1.0000e+01
1.2910e+00,8.2410e-01,8.3442e-02,1.0000e+01
1.2552e+00,7.6103e-01,6.6163e-02,1.0000e+01
1.3319e+00,7.8451e-01,2.9984e-01,1.0000e+01
1.3557e+00,7.7589e-01,8.0906e-02,1.0000e+01
1.3432e+00,7.6824e-01,4.8590e-02,1.0000e+01
1.3169e+00,7.4450e-01,7.2877e-02,1.0000e+01
1.4014e+00,7.4336e-01,1.0337e-01,1.0000e+01
1.3577e+00,7.4522e-01,9.7350e-02,1.0000e+01
1.3880e+00,7.2152e-01,6.8851e-02,1.0000e+01
1.3750e+00,7.9569e-01,7.0851e-02,1.0000e+01
1.3632e+00,7.6321e-01,5.2641e-02,1.0000e+01
1.3505e+00,8.0183e-01,4.3042e-02,1.0000e+01
1.3464e+00,7.9882e-01,4.9598e-02,1.0000e+01
1.3410e+00,7.9729e-01,2.9114e-02,1.0000e+01
1.3252e+00,8.0378e-01,1.8296e-01,1.0000e+01
1.3356e+00,7.0391e-01,8.8550e-02,1.0000e+01
1.3146e+00,7.6354e-01,6.8356e-02,1.0000e+01
1.3920e+00,7.6402e-01,9.6472e-02,1.0000e+01
1.2958e+00,7.5988e-01,4.9527e-02,1.0000e+01
1.2986e+00,7.5990e-01,6.1171e-02,1.0000e+01
1.3623e+00,8.1696e-01,6.7269e-02,1.0000e+01
1.3508e+00,7.1852e-01,1.0896e-01,1.0000e+01
1.2995e+00,8.0798e-01,1.2388e-01,1.0000e+01
1.3796e+00,7.9569e-01,3.8327e-02,1.0000e+01
1.3497e+00,7.8818e-01,1.1903e-01,1.0000e+01
1.3542e+00,7.9688e-01,1.3149e-01,1.0000e+01
1.3847e+00,7.6029e-01,7.0582e-02,1.0000e+01
1.3980e+00,7.7736e-01,1.6413e-01,1.0000e+01
1.3341e+00,7.9591e-01,4.9749e-02,1.0000e+01
1.3546e+00,7.5622e-01,8.6446e-02,1.0000e+01
1.2916e+00,7.8006e-01,1.3258e-01,1.0000e+01
1.3515e+00,7.5547e-01,8.5830e-02,1.0000e+01
1.3455e+00,7.4188e-01,8.2556e-02,1.0000e+01
1.2806e+00,8.0784e-01,3.5601e-02,1.0000e+01
1.3298e+00,8.1514e-01,1.2482e-01,1.0000e+01
1.3327e+00,8.0022e-01,5.8432e-02,1.0000e+01
1.3897e+00,7.3482e-01,2.7029e-02,1.0000e+01
1.3289e+00,7.4651e-01,1.3588e-01,1.0000e+01
1.3756e+00,7.6245e-01,1.0385e-01,1.0000e+01
1.3368e+00,7.9940e-01,2.9828e-02,1.0000e+01
1.3448e+00,7.8666e-01,5.0593e-02,1.0000e+01
1.3497e+00,7.1224e-01,1.4022e-01,1.0000e+01
1.3648e+00,6.8946e-01,8.6561e-02,1.0000e+01
1.3188e+00,7.1650e-01,1.4682e-01,1.0000e+01
1.3236e+00,7.2593e-01,1.1496e-01,1.0000e+01
1.3237e+00,7.7873e-01,8.4094e-02,1.0000e+01
1.3361e+00,7.6089e-01,1.1917e-01,1.0000e+01
1.3391e+00,7.6164e-01,1.0013e-01,1.0000e+01
1.3549e+00,7.5570e-01,3.9712e-02,1.0000e+01
1.3520e+00,7.3968e-01,4.7623e-02,1.0000e+01
1.2919e+00,7.9332e-01,1.1840e-01,1.0000e+01
1.3156e+00,8.1950e-01,1.0791e-01,1.0000e+01
1.3149e+00,7.4586e-01,1.3459e-01,1.0000e+01
1.3332e+00,7.9349e-01,7.1909e-02,1.0000e+01
1.3492e+00,7.5158e-01,5.8607e-02,1.0000e+01
1.3367e+00,7.5229e-01,5.4332e-02,1.0000e+01
1.3024e+00,7.6664e-01,7.7384e-02,1.0000e+01
1.3136e+00,7.4602e-01,1.0670e-01,1.0000e+01
1.3676e+00,7.6447e-01,9.5976e-02,1.0000e+01
