# GLoss,DLoss,KLDivergence,RevKLDivergence
5.1344e-02,5.2483e+00,2.3013e+00,7.8650e+00
1.2789e-01,5.1916e+00,2.2974e+00,7.6112e+00
7.0921e-02,5.3794e+00,2.3014e+00,7.8894e+00
1.7991e-01,6.0041e+00,2.3014e+00,7.8834e+00
1.7017e-01,5.8940e+00,2.3013e+00,7.8717e+00
8.7399e-02,5.6519e+00,2.2907e+00,7.4678e+00
8.5958e-02,5.5791e+00,2.2875e+00,7.4596e+00
1.1219e-01,4.6222e+00,2.3013e+00,7.8712e+00
2.8304e-02,6.5641e+00,2.3015e+00,7.9634e+00
2.1338e-02,5.6585e+00,2.3014e+00,7.8806e+00
6.2736e-02,6.0317e+00,2.3015e+00,7.9380e+00
5.1654e-02,5.6896e+00,2.3013e+00,7.8819e+00
1.5651e-01,5.5518e+00,2.3014e+00,7.8973e+00
6.1375e-02,5.1023e+00,2.3015e+00,7.9551e+00
6.6068e-02,4.9687e+00,2.3015e+00,7.9682e+00
5.5711e-02,5.9995e+00,2.3013e+00,7.8670e+00
7.0175e-02,5.0389e+00,2.3016e+00,7.9771e+00
8.9267e-02,5.2878e+00,2.3015e+00,7.9340e+00
8.5445e-02,5.4433e+00,2.3014e+00,7.9287e+00
1.5363e-01,6.0656e+00,2.3016e+00,7.9767e+00
4.2303e-02,5.0720e+00,2.3015e+00,7.9353e+00
3.8337e-02,5.9616e+00,2.3015e+00,7.9592e+00
5.8016e-02,5.2987e+00,2.3016e+00,7.9967e+00
1.3973e-02,6.1600e+00,2.3011e+00,7.8106e+00
9.5253e-02,5.4639e+00,2.3015e+00,7.9533e+00
3.8880e-02,5.3725e+00,2.3016e+00,7.9899e+00
8.7668e-02,4.9650e+00,2.3016e+00,7.9985e+00
8.6668e-02,5.5883e+00,2.3016e+00,7.9694e+00
3.0765e-02,5.0930e+00,2.3015e+00,7.9386e+00
1.8401e-02,5.1383e+00,2.3016e+00,8.0052e+00
1.5964e-01,6.1681e+00,2.3016e+00,8.0121e+00
1.8802e-02,5.6510e+00,2.3015e+00,7.9600e+00
6.8496e-02,5.7783e+00,2.3014e+00,7.9120e+00
6.3923e-02,4.8054e+00,2.3016e+00,8.0016e+00
1.0349e-02,5.9664e+00,2.3015e+00,7.9703e+00
1.4479e-02,6.5369e+00,2.3016e+00,7.9825e+00
1.4538e-02,7.5044e+00,2.3016e+00,7.9907e+00
3.8413e-02,5.8874e+00,2.3016e+00,7.9777e+00
7.9792e-03,5.9789e+00,2.3012e+00,7.8821e+00
5.8485e-02,6.2188e+00,2.3016e+00,7.9800e+00
4.6234e-02,5.9954e+00,2.3016e+00,7.9812e+00
6.5397e-02,5.8621e+00,2.3015e+00,7.9683e+00
7.9829e-02,5.6742e+00,2.3016e+00,7.9848e+00
5.2148e-02,5.6205e+00,2.3015e+00,7.9593e+00
7.3432e-02,5.9085e+00,2.3015e+00,7.9586e+00
4.5480e-02,6.2062e+00,2.3014e+00,7.9266e+00
4.5163e-02,5.7469e+00,2.3016e+00,7.9775e+00
1.7899e-02,5.2502e+00,2.3016e+00,7.9837e+00
8.4652e-02,7.1066e+00,2.3016e+00,7.9778e+00
8.2932e-02,5.7060e+00,2.3015e+00,7.9645e+00
3.0910e-02,6.3359e+00,2.3016e+00,7.9830e+00
3.0894e-02,6.1718e+00,2.3016e+00,8.0027e+00
1.2108e-02,6.6251e+00,2.3015e+00,7.9730e+00
2.1245e-02,5.8656e+00,2.3016e+00,8.0108e+00
6.0327e-02,6.6330e+00,2.3016e+00,7.9961e+00
4.6615e-02,5.4106e+00,2.3015e+00,7.9652e+00
9.0465e-03,6.1739e+00,2.3016e+00,8.0174e+00
3.0489e-02,6.2737e+00,2.3016e+00,7.9813e+00
1.0783e-01,7.2405e+00,2.3016e+00,7.9884e+00
5.0628e-02,5.8130e+00,2.3016e+00,8.0056e+00
3.1293e-02,6.2479e+00,2.3016e+00,7.9861e+00
1.7736e-02,6.5298e+00,2.3016e+00,7.9973e+00
6.7846e-03,6.7718e+00,2.3016e+00,7.9934e+00
2.2475e-02,5.3941e+00,2.3016e+00,8.0261e+00
2.4792e-02,6.7262e+00,2.3016e+00,8.0109e+00
1.0197e-02,6.2133e+00,2.3016e+00,8.0294e+00
1.0513e-02,7.0270e+00,2.3016e+00,7.9924e+00
4.4169e-02,6.0340e+00,2.3016e+00,7.9924e+00
4.8073e-02,6.5874e+00,2.3016e+00,8.0102e+00
7.1648e-03,6.7990e+00,2.3016e+00,8.0208e+00
2.0024e-02,6.3666e+00,2.3016e+00,8.0188e+00
6.5329e-02,6.7819e+00,2.3016e+00,7.9987e+00
2.2178e-03,7.6993e+00,2.3016e+00,7.9992e+00
2.5612e-02,6.8692e+00,2.3016e+00,8.0036e+00
5.0429e-03,6.6824e+00,2.3016e+00,8.0201e+00
3.2375e-02,7.2005e+00,2.3016e+00,8.0067e+00
3.1299e-03,6.8401e+00,2.3016e+00,8.0261e+00
2.9561e-02,6.2860e+00,2.3017e+00,8.0309e+00
1.4058e-02,6.7309e+00,2.3016e+00,8.0159e+00
2.8112e-02,6.9622e+00,2.3016e+00,8.0189e+00
1.1413e-03,8.4412e+00,2.3016e+00,7.9941e+00
6.9327e-03,6.2301e+00,2.3016e+00,8.0246e+00
2.6742e-03,7.2902e+00,2.3016e+00,8.0182e+00
9.0409e-03,6.5871e+00,2.3016e+00,8.0284e+00
2.4821e-02,8.1843e+00,2.3016e+00,8.0017e+00
5.4658e-02,8.1180e+00,2.3016e+00,8.0291e+00
1.8628e-02,7.4054e+00,2.3016e+00,8.0297e+00
1.5443e-03,7.9900e+00,2.3016e+00,8.0138e+00
3.1396e-02,6.7017e+00,2.3016e+00,8.0180e+00
2.6764e-03,7.7417e+00,2.3016e+00,8.0201e+00
2.7797e-03,6.9662e+00,2.3017e+00,8.0332e+00
1.2204e-03,7.7089e+00,2.3016e+00,8.0181e+00
2.7312e-03,7.4683e+00,2.3016e+00,8.0192e+00
4.0265e-03,7.0440e+00,2.3016e+00,8.0251e+00
3.3600e-03,8.1079e+00,2.3016e+00,8.0243e+00
2.7528e-03,7.1631e+00,2.3017e+00,8.0382e+00
1.6533e-02,7.7484e+00,2.3016e+00,8.0262e+00
6.1783e-03,6.9505e+00,2.3017e+00,8.0306e+00
1.4809e-03,7.8712e+00,2.3016e+00,8.0186e+00
1.4625e-03,8.3322e+00,2.3016e+00,8.0241e+00
4.1908e-03,6.4076e+00,2.3017e+00,8.0347e+00
5.5664e-03,7.0013e+00,2.3016e+00,8.0286e+00
1.7574e-03,8.1504e+00,2.3016e+00,8.0111e+00
1.5393e-02,7.8194e+00,2.3017e+00,8.0339e+00
9.8812e-03,7.9595e+00,2.3016e+00,8.0299e+00
2.2142e-03,7.4717e+00,2.3016e+00,8.0144e+00
4.3953e-02,8.3286e+00,2.3016e+00,8.0214e+00
1.9004e-02,7.6284e+00,2.3016e+00,8.0169e+00
1.8596e-03,8.7558e+00,2.3017e+00,8.0387e+00
6.6355e-04,9.3193e+00,2.3016e+00,8.0241e+00
6.1193e-03,8.0157e+00,2.3017e+00,8.0310e+00
1.6996e-03,7.2705e+00,2.3016e+00,8.0259e+00
3.2702e-03,7.5107e+00,2.3017e+00,8.0366e+00
1.9661e-03,8.0157e+00,2.3016e+00,8.0275e+00
5.1756e-04,8.3976e+00,2.3017e+00,8.0365e+00
6.9354e-04,9.3300e+00,2.3017e+00,8.0326e+00
4.0255e-04,8.6742e+00,2.3016e+00,8.0271e+00
3.1921e-03,7.4056e+00,2.3016e+00,8.0275e+00
9.2717e-04,7.9531e+00,2.3017e+00,8.0349e+00
2.0901e-03,7.2333e+00,2.3016e+00,8.0252e+00
7.7269e-04,7.7838e+00,2.3016e+00,8.0291e+00
1.5400e-03,7.8262e+00,2.3016e+00,8.0300e+00
1.2493e-03,7.6986e+00,2.3017e+00,8.0312e+00
7.9422e-04,8.9323e+00,2.3016e+00,8.0281e+00
3.4570e-02,7.9276e+00,2.3016e+00,8.0269e+00
6.9390e-03,9.4699e+00,2.3017e+00,8.0360e+00
2.1006e-02,8.9685e+00,2.3016e+00,8.0232e+00
6.2197e-04,8.1531e+00,2.3017e+00,8.0369e+00
2.8604e-03,7.8591e+00,2.3017e+00,8.0339e+00
1.6631e-02,7.3420e+00,2.3017e+00,8.0394e+00
4.2585e-02,7.4443e+00,2.3016e+00,8.0282e+00
1.7513e-03,7.9062e+00,2.3016e+00,8.0218e+00
2.3029e-03,7.6420e+00,2.3016e+00,8.0279e+00
2.8562e-03,6.7696e+00,2.3016e+00,8.0266e+00
6.6985e-04,8.4330e+00,2.3016e+00,7.9956e+00
6.1816e-02,8.8696e+00,2.3016e+00,8.0247e+00
1.1377e-02,8.0575e+00,2.3016e+00,8.0238e+00
3.3549e-04,9.3918e+00,2.3016e+00,8.0076e+00
7.0016e-03,6.4502e+00,2.3016e+00,8.0287e+00
4.7528e-04,9.2768e+00,2.3016e+00,8.0173e+00
6.3003e-04,7.8401e+00,2.3016e+00,8.0159e+00
1.6896e-03,7.4302e+00,2.3017e+00,8.0392e+00
1.5108e-04,1.0177e+01,2.3017e+00,8.0320e+00
3.9059e-02,8.8310e+00,2.3017e+00,8.0347e+00
2.1612e-04,9.9872e+00,2.3016e+00,8.0203e+00
5.8999e-03,8.6505e+00,2.3015e+00,7.9657e+00
5.6615e-02,9.5860e+00,2.3017e+00,8.0324e+00
7.0764e-04,8.6434e+00,2.3015e+00,7.9717e+00
6.5924e-03,7.6270e+00,2.3016e+00,8.0299e+00
2.3469e-04,9.8735e+00,2.3016e+00,8.0212e+00
1.7167e-03,8.5628e+00,2.3016e+00,8.0179e+00
8.2577e-04,8.5899e+00,2.3016e+00,8.0299e+00
3.8435e-04,8.4050e+00,2.3016e+00,8.0160e+00
3.4131e-04,9.0692e+00,2.3016e+00,8.0135e+00
1.6803e-02,9.6481e+00,2.3016e+00,8.0112e+00
1.0073e-03,7.9538e+00,2.3016e+00,7.9845e+00
6.2657e-04,9.0848e+00,2.3016e+00,8.0204e+00
9.7610e-04,8.6394e+00,2.3016e+00,8.0199e+00
5.6502e-04,8.2104e+00,2.3017e+00,8.0322e+00
9.0960e-04,8.7193e+00,2.3017e+00,8.0317e+00
4.0505e-04,9.3560e+00,2.3016e+00,8.0162e+00
6.2046e-04,9.4264e+00,2.3016e+00,8.0036e+00
7.9394e-05,1.0501e+01,2.3016e+00,8.0285e+00
3.9904e-04,8.9980e+00,2.3017e+00,8.0386e+00
2.8147e-04,9.4506e+00,2.3016e+00,8.0247e+00
3.7513e-02,9.1545e+00,2.3016e+00,8.0052e+00
4.5727e-05,1.0876e+01,2.3016e+00,8.0278e+00
1.2609e-02,7.7074e+00,2.3016e+00,8.0265e+00
4.5182e-05,1.1000e+01,2.3016e+00,8.0187e+00
6.3082e-04,9.0815e+00,2.3016e+00,7.9826e+00
5.0158e-04,8.5942e+00,2.3015e+00,7.9645e+00
5.9906e-02,9.7257e+00,2.3016e+00,8.0224e+00
1.1657e-03,9.5912e+00,2.3014e+00,7.9326e+00
2.1368e-04,9.3404e+00,2.3017e+00,8.0400e+00
7.6087e-05,1.0249e+01,2.3016e+00,8.0275e+00
3.8557e-04,9.5696e+00,2.3016e+00,8.0281e+00
3.4574e-04,9.5659e+00,2.3016e+00,8.0188e+00
2.7956e-04,1.0095e+01,2.3014e+00,7.9369e+00
1.2995e-03,7.7346e+00,2.3016e+00,8.0246e+00
1.9565e-04,1.1161e+01,2.3015e+00,7.9729e+00
5.6697e-02,8.9095e+00,2.3012e+00,7.8771e+00
1.1514e-03,8.2599e+00,2.3016e+00,8.0247e+00
1.0387e-04,1.0515e+01,2.3016e+00,8.0296e+00
3.4579e-04,9.1994e+00,2.3016e+00,8.0128e+00
1.6363e-04,9.7483e+00,2.3016e+00,8.0145e+00
1.2432e-03,8.5327e+00,2.3016e+00,7.9993e+00
2.3957e-04,9.1749e+00,2.3016e+00,8.0153e+00
6.1414e-02,8.7189e+00,2.3017e+00,8.0370e+00
8.3182e-05,1.1071e+01,2.3016e+00,8.0014e+00
1.8234e-04,1.0155e+01,2.3016e+00,7.9964e+00
7.0915e-04,8.6184e+00,2.3015e+00,7.9747e+00
4.7333e-04,8.6803e+00,2.3016e+00,8.0205e+00
6.5774e-02,9.8505e+00,2.3016e+00,8.0110e+00
7.1667e-04,8.5219e+00,2.3015e+00,7.9526e+00
3.1899e-04,9.2322e+00,2.3016e+00,8.0028e+00
4.5157e-04,8.4568e+00,2.3016e+00,8.0047e+00
4.9573e-04,9.2807e+00,2.3016e+00,8.0239e+00
2.8712e-03,8.3553e+00,2.3016e+00,8.0114e+00
1.7690e-03,8.3261e+00,2.3016e+00,8.0294e+00
5.3311e-04,9.4303e+00,2.3015e+00,7.9564e+00
2.5553e-03,1.0256e+01,2.3016e+00,8.0187e+00
2.8851e-04,1.0117e+01,2.3017e+00,8.0356e+00
4.1045e-04,9.1100e+00,2.3016e+00,8.0056e+00
1.5075e-03,7.4126e+00,2.3016e+00,8.0098e+00
1.4432e-04,1.0034e+01,2.3016e+00,8.0133e+00
2.7756e-04,9.7232e+00,2.3016e+00,8.0118e+00
3.0894e-04,9.1752e+00,2.3016e+00,8.0106e+00
5.5495e-04,9.6874e+00,2.3016e+00,8.0005e+00
1.4287e-03,9.1420e+00,2.3016e+00,7.9931e+00
2.3216e-04,9.2702e+00,2.3016e+00,8.0005e+00
2.3944e-03,8.2998e+00,2.3017e+00,8.0351e+00
2.3149e-03,9.3360e+00,2.3016e+00,7.9933e+00
8.5688e-05,1.0262e+01,2.3016e+00,7.9988e+00
1.9948e-04,9.3564e+00,2.3016e+00,8.0117e+00
1.5525e-04,1.0321e+01,2.3016e+00,8.0158e+00
6.6063e-05,1.0925e+01,2.3016e+00,8.0131e+00
4.3096e-04,8.9848e+00,2.3016e+00,8.0124e+00
9.4744e-04,8.8049e+00,2.3016e+00,8.0260e+00
1.5811e-04,1.0214e+01,2.3016e+00,7.9990e+00
1.8107e-04,9.6795e+00,2.3016e+00,8.0268e+00
1.0040e-04,1.0540e+01,2.3016e+00,8.0223e+00
1.7304e-03,1.0719e+01,2.3017e+00,8.0300e+00
2.1906e-03,9.3722e+00,2.3016e+00,8.0206e+00
8.4870e-04,9.5554e+00,2.3016e+00,8.0265e+00
1.4397e-03,8.6190e+00,2.3016e+00,8.0218e+00
7.6787e-04,8.2546e+00,2.3016e+00,8.0285e+00
4.6133e-02,9.6213e+00,2.3017e+00,8.0336e+00
5.2876e-04,8.9163e+00,2.3016e+00,8.0277e+00
4.6751e-03,8.6508e+00,2.3016e+00,8.0186e+00
1.0429e-04,9.7275e+00,2.3016e+00,8.0103e+00
3.2617e-04,9.6961e+00,2.3017e+00,8.0362e+00
3.5432e-04,9.3507e+00,2.3017e+00,8.0378e+00
1.7478e-04,1.0045e+01,2.3017e+00,8.0342e+00
4.7995e-04,8.7039e+00,2.3017e+00,8.0398e+00
9.4545e-05,1.1069e+01,2.3017e+00,8.0309e+00
2.3462e-03,9.0866e+00,2.3016e+00,8.0169e+00
2.8385e-04,9.7762e+00,2.3017e+00,8.0392e+00
9.1229e-05,1.0185e+01,2.3016e+00,8.0254e+00
4.1966e-04,9.5151e+00,2.3017e+00,8.0325e+00
1.2728e-04,1.0012e+01,2.3017e+00,8.0396e+00
5.9499e-05,1.0317e+01,2.3016e+00,8.0127e+00
2.6026e-04,9.5781e+00,2.3016e+00,8.0204e+00
1.9854e-04,9.4087e+00,2.3017e+00,8.0332e+00
5.9660e-04,9.2197e+00,2.3016e+00,8.0163e+00
2.6124e-04,1.0599e+01,2.3016e+00,8.0209e+00
7.8647e-05,1.0553e+01,2.3017e+00,8.0316e+00
7.1284e-05,1.0460e+01,2.3016e+00,8.0225e+00
2.0559e-04,9.5152e+00,2.3016e+00,8.0281e+00
5.3397e-05,1.0901e+01,2.3017e+00,8.0322e+00
1.8186e-04,9.7387e+00,2.3017e+00,8.0337e+00
1.0158e-03,8.4707e+00,2.3017e+00,8.0340e+00
2.7516e-02,1.0042e+01,2.3016e+00,8.0290e+00
6.2713e-04,8.8463e+00,2.3017e+00,8.0387e+00
2.2949e-04,9.3329e+00,2.3017e+00,8.0336e+00
3.5757e-04,8.9287e+00,2.3017e+00,8.0392e+00
9.5693e-05,1.0203e+01,2.3017e+00,8.0319e+00
1.2931e-04,1.0002e+01,2.3017e+00,8.0369e+00
8.1092e-05,9.9045e+00,2.3017e+00,8.0357e+00
4.3697e-05,1.0718e+01,2.3017e+00,8.0342e+00
5.4878e-04,9.4148e+00,2.3016e+00,8.0185e+00
9.5897e-05,1.0040e+01,2.3017e+00,8.0323e+00
1.4127e-04,1.0585e+01,2.3017e+00,8.0358e+00
3.2457e-04,9.4725e+00,2.3017e+00,8.0390e+00
5.2568e-04,9.4489e+00,2.3016e+00,8.0249e+00
8.7474e-04,8.3374e+00,2.3017e+00,8.0334e+00
1.3153e-04,9.7430e+00,2.3017e+00,8.0319e+00
4.4721e-04,9.2609e+00,2.3016e+00,8.0042e+00
2.0401e-04,9.4658e+00,2.3017e+00,8.0388e+00
5.0497e-05,1.1098e+01,2.3016e+00,8.0142e+00
3.9305e-04,9.0816e+00,2.3017e+00,8.0307e+00
4.5232e-03,8.1807e+00,2.3017e+00,8.0373e+00
3.5161e-04,9.5085e+00,2.3016e+00,8.0217e+00
9.6144e-04,8.9156e+00,2.3016e+00,8.0283e+00
3.7344e-04,8.7457e+00,2.3017e+00,8.0322e+00
4.1533e-03,8.4517e+00,2.3016e+00,8.0241e+00
3.5520e-04,9.3602e+00,2.3016e+00,8.0251e+00
4.0114e-04,8.8557e+00,2.3016e+00,8.0294e+00
1.5642e-03,7.8571e+00,2.3016e+00,8.0041e+00
1.2112e-04,9.8150e+00,2.3016e+00,7.9937e+00
1.5163e-04,9.9363e+00,2.3017e+00,8.0302e+00
1.4326e-03,7.8136e+00,2.3017e+00,8.0328e+00
2.6092e-04,1.0007e+01,2.3016e+00,8.0275e+00
2.0740e-04,1.0054e+01,2.3016e+00,8.0223e+00
3.9167e-04,8.9694e+00,2.3017e+00,8.0342e+00
1.3197e-03,8.8167e+00,2.3017e+00,8.0330e+00
3.6931e-04,9.7844e+00,2.3016e+00,8.0271e+00
2.9633e-04,9.4440e+00,2.3016e+00,8.0152e+00
3.0393e-04,1.0033e+01,2.3016e+00,8.0170e+00
3.9473e-04,9.0999e+00,2.3017e+00,8.0314e+00
1.5210e-04,9.4821e+00,2.3017e+00,8.0322e+00
1.3522e-04,1.0128e+01,2.3016e+00,8.0169e+00
7.7328e-05,1.0664e+01,2.3016e+00,8.0141e+00
9.2923e-05,1.0363e+01,2.3017e+00,8.0345e+00
6.8249e-04,8.5892e+00,2.3017e+00,8.0318e+00
1.0730e-04,9.7231e+00,2.3016e+00,8.0259e+00
5.3141e-04,8.7015e+00,2.3016e+00,8.0141e+00
3.9777e-04,8.3722e+00,2.3016e+00,8.0290e+00
1.1461e-04,1.0123e+01,2.3017e+00,8.0332e+00
3.7736e-04,8.7770e+00,2.3017e+00,8.0326e+00
5.5309e-04,9.0606e+00,2.3016e+00,8.0275e+00
2.4772e-04,1.0425e+01,2.3015e+00,7.9647e+00
1.0945e-04,1.0233e+01,2.3017e+00,8.0424e+00
3.6773e-03,8.0298e+00,2.3016e+00,8.0283e+00
9.9348e-05,9.8668e+00,2.3016e+00,8.0217e+00
5.3523e-04,9.2835e+00,2.3016e+00,8.0215e+00
1.0000e-03,8.5984e+00,2.3016e+00,8.0142e+00
1.0842e-03,8.9732e+00,2.3017e+00,8.0374e+00
1.0191e-03,9.4918e+00,2.3016e+00,8.0269e+00
1.1635e-04,9.6154e+00,2.3016e+00,8.0199e+00
1.3797e-01,9.1932e+00,2.3016e+00,7.9926e+00
4.3000e-04,8.4894e+00,2.3016e+00,8.0215e+00
1.3087e-04,9.7238e+00,2.3016e+00,8.0206e+00
8.9449e-05,1.0233e+01,2.3016e+00,8.0233e+00
2.4302e-04,1.0295e+01,2.3016e+00,7.9996e+00
1.6892e-04,9.0671e+00,2.3016e+00,8.0052e+00
1.3478e-04,9.4957e+00,2.3016e+00,8.0269e+00
1.7079e-04,9.2609e+00,2.3016e+00,8.0292e+00
7.8204e-05,1.0585e+01,2.3017e+00,8.0323e+00
8.4074e-05,9.6902e+00,2.3016e+00,7.9950e+00
7.6196e-05,9.9730e+00,2.3016e+00,8.0142e+00
8.7589e-05,1.0144e+01,2.3016e+00,8.0193e+00
2.2721e-04,9.3214e+00,2.3016e+00,8.0185e+00
2.1439e-04,9.2572e+00,2.3017e+00,8.0303e+00
5.6334e-04,8.1183e+00,2.3016e+00,8.0036e+00
9.3769e-04,8.3053e+00,2.3016e+00,8.0125e+00
1.2482e-04,9.7412e+00,2.3016e+00,8.0206e+00
1.9383e-04,8.9359e+00,2.3016e+00,8.0116e+00
3.9180e-04,9.2424e+00,2.3017e+00,8.0326e+00
2.3902e-04,8.7383e+00,2.3016e+00,8.0128e+00
2.7524e-04,9.1431e+00,2.3016e+00,8.0170e+00
5.1194e-04,8.2333e+00,2.3017e+00,8.0311e+00
1.8051e-04,9.5636e+00,2.3016e+00,8.0240e+00
4.8298e-05,1.0435e+01,2.3016e+00,8.0198e+00
1.0846e-03,7.9161e+00,2.3016e+00,8.0075e+00
1.5712e-04,9.3209e+00,2.3016e+00,8.0192e+00
4.9897e-05,1.0533e+01,2.3016e+00,8.0190e+00
7.8056e-05,9.9988e+00,2.3016e+00,8.0142e+00
8.7518e-05,9.9420e+00,2.3016e+00,8.0081e+00
2.4555e-04,8.8803e+00,2.3016e+00,8.0003e+00
2.3003e-04,9.0749e+00,2.3016e+00,8.0187e+00
9.5791e-05,9.9485e+00,2.3016e+00,7.9787e+00
7.6962e-04,7.5421e+00,2.3016e+00,8.0019e+00
1.2247e-03,8.4568e+00,2.3016e+00,8.0212e+00
6.9727e-04,8.6631e+00,2.3017e+00,8.0306e+00
3.6779e-04,8.5052e+00,2.3016e+00,7.9989e+00
5.4826e-05,1.0144e+01,2.3016e+00,8.0204e+00
1.7126e-04,9.4303e+00,2.3016e+00,8.0143e+00
1.0204e-04,9.4300e+00,2.3016e+00,7.9983e+00
3.3915e-04,8.6253e+00,2.3016e+00,7.9832e+00
2.9932e-05,1.0772e+01,2.3016e+00,8.0087e+00
5.1868e-04,8.7503e+00,2.3017e+00,8.0292e+00
2.2632e-04,8.9079e+00,2.3016e+00,8.0218e+00
2.4304e-04,9.1995e+00,2.3016e+00,8.0109e+00
6.4084e-02,9.0420e+00,2.3016e+00,8.0260e+00
1.5670e-04,9.2292e+00,2.3016e+00,8.0284e+00
7.8581e-05,9.9101e+00,2.3016e+00,8.0262e+00
2.6240e-04,9.0106e+00,2.3016e+00,7.9972e+00
1.9667e-03,8.5475e+00,2.3016e+00,8.0074e+00
