# GLoss,DLoss,KLDivergence,RevKLDivergence
4.6282e-01,2.7462e+00,2.8047e-01,3.6393e-01
4.4770e-01,2.8557e+00,3.0541e-01,4.2722e-01
6.0878e-01,2.7900e+00,3.7158e-01,6.1268e-01
5.5717e-01,2.6966e+00,3.0819e-01,3.8612e-01
4.8391e-01,3.5773e+00,3.3917e-01,4.6581e-01
4.8133e-01,2.8093e+00,3.1897e-01,4.1357e-01
6.5514e-01,3.5696e+00,2.8421e-01,3.8294e-01
5.7355e-01,3.2263e+00,3.0631e-01,4.5439e-01
4.3800e-01,2.9819e+00,3.3753e-01,4.6139e-01
4.6872e-01,3.0290e+00,3.0099e-01,3.9464e-01
5.4630e-01,2.8814e+00,2.7831e-01,3.6921e-01
5.7727e-01,3.4188e+00,3.9264e-01,5.2252e-01
3.7664e-01,3.2336e+00,3.1764e-01,4.4010e-01
5.4177e-01,3.0587e+00,4.0983e-01,6.2519e-01
3.7886e-01,2.8225e+00,3.8186e-01,5.6572e-01
3.4797e-01,3.3436e+00,3.3208e-01,4.6814e-01
4.0858e-01,2.7922e+00,3.7011e-01,5.0729e-01
4.1457e-01,2.9244e+00,3.9277e-01,5.4908e-01
4.9978e-01,3.1995e+00,3.3351e-01,6.4246e-01
4.8029e-01,2.9272e+00,3.2766e-01,4.5379e-01
4.2518e-01,2.6573e+00,4.6253e-01,6.2096e-01
4.0493e-01,3.2882e+00,3.2595e-01,4.0408e-01
5.5148e-01,3.1074e+00,3.9520e-01,5.5000e-01
3.7547e-01,2.7165e+00,4.1338e-01,5.7526e-01
3.8812e-01,2.8863e+00,5.0304e-01,7.5632e-01
4.0145e-01,2.7185e+00,3.9057e-01,5.6561e-01
4.2113e-01,2.8410e+00,4.9629e-01,7.3069e-01
4.3761e-01,2.8181e+00,5.0849e-01,7.1078e-01
4.4822e-01,3.3334e+00,4.8502e-01,9.2223e-01
5.1853e-01,3.2954e+00,4.3708e-01,5.8259e-01
4.9651e-01,2.8581e+00,3.9517e-01,6.8984e-01
4.2822e-01,3.0931e+00,4.4765e-01,6.2401e-01
5.0050e-01,3.0812e+00,4.5100e-01,6.8696e-01
4.1513e-01,2.9186e+00,4.5487e-01,7.9976e-01
4.3476e-01,3.4227e+00,4.9677e-01,1.2022e+00
5.0153e-01,2.8905e+00,4.9161e-01,7.6822e-01
4.5283e-01,2.9668e+00,4.8268e-01,8.4839e-01
4.9970e-01,3.0279e+00,4.3975e-01,7.7347e-01
6.1186e-01,3.0064e+00,4.1994e-01,5.6525e-01
5.0734e-01,2.9544e+00,4.3946e-01,5.8838e-01
4.4242e-01,2.8071e+00,4.5531e-01,7.8786e-01
3.7042e-01,2.8486e+00,4.0068e-01,5.6705e-01
4.8408e-01,2.7723e+00,4.5636e-01,6.2138e-01
4.0950e-01,3.0937e+00,3.9547e-01,5.2988e-01
4.4710e-01,2.4277e+00,4.1596e-01,6.9668e-01
3.9961e-01,2.8056e+00,4.7183e-01,7.6400e-01
4.6589e-01,2.8321e+00,5.2381e-01,8.6386e-01
4.8396e-01,2.7180e+00,4.2027e-01,5.8406e-01
4.9754e-01,2.7016e+00,5.4927e-01,8.7042e-01
5.0784e-01,2.5100e+00,4.9371e-01,6.4018e-01
4.8302e-01,3.0777e+00,4.4324e-01,8.2139e-01
5.1146e-01,3.1979e+00,4.3529e-01,7.5485e-01
6.0337e-01,3.0928e+00,4.9796e-01,9.3584e-01
4.1139e-01,2.8470e+00,4.0483e-01,5.8575e-01
5.0913e-01,2.7768e+00,4.8062e-01,5.4472e-01
5.0027e-01,2.8057e+00,6.1430e-01,9.0387e-01
4.2843e-01,2.8112e+00,5.0490e-01,8.1925e-01
3.0736e-01,2.5654e+00,4.9821e-01,8.0881e-01
4.7726e-01,3.4539e+00,4.5374e-01,6.5439e-01
4.3090e-01,2.8563e+00,5.6929e-01,8.6100e-01
3.4810e-01,3.1483e+00,5.4027e-01,7.4348e-01
5.0041e-01,3.3944e+00,5.1146e-01,7.5195e-01
3.8278e-01,2.7599e+00,5.1061e-01,7.6667e-01
3.0134e-01,3.3163e+00,4.7339e-01,6.8209e-01
4.2416e-01,2.8450e+00,5.7907e-01,1.0178e+00
3.6044e-01,3.0906e+00,5.3470e-01,1.0026e+00
4.6223e-01,3.2811e+00,5.3692e-01,9.9287e-01
4.1650e-01,3.1289e+00,5.6546e-01,9.3383e-01
3.6363e-01,3.3509e+00,5.0053e-01,8.0795e-01
3.8606e-01,3.0450e+00,5.6394e-01,1.0288e+00
4.0977e-01,2.9728e+00,5.2297e-01,7.6403e-01
3.9507e-01,3.5435e+00,5.2948e-01,8.1950e-01
4.8548e-01,2.9287e+00,5.4374e-01,8.5635e-01
4.1022e-01,2.9361e+00,5.7665e-01,1.0748e+00
3.9340e-01,3.2693e+00,6.4469e-01,9.7799e-01
5.0973e-01,3.0097e+00,5.7758e-01,1.0476e+00
5.0582e-01,2.7485e+00,6.9151e-01,1.1704e+00
4.9809e-01,3.4464e+00,7.0486e-01,1.5107e+00
3.9794e-01,3.3756e+00,5.5528e-01,8.2405e-01
3.3789e-01,3.1284e+00,6.2123e-01,9.6032e-01
4.0456e-01,2.9824e+00,6.5985e-01,9.9375e-01
3.6812e-01,2.7159e+00,6.0851e-01,9.8700e-01
2.9319e-01,3.2116e+00,5.8004e-01,9.2706e-01
4.8407e-01,2.9129e+00,6.4711e-01,1.2247e+00
4.4137e-01,3.2073e+00,4.7984e-01,7.4017e-01
4.2839e-01,2.9111e+00,6.6747e-01,1.2310e+00
4.8726e-01,3.6450e+00,6.4176e-01,1.0118e+00
4.5650e-01,3.3555e+00,6.9121e-01,1.1425e+00
4.4073e-01,3.0414e+00,7.2510e-01,1.3421e+00
4.3828e-01,3.3431e+00,6.7155e-01,1.1341e+00
4.6425e-01,3.2636e+00,6.3494e-01,1.0362e+00
3.6791e-01,2.9634e+00,6.9481e-01,9.8011e-01
4.4567e-01,2.9203e+00,6.2783e-01,1.6409e+00
3.6402e-01,2.8583e+00,6.8649e-01,9.3791e-01
4.6807e-01,3.0415e+00,6.6628e-01,1.0065e+00
4.0756e-01,3.1515e+00,7.4880e-01,1.0412e+00
4.1158e-01,3.2046e+00,6.4420e-01,1.0556e+00
3.9970e-01,3.5259e+00,6.4449e-01,1.2549e+00
4.3869e-01,3.3936e+00,6.7443e-01,1.0131e+00
4.7237e-01,3.3142e+00,6.1132e-01,1.0759e+00
3.7824e-01,3.3813e+00,7.7991e-01,1.2602e+00
2.9362e-01,3.1909e+00,7.9344e-01,1.4200e+00
4.0698e-01,3.1989e+00,6.3604e-01,1.0085e+00
4.9403e-01,3.0183e+00,8.2463e-01,1.4569e+00
3.3320e-01,3.2824e+00,6.9628e-01,1.1781e+00
2.8510e-01,3.2664e+00,7.3599e-01,1.2222e+00
5.3034e-01,3.1915e+00,6.9930e-01,9.3150e-01
3.3288e-01,3.3532e+00,7.6202e-01,1.2217e+00
3.0969e-01,3.2876e+00,6.8532e-01,9.3648e-01
3.7732e-01,3.3279e+00,7.9199e-01,1.2503e+00
4.0768e-01,3.2252e+00,7.2465e-01,1.3897e+00
3.7784e-01,2.9213e+00,7.5631e-01,1.2442e+00
3.1108e-01,3.2840e+00,7.6983e-01,1.6081e+00
2.7818e-01,3.2650e+00,7.6853e-01,1.2352e+00
3.3628e-01,3.3647e+00,6.9990e-01,1.0663e+00
4.5958e-01,3.4046e+00,8.0436e-01,1.4549e+00
3.7481e-01,3.5592e+00,6.7353e-01,9.3117e-01
4.5426e-01,3.3506e+00,7.7582e-01,1.4188e+00
3.2770e-01,3.4093e+00,7.8839e-01,1.1454e+00
2.9305e-01,3.3059e+00,8.1716e-01,1.4069e+00
3.5121e-01,3.5052e+00,8.4483e-01,1.5364e+00
3.2658e-01,3.2602e+00,7.9918e-01,1.3475e+00
3.7958e-01,3.0944e+00,7.8979e-01,1.1274e+00
4.7534e-01,3.1813e+00,7.2773e-01,1.0053e+00
3.9727e-01,3.5000e+00,8.1177e-01,1.5306e+00
3.0445e-01,3.5617e+00,8.1270e-01,1.5432e+00
2.9830e-01,3.3490e+00,7.9312e-01,1.0743e+00
3.4265e-01,3.0476e+00,8.6534e-01,1.7489e+00
3.1719e-01,3.3922e+00,7.8397e-01,1.6757e+00
3.7843e-01,3.3093e+00,8.0914e-01,1.3860e+00
4.0841e-01,3.1677e+00,8.7888e-01,1.8921e+00
4.7044e-01,3.2968e+00,9.8658e-01,1.7938e+00
3.2142e-01,3.4458e+00,7.8839e-01,1.0694e+00
3.9643e-01,3.2361e+00,8.7303e-01,2.1713e+00
3.9543e-01,3.0610e+00,8.0006e-01,1.8817e+00
4.6565e-01,3.7578e+00,8.3290e-01,1.6065e+00
3.2286e-01,3.1546e+00,9.0465e-01,1.3889e+00
3.0053e-01,2.7945e+00,8.4004e-01,1.5120e+00
3.3973e-01,3.0771e+00,8.2885e-01,1.2622e+00
3.1546e-01,3.4087e+00,8.7034e-01,1.2056e+00
3.2103e-01,3.3494e+00,9.0343e-01,1.8177e+00
3.5819e-01,3.7209e+00,9.3360e-01,1.6380e+00
3.6896e-01,3.4887e+00,8.4579e-01,1.4556e+00
4.8911e-01,3.3339e+00,1.0431e+00,2.3980e+00
4.1373e-01,3.5622e+00,9.2377e-01,2.0350e+00
2.9987e-01,3.4145e+00,9.0994e-01,1.2703e+00
3.9496e-01,3.0854e+00,9.5763e-01,1.6709e+00
4.6136e-01,2.8471e+00,9.6270e-01,1.6331e+00
3.3230e-01,3.1665e+00,9.4694e-01,1.2572e+00
5.2657e-01,3.4860e+00,8.5266e-01,1.4816e+00
3.8992e-01,3.0567e+00,1.0072e+00,2.0507e+00
3.9108e-01,3.8889e+00,9.2943e-01,2.1924e+00
4.2982e-01,3.5500e+00,8.5399e-01,1.4903e+00
3.4288e-01,2.7920e+00,1.0131e+00,2.1401e+00
3.3963e-01,3.7357e+00,9.7706e-01,2.0206e+00
3.2202e-01,3.7823e+00,8.7117e-01,1.3983e+00
2.8563e-01,3.6805e+00,9.5333e-01,1.6815e+00
3.3413e-01,3.5348e+00,9.4814e-01,1.5038e+00
4.2643e-01,3.6809e+00,1.0810e+00,2.0138e+00
4.1314e-01,3.7653e+00,8.3642e-01,1.1772e+00
3.1446e-01,3.7165e+00,9.6255e-01,1.5794e+00
2.6941e-01,3.5330e+00,1.0573e+00,1.9532e+00
2.8640e-01,3.9709e+00,9.6973e-01,1.9516e+00
2.8887e-01,3.4299e+00,1.0042e+00,1.9587e+00
3.9234e-01,3.4919e+00,9.9795e-01,1.9921e+00
3.1742e-01,3.6290e+00,1.0970e+00,1.7948e+00
3.2598e-01,3.3913e+00,1.0552e+00,2.1046e+00
3.4369e-01,3.1751e+00,9.1964e-01,1.7939e+00
2.1143e-01,3.9820e+00,8.9373e-01,1.3166e+00
3.8506e-01,3.9190e+00,1.0646e+00,1.8507e+00
2.6552e-01,3.6301e+00,1.0061e+00,1.9564e+00
3.7552e-01,3.6039e+00,1.0041e+00,1.8868e+00
3.2074e-01,3.2742e+00,1.0135e+00,1.4133e+00
3.9203e-01,3.3196e+00,1.0857e+00,1.9183e+00
3.8282e-01,3.0944e+00,1.0290e+00,1.5513e+00
2.8748e-01,3.5078e+00,9.7544e-01,1.6979e+00
2.8403e-01,3.8701e+00,1.1196e+00,1.8336e+00
4.2195e-01,3.0957e+00,1.0157e+00,1.8320e+00
2.8198e-01,2.9795e+00,1.0461e+00,1.9449e+00
4.3372e-01,3.4277e+00,1.0764e+00,1.7018e+00
2.8120e-01,3.4482e+00,1.0502e+00,2.0230e+00
3.7471e-01,3.6059e+00,1.1479e+00,2.1160e+00
4.5105e-01,3.1718e+00,1.0973e+00,2.0874e+00
3.1616e-01,3.7240e+00,1.1744e+00,2.3761e+00
3.2825e-01,3.5980e+00,1.0436e+00,1.8874e+00
4.2627e-01,3.2464e+00,1.0654e+00,2.3208e+00
4.7593e-01,3.3027e+00,1.0416e+00,1.6660e+00
3.6355e-01,3.2597e+00,1.1674e+00,1.9344e+00
3.9267e-01,3.4888e+00,1.0799e+00,1.7838e+00
2.7396e-01,3.4264e+00,1.0885e+00,1.6660e+00
2.1794e-01,3.3837e+00,1.1381e+00,2.0778e+00
3.2142e-01,3.2980e+00,1.1582e+00,1.9848e+00
2.7299e-01,3.5738e+00,1.0147e+00,1.9224e+00
2.6118e-01,3.4805e+00,1.1416e+00,2.3055e+00
3.2935e-01,3.4505e+00,1.1482e+00,2.5438e+00
2.9779e-01,3.5044e+00,1.2255e+00,2.5537e+00
3.8345e-01,3.6264e+00,1.1883e+00,2.3620e+00
3.5562e-01,2.9000e+00,1.2408e+00,1.9919e+00
3.9267e-01,2.9219e+00,1.1109e+00,2.1010e+00
3.5239e-01,3.5409e+00,1.1950e+00,2.6104e+00
3.4134e-01,3.5310e+00,1.1928e+00,2.2472e+00
3.1735e-01,3.5317e+00,1.0960e+00,1.7857e+00
3.2467e-01,3.5282e+00,1.2755e+00,1.9957e+00
3.8506e-01,3.5338e+00,1.1917e+00,2.2752e+00
3.5825e-01,3.4968e+00,1.1654e+00,2.0906e+00
2.5757e-01,3.3144e+00,1.3043e+00,2.5299e+00
3.4170e-01,3.1159e+00,1.2152e+00,2.4921e+00
3.1821e-01,3.1964e+00,1.3403e+00,2.9533e+00
2.9869e-01,3.4067e+00,1.2382e+00,2.3711e+00
4.3195e-01,3.5650e+00,1.2557e+00,2.5426e+00
2.6895e-01,3.6708e+00,1.2533e+00,2.5712e+00
3.1648e-01,3.4092e+00,1.1942e+00,2.4340e+00
3.2453e-01,3.3695e+00,1.3178e+00,2.5947e+00
3.9681e-01,3.5006e+00,1.2786e+00,2.6832e+00
3.4976e-01,3.4027e+00,1.2566e+00,2.6693e+00
4.9278e-01,3.4000e+00,1.1833e+00,2.3982e+00
3.1535e-01,3.1919e+00,1.2014e+00,2.3593e+00
4.0277e-01,2.7741e+00,1.3222e+00,3.0782e+00
3.1910e-01,3.2699e+00,1.4373e+00,2.6625e+00
4.1044e-01,2.9929e+00,1.2149e+00,2.1922e+00
3.7516e-01,3.0771e+00,1.2307e+00,1.9476e+00
3.1438e-01,3.2644e+00,1.2789e+00,2.8136e+00
3.5587e-01,3.4286e+00,1.3146e+00,3.1113e+00
2.2317e-01,3.9358e+00,1.2692e+00,2.3441e+00
3.4247e-01,3.7505e+00,1.3232e+00,2.2195e+00
3.1178e-01,3.2588e+00,1.3208e+00,2.5228e+00
4.9670e-01,3.5964e+00,1.3543e+00,2.4573e+00
3.8305e-01,3.5128e+00,1.3057e+00,2.3553e+00
3.4568e-01,3.3825e+00,1.3063e+00,2.3881e+00
2.6645e-01,3.8560e+00,1.2282e+00,2.4176e+00
3.3429e-01,3.7706e+00,1.3922e+00,3.0271e+00
3.8742e-01,3.1022e+00,1.4148e+00,2.4633e+00
1.9587e-01,3.4189e+00,1.3337e+00,2.1098e+00
3.4146e-01,3.4397e+00,1.3206e+00,2.6743e+00
3.4925e-01,3.0114e+00,1.2666e+00,2.0543e+00
3.2520e-01,3.3338e+00,1.4568e+00,2.8554e+00
3.3577e-01,3.2248e+00,1.4831e+00,2.9309e+00
3.9101e-01,3.3442e+00,1.2741e+00,2.6039e+00
2.2812e-01,3.8750e+00,1.4206e+00,3.0149e+00
3.6606e-01,3.0933e+00,1.3576e+00,2.8505e+00
3.5289e-01,3.1529e+00,1.3241e+00,2.5269e+00
3.0340e-01,3.1762e+00,1.5429e+00,3.1134e+00
2.9985e-01,3.3618e+00,1.4262e+00,2.9426e+00
2.9031e-01,2.9833e+00,1.3946e+00,2.6441e+00
3.4006e-01,3.1729e+00,1.5582e+00,3.6039e+00
3.4623e-01,3.3314e+00,1.4709e+00,3.4593e+00
3.4180e-01,3.0496e+00,1.3627e+00,2.7064e+00
3.1816e-01,3.4631e+00,1.5215e+00,3.0523e+00
3.2330e-01,3.3601e+00,1.4793e+00,2.9262e+00
4.3491e-01,3.4980e+00,1.4242e+00,2.6912e+00
2.9772e-01,3.5337e+00,1.4709e+00,3.3294e+00
3.0251e-01,3.7400e+00,1.5006e+00,3.3278e+00
3.3842e-01,3.9580e+00,1.4452e+00,2.8079e+00
2.0716e-01,3.3975e+00,1.4501e+00,2.7777e+00
2.0968e-01,3.2598e+00,1.5303e+00,3.5772e+00
3.2634e-01,3.8468e+00,1.3614e+00,2.6586e+00
2.8533e-01,3.6134e+00,1.5152e+00,2.9843e+00
2.6084e-01,3.5721e+00,1.4353e+00,3.2417e+00
3.3221e-01,3.7010e+00,1.4847e+00,2.7640e+00
2.6287e-01,3.3361e+00,1.5113e+00,2.7580e+00
3.2420e-01,3.6181e+00,1.4441e+00,3.1625e+00
3.0674e-01,3.3993e+00,1.5552e+00,2.7823e+00
1.8155e-01,3.6450e+00,1.5322e+00,3.3282e+00
4.0211e-01,3.4690e+00,1.5172e+00,2.4456e+00
2.9703e-01,3.2076e+00,1.6024e+00,3.5425e+00
2.6606e-01,2.8582e+00,1.5310e+00,3.1884e+00
2.9394e-01,3.1327e+00,1.5775e+00,3.1006e+00
3.5497e-01,3.1568e+00,1.5458e+00,3.1160e+00
2.6916e-01,3.4287e+00,1.5143e+00,3.0021e+00
2.2821e-01,3.4436e+00,1.5559e+00,3.3012e+00
4.0007e-01,3.9890e+00,1.5004e+00,2.6751e+00
3.7123e-01,3.5577e+00,1.5610e+00,2.9583e+00
3.2019e-01,2.9261e+00,1.5700e+00,2.9800e+00
3.6062e-01,3.5666e+00,1.6348e+00,3.3683e+00
3.1232e-01,3.3245e+00,1.5908e+00,3.9175e+00
2.5785e-01,3.5732e+00,1.5806e+00,3.0977e+00
2.8283e-01,3.4674e+00,1.7282e+00,4.3517e+00
2.4677e-01,3.2840e+00,1.6379e+00,4.1818e+00
2.4127e-01,3.3500e+00,1.5986e+00,3.4398e+00
2.0769e-01,3.2515e+00,1.7627e+00,4.7619e+00
2.3710e-01,3.2927e+00,1.6804e+00,4.4254e+00
2.0343e-01,3.5184e+00,1.6114e+00,3.5365e+00
3.2370e-01,3.4694e+00,1.6430e+00,3.4206e+00
3.4249e-01,3.4657e+00,1.6933e+00,3.6375e+00
2.9228e-01,3.6398e+00,1.6359e+00,4.0972e+00
2.7129e-01,3.0186e+00,1.6615e+00,3.4022e+00
2.4554e-01,3.6807e+00,1.6988e+00,3.4535e+00
3.7394e-01,3.3140e+00,1.6848e+00,4.0355e+00
2.1646e-01,3.6181e+00,1.6402e+00,2.9401e+00
2.2809e-01,3.2948e+00,1.6296e+00,3.6473e+00
2.7445e-01,3.2975e+00,1.6097e+00,3.3575e+00
2.5901e-01,3.1088e+00,1.6877e+00,3.5312e+00
3.2246e-01,3.4071e+00,1.7160e+00,3.9497e+00
3.3408e-01,3.2461e+00,1.6446e+00,3.4989e+00
1.5318e-01,3.5350e+00,1.7423e+00,4.2799e+00
2.0952e-01,3.7199e+00,1.7258e+00,4.9466e+00
2.9665e-01,3.0484e+00,1.7749e+00,4.8022e+00
2.2456e-01,3.2594e+00,1.7509e+00,4.4418e+00
3.2015e-01,3.5472e+00,1.6944e+00,3.7805e+00
3.7495e-01,3.8669e+00,1.7814e+00,4.5984e+00
2.9637e-01,3.5076e+00,1.7224e+00,4.0751e+00
1.6058e-01,3.5899e+00,1.7204e+00,4.0295e+00
2.5507e-01,3.6742e+00,1.7873e+00,3.6844e+00
2.7319e-01,3.3846e+00,1.7686e+00,3.6624e+00
1.9261e-01,3.4942e+00,1.6515e+00,3.5576e+00
2.7553e-01,3.6581e+00,1.7495e+00,3.7255e+00
2.3122e-01,3.4639e+00,1.8987e+00,5.1046e+00
1.8421e-01,3.2903e+00,1.7803e+00,4.2560e+00
2.8240e-01,3.5184e+00,1.8605e+00,4.8719e+00
2.3248e-01,2.8272e+00,1.7735e+00,4.1644e+00
3.0144e-01,3.0927e+00,1.8014e+00,3.7150e+00
3.1130e-01,3.3966e+00,1.9499e+00,5.3697e+00
2.9147e-01,3.3188e+00,1.8213e+00,4.2591e+00
2.7634e-01,3.6035e+00,1.9434e+00,4.9688e+00
2.6838e-01,2.8330e+00,1.8067e+00,4.8496e+00
4.1148e-01,3.4272e+00,1.8565e+00,5.3963e+00
2.2799e-01,3.8632e+00,1.8608e+00,4.4466e+00
2.3409e-01,3.0384e+00,1.8048e+00,4.6831e+00
2.5456e-01,3.4543e+00,1.8557e+00,4.4497e+00
2.1357e-01,3.4197e+00,1.8741e+00,4.8680e+00
2.7797e-01,3.7831e+00,2.0169e+00,4.8516e+00
1.9581e-01,3.5199e+00,1.8332e+00,4.6871e+00
1.8154e-01,3.6301e+00,1.9808e+00,5.4357e+00
2.7463e-01,3.2955e+00,1.8232e+00,4.0547e+00
2.1863e-01,3.8356e+00,1.8463e+00,4.2458e+00
2.4504e-01,3.4685e+00,1.7851e+00,4.8479e+00
1.9234e-01,3.6336e+00,1.8418e+00,3.6375e+00
2.7945e-01,3.3812e+00,1.8945e+00,4.5406e+00
8.0990e-01,3.8051e+00,1.8433e+00,4.7195e+00
2.8820e-01,3.3425e+00,1.9070e+00,4.5255e+00
2.6694e-01,3.2487e+00,1.8231e+00,5.4392e+00
4.1513e-01,4.3325e+00,1.8066e+00,4.0903e+00
3.7382e-01,3.5342e+00,1.9931e+00,5.1966e+00
2.4434e-01,3.4968e+00,1.9002e+00,4.4500e+00
2.5338e-01,3.1196e+00,1.9428e+00,4.9206e+00
2.7369e-01,3.7859e+00,2.0445e+00,5.6647e+00
4.1727e-01,3.3501e+00,1.9697e+00,4.1326e+00
2.9384e-01,3.3092e+00,2.0539e+00,5.0526e+00
3.4065e-01,3.4039e+00,1.9580e+00,4.9345e+00
2.1910e-01,3.2620e+00,2.0638e+00,5.6849e+00
2.5717e-01,3.4804e+00,2.0366e+00,5.0115e+00
3.2490e-01,2.8778e+00,1.9974e+00,5.4887e+00
1.8211e-01,3.3033e+00,2.0966e+00,5.5115e+00
2.4518e-01,3.2320e+00,1.9564e+00,4.6548e+00
3.1884e-01,3.1556e+00,1.9495e+00,5.4200e+00
3.6895e-01,3.2371e+00,2.0931e+00,5.8198e+00
2.0944e-01,3.4586e+00,2.1603e+00,6.4478e+00
1.7443e-01,3.0324e+00,2.0962e+00,5.3110e+00
2.8549e-01,3.4749e+00,2.0310e+00,5.0880e+00
3.3093e-01,3.5239e+00,2.0583e+00,5.5456e+00
2.9866e-01,3.1284e+00,2.1120e+00,6.0196e+00
4.2281e-01,3.4104e+00,2.1037e+00,5.3832e+00
2.4273e-01,3.5474e+00,2.0671e+00,5.1516e+00
2.0370e-01,2.7369e+00,2.1525e+00,5.7050e+00
2.9451e-01,3.2723e+00,2.1110e+00,5.6636e+00
2.2419e-01,3.5056e+00,2.1847e+00,6.2399e+00
2.2930e-01,3.6354e+00,2.1126e+00,4.7974e+00
2.2339e-01,3.1293e+00,2.1304e+00,5.6258e+00
3.0221e-01,3.3969e+00,2.0514e+00,5.9114e+00
2.1441e-01,3.5653e+00,2.0072e+00,4.4253e+00
3.2124e-01,3.0720e+00,2.1405e+00,6.1119e+00
2.3800e-01,3.1295e+00,2.1408e+00,5.4587e+00
1.5907e-01,3.3469e+00,2.1788e+00,6.1320e+00
1.9324e-01,4.7564e+00,2.0384e+00,4.3753e+00
3.5774e-01,2.9353e+00,2.2021e+00,6.1536e+00
2.0216e-01,3.1375e+00,2.0003e+00,5.9488e+00
2.2219e-01,3.0316e+00,2.1727e+00,5.9390e+00
2.5782e-01,3.1456e+00,2.1000e+00,5.5590e+00
2.8539e-01,3.1302e+00,2.1736e+00,5.3716e+00
1.7063e-01,3.1546e+00,2.1430e+00,5.6453e+00
1.5635e-01,3.2914e+00,2.1472e+00,6.5976e+00
