2.5292e-08,4.9049e-07,8.1157e-01,1.6314e-01,3.0877e-12,7.7878e-03,2.1853e-03,1.3630e-02,1.6841e-03,2.3359e-10
3.4583e-02,7.0927e-04,6.2048e-02,2.5624e-02,1.0134e-03,1.6218e-02,1.8600e-02,4.1492e-03,8.2771e-01,9.3448e-03
1.2326e-01,3.4529e-03,1.5534e-01,3.1678e-02,2.5315e-03,3.7001e-02,4.4670e-02,6.8948e-03,5.7943e-01,1.5744e-02
1.2169e-01,2.6557e-02,1.1227e-01,1.0514e-01,3.9946e-02,1.5807e-01,1.0040e-01,3.5411e-02,2.3854e-01,6.1968e-02
2.5459e-02,5.7393e-02,2.4130e-01,1.0561e-01,6.2872e-02,5.1638e-02,1.2712e-01,4.5519e-02,2.5041e-01,3.2670e-02
3.4446e-02,2.1420e-02,5.4093e-02,1.8136e-01,9.0428e-02,1.1019e-01,2.2668e-01,4.2908e-02,1.6964e-01,6.8839e-02
3.7728e-02,6.1957e-03,4.4568e-02,1.4232e-01,1.5296e-01,1.3881e-01,2.1428e-01,9.6349e-03,2.1117e-01,4.2334e-02
6.4595e-02,3.1082e-03,9.3852e-02,1.4774e-01,1.4503e-01,1.4392e-01,1.4922e-01,3.8292e-02,1.4813e-01,6.6124e-02
6.2861e-02,6.1167e-03,1.1400e-01,1.5471e-01,1.1810e-01,2.1910e-01,9.7174e-02,3.1433e-02,1.2169e-01,7.4820e-02
5.9971e-02,1.2508e-02,1.2094e-01,1.9434e-01,7.2411e-02,1.7423e-01,1.2612e-01,5.5096e-02,1.2577e-01,5.8611e-02
4.3569e-02,2.5795e-02,1.2934e-01,1.8774e-01,1.1707e-01,1.3352e-01,6.1320e-02,8.0330e-02,1.5409e-01,6.7221e-02
3.6116e-02,3.2766e-02,1.4117e-01,2.3968e-01,7.8756e-02,1.8058e-01,5.4197e-02,5.5768e-02,1.0863e-01,7.2326e-02
3.9827e-02,9.4468e-03,1.5509e-01,2.3269e-01,9.1333e-02,1.9055e-01,4.3245e-02,4.4223e-02,1.3371e-01,5.9888e-02
5.4558e-02,1.9794e-02,1.3808e-01,1.8984e-01,8.9350e-02,1.3789e-01,5.4787e-02,7.4974e-02,1.8904e-01,5.1700e-02
3.8906e-02,3.6360e-02,1.4389e-01,1.9542e-01,8.4547e-02,1.4599e-01,4.5368e-02,8.8712e-02,1.5822e-01,6.2589e-02
3.6720e-02,1.3871e-02,1.4672e-01,1.7438e-01,9.4870e-02,1.3239e-01,5.5735e-02,8.8571e-02,1.9675e-01,5.9990e-02
5.1606e-02,1.8711e-02,1.3966e-01,2.0646e-01,6.6422e-02,1.3098e-01,9.6574e-02,5.7532e-02,1.8119e-01,5.0879e-02
3.4950e-02,2.3290e-02,1.3458e-01,1.9456e-01,1.0700e-01,1.1984e-01,8.8613e-02,6.7794e-02,1.8412e-01,4.5245e-02
3.9927e-02,1.7111e-02,1.1655e-01,1.8231e-01,1.0107e-01,1.4499e-01,7.1864e-02,6.8979e-02,1.8495e-01,7.2243e-02
1.3541e-02,6.4633e-02,1.1266e-01,1.7071e-01,1.1423e-01,1.0301e-01,9.5377e-02,5.1312e-02,2.1294e-01,6.1572e-02
2.4256e-02,6.2515e-02,1.0221e-01,1.3964e-01,1.3010e-01,1.2852e-01,7.0015e-02,6.6762e-02,2.1661e-01,5.9364e-02
3.0269e-02,3.8452e-02,1.2294e-01,1.6279e-01,1.0686e-01,1.3603e-01,7.0864e-02,6.9538e-02,2.0167e-01,6.0579e-02
3.0598e-02,4.0700e-02,1.2210e-01,1.7057e-01,1.1320e-01,1.2503e-01,5.2161e-02,7.6231e-02,1.7853e-01,9.0879e-02
1.3940e-02,4.3748e-02,7.6693e-02,1.5276e-01,1.3422e-01,1.6452e-01,7.2810e-02,7.0732e-02,1.7336e-01,9.7212e-02
2.3097e-02,8.6049e-02,7.8153e-02,1.4263e-01,1.3189e-01,9.0710e-02,8.9854e-02,1.0939e-01,1.4651e-01,1.0172e-01
2.4306e-02,8.0528e-02,7.3449e-02,1.6180e-01,1.2141e-01,9.6694e-02,5.9755e-02,8.5075e-02,2.1460e-01,8.2375e-02
3.5731e-02,5.2460e-02,7.2556e-02,8.4660e-02,1.7876e-01,8.7915e-02,5.8343e-02,1.2137e-01,2.0543e-01,1.0277e-01
3.2893e-02,3.7052e-02,6.9579e-02,1.1540e-01,1.6504e-01,9.8093e-02,3.7571e-02,1.1166e-01,2.4286e-01,8.9858e-02
1.9193e-02,4.4928e-02,9.8692e-02,1.2934e-01,1.6795e-01,7.4065e-02,6.8647e-02,7.4719e-02,1.8629e-01,1.3617e-01
1.7210e-02,5.3812e-02,7.5807e-02,1.1636e-01,1.9920e-01,7.8006e-02,6.1304e-02,9.6772e-02,1.6528e-01,1.3625e-01
1.1964e-02,7.3727e-02,5.0597e-02,1.1300e-01,1.3716e-01,5.6651e-02,7.0858e-02,1.1920e-01,2.0189e-01,1.6495e-01
2.5325e-02,3.6482e-02,6.2633e-02,1.0319e-01,1.5900e-01,6.5267e-02,6.2439e-02,1.0061e-01,2.2295e-01,1.6211e-01
1.8474e-02,4.0758e-02,5.6269e-02,1.3137e-01,1.4288e-01,7.6114e-02,4.5861e-02,9.2260e-02,2.5941e-01,1.3660e-01
1.9168e-02,2.3303e-02,4.9923e-02,1.2846e-01,1.3454e-01,1.0261e-01,5.2526e-02,1.0695e-01,2.0732e-01,1.7520e-01
1.1767e-02,4.9244e-02,8.4690e-02,1.1614e-01,1.5492e-01,6.6709e-02,8.1565e-02,1.0575e-01,1.7078e-01,1.5844e-01
9.6979e-03,2.8395e-02,4.9351e-02,9.7893e-02,1.9957e-01,7.1943e-02,6.2932e-02,1.0478e-01,1.9905e-01,1.7639e-01
5.0963e-03,6.0698e-02,4.0744e-02,8.4995e-02,1.2227e-01,6.9916e-02,3.7795e-02,1.4802e-01,2.5116e-01,1.7930e-01
1.0380e-02,5.1319e-02,6.8153e-02,7.6686e-02,1.4975e-01,8.3176e-02,5.1271e-02,1.0723e-01,2.0853e-01,1.9351e-01
1.0945e-02,4.4701e-02,5.4884e-02,1.0607e-01,1.3505e-01,7.2255e-02,2.3110e-02,1.4788e-01,1.9443e-01,2.1068e-01
1.0338e-02,6.2079e-02,4.1473e-02,8.3219e-02,1.6530e-01,9.6896e-02,2.5706e-02,1.6184e-01,1.7387e-01,1.7929e-01
2.2534e-03,4.6208e-02,3.8602e-02,5.8454e-02,1.7388e-01,6.3422e-02,2.7265e-02,1.7580e-01,1.9657e-01,2.1755e-01
8.1859e-03,6.9316e-02,6.8360e-02,9.3568e-02,1.5229e-01,7.7596e-02,2.6446e-02,1.8722e-01,1.4451e-01,1.7250e-01
5.7619e-03,5.5736e-02,5.7489e-02,6.6761e-02,1.6467e-01,3.4224e-02,1.9826e-02,1.9858e-01,1.8738e-01,2.0957e-01
3.1640e-03,4.0456e-02,4.1903e-02,3.5220e-02,1.6083e-01,6.6313e-02,1.3034e-02,2.1396e-01,1.8610e-01,2.3902e-01
1.4718e-02,4.5324e-02,5.5369e-02,4.8292e-02,1.6519e-01,4.8729e-02,2.2176e-02,2.2468e-01,1.6794e-01,2.0758e-01
6.4883e-04,5.2265e-02,4.3367e-02,3.3113e-02,1.9412e-01,4.6883e-02,5.9716e-03,2.4994e-01,1.6104e-01,2.1265e-01
1.1187e-02,3.7614e-02,4.8020e-02,6.6324e-02,1.7306e-01,3.5544e-02,2.2195e-02,2.4032e-01,1.3627e-01,2.2946e-01
5.3101e-03,3.1913e-02,4.5372e-02,3.5936e-02,1.7829e-01,6.2081e-02,1.0070e-02,3.0884e-01,1.4211e-01,1.8008e-01
1.6975e-03,2.4503e-02,6.1081e-02,7.4140e-02,2.0857e-01,5.3429e-02,2.3503e-02,2.1149e-01,9.2968e-02,2.4862e-01
1.6432e-02,1.5094e-02,5.6419e-02,6.3473e-02,1.8269e-01,2.8564e-02,2.7287e-02,2.6758e-01,1.6066e-01,1.8180e-01
6.4838e-03,3.2014e-02,4.8147e-02,7.0456e-02,1.3486e-01,3.3224e-02,2.3209e-02,3.0991e-01,8.7861e-02,2.5384e-01
6.8077e-03,3.8714e-02,3.1420e-02,5.2083e-02,2.0962e-01,4.8427e-02,1.9478e-02,2.6318e-01,1.0554e-01,2.2473e-01
6.2963e-03,3.1471e-02,4.5042e-02,6.4610e-02,1.7735e-01,2.8524e-02,1.6639e-02,2.7518e-01,9.6259e-02,2.5863e-01
1.0938e-02,2.9676e-02,3.7144e-02,3.5966e-02,1.8756e-01,5.1895e-02,4.2585e-03,2.7008e-01,9.5249e-02,2.7724e-01
1.2165e-02,1.8448e-02,3.3120e-02,5.8753e-02,1.8698e-01,6.7836e-02,2.0107e-02,2.1540e-01,1.0991e-01,2.7727e-01
1.9013e-02,1.3119e-02,3.7407e-02,4.4993e-02,2.0160e-01,1.6629e-02,2.0810e-02,2.6520e-01,1.1670e-01,2.6454e-01
8.6853e-03,1.5710e-02,3.9289e-02,6.1181e-02,1.7946e-01,3.6806e-02,9.1862e-03,2.9919e-01,8.2079e-02,2.6842e-01
1.3543e-02,6.1426e-03,4.3841e-02,2.6319e-02,1.8018e-01,4.4338e-02,2.6345e-02,2.7648e-01,9.3800e-02,2.8901e-01
4.1676e-03,6.7042e-03,7.5217e-02,3.1232e-02,1.6736e-01,2.1381e-02,1.7335e-02,3.1704e-01,6.3669e-02,2.9590e-01
1.6266e-02,1.8190e-02,6.4178e-02,4.8431e-02,2.2507e-01,3.9338e-02,1.3488e-02,2.7932e-01,8.1039e-02,2.1468e-01
7.6771e-03,1.4955e-02,5.1713e-02,3.2038e-02,1.7305e-01,3.8195e-02,6.9228e-03,3.2083e-01,9.5600e-02,2.5903e-01
1.4128e-02,3.1165e-02,4.9354e-02,3.2570e-02,1.9199e-01,3.6836e-02,1.2682e-02,3.6005e-01,7.4666e-02,1.9657e-01
5.8006e-03,2.5336e-02,4.6781e-02,3.5780e-02,1.4573e-01,3.5690e-02,3.9498e-02,3.2430e-01,1.3920e-01,2.0188e-01
6.7279e-03,1.3336e-02,4.7178e-02,5.7669e-02,1.9867e-01,2.3357e-02,8.5830e-03,2.6855e-01,9.5867e-02,2.8007e-01
4.1336e-03,1.2399e-02,3.2415e-02,3.3394e-02,1.9992e-01,2.4143e-02,2.9673e-03,3.3072e-01,6.8738e-02,2.9117e-01
3.4483e-03,1.0097e-02,7.3312e-02,4.2476e-02,1.9170e-01,2.7103e-02,1.9209e-02,2.6728e-01,8.3954e-02,2.8142e-01
4.7187e-03,2.3421e-02,4.7206e-02,5.2731e-02,1.4849e-01,3.5266e-02,1.2835e-02,2.5812e-01,1.1748e-01,2.9974e-01
7.0938e-03,1.7135e-02,3.7344e-02,2.7377e-02,1.8277e-01,3.3014e-02,8.2577e-03,2.9584e-01,9.4029e-02,2.9714e-01
1.6787e-02,1.3645e-02,3.3041e-02,5.7036e-02,2.0442e-01,3.1132e-02,2.0796e-02,2.7535e-01,9.0908e-02,2.5688e-01
9.2116e-03,2.4778e-02,3.8256e-02,3.7117e-02,2.5102e-01,3.6932e-02,2.4144e-02,2.5739e-01,9.4017e-02,2.2713e-01
1.0799e-02,1.9294e-02,4.8625e-02,3.3662e-02,2.2332e-01,3.6512e-02,1.9237e-02,2.0368e-01,8.7493e-02,3.1737e-01
8.1105e-03,2.3493e-02,3.3598e-02,4.0262e-02,1.7350e-01,3.3355e-02,1.5218e-02,2.7760e-01,8.9691e-02,3.0517e-01
1.8188e-03,1.8604e-02,6.1149e-02,3.7456e-02,1.6464e-01,4.6405e-02,1.8717e-02,2.4935e-01,8.9427e-02,3.1243e-01
7.8880e-03,4.1785e-02,5.3612e-02,3.6124e-02,1.7759e-01,2.9696e-02,1.4646e-02,2.7518e-01,1.1960e-01,2.4389e-01
7.8007e-03,1.6983e-02,4.9641e-02,3.5136e-02,1.5456e-01,4.3327e-02,1.8456e-02,2.4784e-01,1.0988e-01,3.1638e-01
6.4651e-03,9.9032e-03,6.8526e-02,5.3867e-02,1.8372e-01,2.0844e-02,2.4713e-02,3.0619e-01,8.4667e-02,2.4111e-01
2.1797e-02,4.1263e-02,5.0953e-02,4.6828e-02,1.7812e-01,5.7648e-02,2.5108e-02,2.4972e-01,1.0760e-01,2.2096e-01
6.3316e-04,2.4042e-02,4.1186e-02,4.2293e-02,1.6254e-01,3.5369e-02,1.6607e-02,3.0600e-01,1.2508e-01,2.4625e-01
1.1950e-02,1.1997e-02,5.6919e-02,2.6430e-02,1.8278e-01,4.0345e-02,1.5256e-02,2.4588e-01,1.3034e-01,2.7810e-01
