# GLoss,DLoss
1.3950e+00,1.2291e+01
1.9398e+00,8.3663e+00
1.9332e+00,1.4018e+01
3.0454e+00,8.3741e+00
2.4395e+00,8.5583e+00
4.2556e+00,1.6387e+01
2.1640e+00,1.2293e+01
2.1202e+00,1.1956e+01
3.0223e+00,1.4042e+01
1.7728e+00,1.8321e+01
2.6955e+00,1.7331e+01
2.4813e+00,9.1956e+00
2.5375e+00,9.8247e+00
2.5050e+00,1.2695e+01
1.3257e+00,1.6374e+01
1.9495e+00,1.2241e+01
3.0125e+00,1.1459e+01
1.8821e+00,1.3221e+01
2.8143e+00,9.3460e+00
2.3933e+00,1.0831e+01
3.8174e+00,8.7051e+00
3.9021e+00,9.7783e+00
3.5905e+00,9.7694e+00
4.8125e+00,1.3847e+01
1.7691e+00,1.0773e+01
2.5544e+00,5.4287e+00
2.7140e+00,1.0967e+01
2.5507e+00,8.1168e+00
2.2464e+00,1.3784e+01
2.4716e+00,1.1608e+01
4.3831e+00,1.4016e+01
1.4115e+00,1.1964e+01
2.3080e+00,1.5694e+01
2.6583e+00,1.1595e+01
2.2455e+00,1.1679e+01
3.7680e+00,6.5375e+00
3.8380e+00,1.2999e+01
1.9371e+00,1.0366e+01
2.1784e+00,9.4873e+00
3.0583e+00,1.2019e+01
3.6304e+00,5.6169e+00
3.1251e+00,1.2206e+01
2.4406e+00,1.1164e+01
3.2028e+00,1.0966e+01
1.9654e+00,1.1603e+01
4.3626e+00,7.8507e+00
3.0977e+00,1.2595e+01
4.3011e+00,7.9765e+00
3.4807e+00,5.0398e+00
3.0089e+00,1.1774e+01
2.7467e+00,1.2652e+01
2.7939e+00,1.3233e+01
2.5353e+00,1.2789e+01
2.0648e+00,9.3433e+00
2.7554e+00,9.2406e+00
3.4103e+00,7.9659e+00
2.4293e+00,7.5816e+00
4.5742e+00,1.1562e+01
2.8464e+00,1.1102e+01
1.5406e+00,8.8498e+00
3.4616e+00,6.7009e+00
1.4732e+00,1.5452e+01
4.8283e+00,8.6519e+00
2.9608e+00,1.1337e+01
2.9373e+00,6.1154e+00
2.6816e+00,1.2978e+01
3.6322e+00,7.7075e+00
4.5359e+00,8.8530e+00
3.1681e+00,8.2943e+00
2.7992e+00,1.2191e+01
2.2041e+00,1.3541e+01
2.4361e+00,9.5681e+00
1.9477e+00,1.0547e+01
1.2129e+00,8.7013e+00
1.1086e+00,7.9552e+00
2.7020e+00,9.6586e+00
2.7256e+00,6.3373e+00
3.1713e+00,7.7054e+00
2.0690e+00,1.0560e+01
2.4634e+00,7.2598e+00
1.7513e+00,9.1443e+00
1.7017e+00,8.8918e+00
1.7495e+00,1.0157e+01
2.7657e+00,7.2910e+00
2.2449e+00,8.9014e+00
2.8114e+00,6.9986e+00
2.7558e+00,6.6855e+00
2.5389e+00,7.8509e+00
2.5344e+00,1.0351e+01
2.2534e+00,1.4080e+01
2.1828e+00,1.6906e+01
3.1129e+00,1.0235e+01
1.9661e+00,6.5074e+00
1.6612e+00,7.1941e+00
3.0939e+00,6.1340e+00
1.9033e+00,8.5634e+00
1.9442e+00,6.2974e+00
1.0971e+00,8.7293e+00
2.2601e+00,9.2004e+00
2.2113e+00,7.3738e+00
2.6973e+00,7.5485e+00
2.0914e+00,8.1795e+00
1.6863e+00,9.0538e+00
1.3946e+00,1.1935e+01
2.6922e+00,8.2857e+00
3.0974e+00,5.5787e+00
1.2508e+00,8.3824e+00
2.5022e+00,5.3977e+00
1.8400e+00,8.6696e+00
1.7438e+00,4.2663e+00
2.0440e+00,4.5815e+00
7.7163e-01,8.4780e+00
2.4040e+00,3.7857e+00
1.9670e+00,4.9780e+00
1.7678e+00,6.7394e+00
1.5675e+00,7.2228e+00
2.0052e+00,4.7452e+00
1.6993e+00,5.0705e+00
2.5099e+00,6.1357e+00
1.2188e+00,6.7581e+00
1.3746e+00,4.8217e+00
2.4201e+00,7.0693e+00
1.9449e+00,5.0536e+00
2.6079e+00,5.1404e+00
1.2581e+00,4.9189e+00
1.7369e+00,3.7999e+00
2.1849e+00,5.4830e+00
1.9611e+00,4.5013e+00
2.6568e+00,3.4333e+00
2.6878e+00,4.7870e+00
1.5591e+00,3.5215e+00
1.1281e+00,5.6931e+00
1.4270e+00,5.3276e+00
1.4012e+00,3.4469e+00
1.4455e+00,3.3145e+00
1.9326e+00,4.2107e+00
1.8641e+00,3.2089e+00
2.2578e+00,3.7088e+00
1.3404e+00,4.2152e+00
1.4209e+00,5.4606e+00
1.9452e+00,6.5679e+00
1.6731e+00,3.2904e+00
1.3484e+00,5.9609e+00
2.4449e+00,4.0860e+00
1.5281e+00,4.7965e+00
1.1936e+00,5.0937e+00
1.2324e+00,3.7172e+00
1.1118e+00,3.1393e+00
2.3804e+00,4.3037e+00
1.7263e+00,6.6090e+00
1.2608e+00,3.0517e+00
1.1525e+00,4.0379e+00
1.4072e+00,5.4825e+00
1.4767e+00,3.7976e+00
1.6352e+00,2.9299e+00
7.6519e-01,3.4238e+00
1.4456e+00,2.8675e+00
1.2012e+00,2.2219e+00
1.4410e+00,4.6174e+00
1.1733e+00,3.2448e+00
1.1881e+00,3.4973e+00
1.7061e+00,3.7201e+00
1.0701e+00,2.3071e+00
1.4916e+00,3.2630e+00
8.5060e-01,4.2554e+00
1.1742e+00,2.9935e+00
1.8032e+00,3.2931e+00
1.1131e+00,3.7431e+00
7.9742e-01,7.5494e+00
2.6847e+00,2.6004e+00
8.8130e-01,2.9788e+00
1.2604e+00,6.1230e+00
1.4025e+00,4.8878e+00
9.6470e-01,4.4611e+00
3.6695e+00,4.3193e+00
1.3886e+00,2.0232e+00
8.8385e-01,3.4978e+00
1.0707e+00,3.4045e+00
1.0728e+00,4.2679e+00
1.0509e+00,3.2593e+00
4.4724e-01,4.3603e+00
1.2676e+00,2.5419e+00
8.8748e-01,4.3796e+00
1.3442e+00,2.9223e+00
9.5580e-01,2.1952e+00
1.4430e+00,3.7284e+00
9.9594e-01,2.8132e+00
2.6037e+00,2.7221e+00
1.3402e+00,1.7209e+00
8.7445e-01,3.2763e+00
1.0117e+00,3.0629e+00
9.7886e-01,1.9790e+00
6.8074e-01,3.1734e+00
1.0774e+00,2.4952e+00
1.4159e+00,2.6568e+00
8.1724e-01,2.5871e+00
9.5064e-01,1.6003e+00
1.0982e+00,2.1004e+00
9.6732e-01,2.3908e+00
1.2867e+00,2.0277e+00
8.8178e-01,2.0782e+00
1.0624e+00,2.4631e+00
1.2729e+00,1.6611e+00
1.2145e+00,2.0956e+00
7.5287e-01,2.2048e+00
1.1369e+00,1.9699e+00
5.5903e-01,3.0982e+00
7.3619e-01,2.4860e+00
8.7793e-01,1.7359e+00
1.0301e+00,2.1936e+00
9.3135e-01,2.3053e+00
1.5643e+00,2.7662e+00
8.7431e-01,2.0771e+00
7.8362e-01,2.6954e+00
8.0114e-01,2.2161e+00
6.3507e-01,2.8158e+00
6.8740e-01,2.1813e+00
7.4539e-01,1.7466e+00
9.5544e-01,1.9679e+00
8.9890e-01,2.0580e+00
1.3667e+00,2.2133e+00
1.3103e+00,1.6755e+00
7.7338e-01,1.8795e+00
9.6302e-01,2.3873e+00
1.4414e+00,1.5387e+00
7.8337e-01,1.6793e+00
8.2848e-01,1.9782e+00
7.2827e-01,2.2557e+00
9.1313e-01,1.8340e+00
1.4467e+00,1.6182e+00
9.0034e-01,2.3913e+00
1.0777e+00,1.7103e+00
5.9482e-01,2.1250e+00
1.9020e+00,1.3536e+00
7.9273e-01,2.9910e+00
9.4772e-01,2.0689e+00
1.1205e+00,1.3935e+00
8.5361e-01,2.6583e+00
1.0643e+00,1.7682e+00
7.4552e-01,2.1788e+00
5.4745e-01,2.2452e+00
9.4762e-01,2.2347e+00
1.0631e+00,2.2488e+00
9.6515e-01,1.0644e+00
9.0502e-01,2.6546e+00
6.9995e-01,1.6694e+00
7.3558e-01,2.1534e+00
1.1046e+00,1.7055e+00
1.1285e+00,1.2416e+00
2.1654e+00,2.0411e+00
9.4963e-01,1.6282e+00
1.0889e+00,1.5198e+00
9.2951e-01,1.8164e+00
1.0058e+00,1.7714e+00
8.5379e-01,1.8428e+00
1.0317e+00,1.2835e+00
7.8085e-01,1.8430e+00
6.1633e-01,2.1085e+00
7.5542e-01,1.9227e+00
8.2648e-01,1.6897e+00
1.2515e+00,2.0265e+00
1.1528e+00,1.7867e+00
7.9662e-01,2.8518e+00
1.0624e+00,2.1085e+00
6.5826e-01,2.9030e+00
1.2645e+00,1.4526e+00
1.2239e+00,1.7558e+00
9.3331e-01,1.7479e+00
9.8130e-01,1.5300e+00
1.1510e+00,2.5846e+00
1.3147e+00,1.6460e+00
9.3937e-01,1.7284e+00
8.1926e-01,1.6847e+00
1.3912e+00,1.6086e+00
1.6144e+00,2.1181e+00
1.1596e+00,1.2675e+00
9.6754e-01,1.6816e+00
1.1169e+00,1.7548e+00
9.1519e-01,2.1828e+00
6.3295e-01,2.3008e+00
1.3300e+00,2.2598e+00
9.6899e-01,2.1106e+00
8.3942e-01,2.9201e+00
9.4115e-01,1.7474e+00
1.0039e+00,2.0008e+00
9.9167e-01,2.1899e+00
9.1098e-01,1.6374e+00
9.0149e-01,2.0523e+00
6.9449e-01,3.0861e+00
1.7427e+00,1.9062e+00
9.1328e-01,2.0546e+00
8.2641e-01,2.0310e+00
1.0355e+00,2.0088e+00
6.5564e-01,2.3634e+00
7.7764e-01,2.1235e+00
8.2335e-01,2.1467e+00
1.0025e+00,2.0021e+00
1.0602e+00,1.8410e+00
1.0382e+00,1.3943e+00
1.1852e+00,1.5578e+00
9.8603e-01,2.2110e+00
7.8203e-01,1.8309e+00
8.6931e-01,2.4353e+00
9.2411e-01,2.4199e+00
8.5747e-01,1.6894e+00
1.1249e+00,2.2920e+00
8.0991e-01,1.4982e+00
7.9162e-01,1.6957e+00
1.0543e+00,1.7422e+00
9.1643e-01,2.3083e+00
8.2102e-01,2.2925e+00
1.0132e+00,2.1914e+00
8.4024e-01,2.2979e+00
8.9439e-01,1.4267e+00
8.4306e-01,2.3081e+00
1.0523e+00,1.5838e+00
9.3287e-01,1.4844e+00
8.3125e-01,1.7517e+00
7.5388e-01,1.6436e+00
7.8987e-01,2.0815e+00
8.4373e-01,2.5381e+00
7.4375e-01,1.9832e+00
9.2257e-01,2.3906e+00
1.0217e+00,1.9485e+00
7.0272e-01,2.0165e+00
8.1727e-01,2.4349e+00
1.0615e+00,1.3071e+00
1.2370e+00,1.2048e+00
7.0835e-01,2.0978e+00
1.0593e+00,1.5645e+00
6.6025e-01,1.9894e+00
1.0009e+00,1.5397e+00
7.2671e-01,1.7616e+00
1.0138e+00,1.9073e+00
1.0336e+00,1.8428e+00
9.5447e-01,2.2773e+00
1.1544e+00,1.6934e+00
8.9121e-01,2.2468e+00
1.0928e+00,1.4844e+00
8.9516e-01,2.1250e+00
7.7935e-01,1.8841e+00
9.0949e-01,2.3523e+00
9.1343e-01,2.4145e+00
8.5239e-01,1.7944e+00
1.0944e+00,1.9577e+00
9.0450e-01,1.7298e+00
9.8754e-01,1.6592e+00
5.8930e-01,1.7971e+00
1.2670e+00,2.0065e+00
7.0170e-01,2.5688e+00
7.1452e-01,1.9633e+00
8.1538e-01,2.3791e+00
1.1135e+00,2.0700e+00
9.8338e-01,2.1636e+00
7.5297e-01,2.0129e+00
1.0450e+00,1.3083e+00
8.0917e-01,1.8927e+00
9.7483e-01,1.5243e+00
8.0124e-01,2.1873e+00
8.0024e-01,2.2132e+00
7.2381e-01,1.6553e+00
8.2686e-01,1.6401e+00
1.1850e+00,1.8730e+00
8.2487e-01,2.4125e+00
7.7673e-01,2.1201e+00
8.1293e-01,2.3376e+00
7.4191e-01,1.8595e+00
8.4126e-01,1.9359e+00
8.6111e-01,1.6634e+00
6.6606e-01,1.8979e+00
7.4095e-01,1.7938e+00
8.6806e-01,2.0023e+00
7.7455e-01,2.2351e+00
9.1486e-01,1.9085e+00
7.6145e-01,1.8498e+00
7.4963e-01,1.7227e+00
9.1816e-01,1.5845e+00
8.6786e-01,1.4966e+00
7.1755e-01,1.9638e+00
8.5904e-01,1.9971e+00
7.3664e-01,2.0998e+00
7.9800e-01,2.0662e+00
6.8036e-01,2.5133e+00
1.0711e+00,1.9375e+00
7.8184e-01,1.8570e+00
7.8017e-01,2.4023e+00
9.2461e-01,1.8094e+00
9.4192e-01,1.6648e+00
5.2273e-01,2.2298e+00
1.0635e+00,1.3213e+00
1.0282e+00,1.9555e+00
8.1271e-01,2.0625e+00
1.1007e+00,1.3066e+00
1.0533e+00,1.9739e+00
7.2526e-01,1.9807e+00
8.3262e-01,1.8766e+00
7.4118e-01,2.1788e+00
5.9031e-01,2.0821e+00
8.9108e-01,1.8196e+00
1.0944e+00,1.5253e+00
6.1678e-01,2.2862e+00
6.8047e-01,2.0785e+00
9.3828e-01,1.8674e+00
9.6260e-01,1.3462e+00
7.8113e-01,2.1347e+00
8.9860e-01,1.7963e+00
1.0353e+00,1.4637e+00
8.8798e-01,2.1203e+00
9.8326e-01,2.0914e+00
1.0799e+00,1.7662e+00
1.0377e+00,1.8173e+00
9.5131e-01,1.5882e+00
1.0669e+00,1.5910e+00
1.0611e+00,1.3166e+00
8.4887e-01,2.5827e+00
1.0507e+00,1.7728e+00
8.6239e-01,1.7575e+00
6.3636e-01,2.3686e+00
1.0927e+00,2.3125e+00
