# GLoss,DLoss,RevKLDivergence,ModesCovered
8.5501e-01,1.7327e+00,1.6187e+00,1.0000e+01
7.1747e-01,1.9909e+00,1.7491e+00,1.0000e+01
1.2135e+00,1.2748e+00,1.7323e+00,1.0000e+01
1.0111e+00,1.5110e+00,1.8075e+00,1.0000e+01
1.2251e+00,1.4840e+00,1.5376e+00,1.0000e+01
8.4598e-01,1.3833e+00,1.4122e+00,1.0000e+01
9.4566e-01,1.2969e+00,1.2040e+00,1.0000e+01
9.4361e-01,1.6851e+00,1.3447e+00,1.0000e+01
9.1730e-01,1.6421e+00,1.9195e+00,1.0000e+01
9.3779e-01,1.3742e+00,1.6994e+00,1.0000e+01
1.0505e+00,1.6445e+00,1.7080e+00,1.0000e+01
8.4687e-01,1.5488e+00,1.8022e+00,1.0000e+01
8.6044e-01,1.3089e+00,1.5346e+00,1.0000e+01
9.1141e-01,1.3815e+00,1.3776e+00,1.0000e+01
9.3344e-01,1.3037e+00,1.7536e+00,1.0000e+01
7.0331e-01,1.5328e+00,1.8205e+00,1.0000e+01
1.0778e+00,1.2487e+00,2.2244e+00,1.0000e+01
8.6647e-01,1.4924e+00,1.6903e+00,1.0000e+01
8.9971e-01,1.4439e+00,2.3468e+00,1.0000e+01
1.1427e+00,1.3332e+00,1.9648e+00,1.0000e+01
1.1089e+00,1.2164e+00,1.7821e+00,1.0000e+01
9.5155e-01,1.2176e+00,1.5836e+00,1.0000e+01
1.1853e+00,1.2675e+00,1.9013e+00,1.0000e+01
1.0144e+00,1.4562e+00,1.4789e+00,1.0000e+01
1.0382e+00,1.3107e+00,1.5805e+00,1.0000e+01
1.0156e+00,1.5258e+00,1.5882e+00,1.0000e+01
1.0256e+00,1.5407e+00,1.6239e+00,1.0000e+01
9.0686e-01,1.5410e+00,1.4093e+00,1.0000e+01
9.3595e-01,1.3125e+00,2.2002e+00,1.0000e+01
1.0481e+00,1.2053e+00,2.0557e+00,1.0000e+01
1.1296e+00,1.0833e+00,1.5744e+00,1.0000e+01
1.1338e+00,1.4619e+00,1.6679e+00,1.0000e+01
1.0558e+00,1.2583e+00,1.9488e+00,1.0000e+01
7.4680e-01,1.3488e+00,1.5810e+00,1.0000e+01
9.3439e-01,1.4747e+00,1.6313e+00,1.0000e+01
1.0459e+00,1.3972e+00,1.2351e+00,1.0000e+01
1.0209e+00,1.3361e+00,1.4370e+00,1.0000e+01
9.1898e-01,1.2848e+00,1.8929e+00,1.0000e+01
1.0379e+00,1.2864e+00,1.8768e+00,1.0000e+01
1.0312e+00,1.2043e+00,1.7912e+00,1.0000e+01
9.6736e-01,1.3235e+00,1.5416e+00,1.0000e+01
1.0757e+00,1.3063e+00,1.7415e+00,1.0000e+01
1.1061e+00,1.4182e+00,1.6869e+00,1.0000e+01
9.3878e-01,1.4209e+00,1.7746e+00,1.0000e+01
1.1533e+00,1.1725e+00,2.0174e+00,1.0000e+01
1.0633e+00,1.2846e+00,2.2354e+00,1.0000e+01
1.0308e+00,1.2671e+00,1.7695e+00,1.0000e+01
8.3057e-01,1.3625e+00,1.6161e+00,1.0000e+01
1.0142e+00,1.3318e+00,2.0257e+00,1.0000e+01
9.8558e-01,1.0887e+00,1.9878e+00,1.0000e+01
1.0914e+00,1.3150e+00,2.2812e+00,1.0000e+01
9.3448e-01,1.5677e+00,1.4854e+00,1.0000e+01
9.6184e-01,1.2719e+00,1.3358e+00,1.0000e+01
1.1680e+00,1.1576e+00,1.5995e+00,1.0000e+01
1.0632e+00,1.2420e+00,1.9600e+00,1.0000e+01
1.0131e+00,1.2855e+00,2.2114e+00,1.0000e+01
9.0775e-01,1.3318e+00,2.0298e+00,1.0000e+01
9.3954e-01,1.2119e+00,1.8086e+00,1.0000e+01
1.0190e+00,1.2907e+00,2.0953e+00,1.0000e+01
8.1327e-01,1.4956e+00,1.8509e+00,1.0000e+01
1.0365e+00,1.1387e+00,1.9709e+00,1.0000e+01
8.9351e-01,1.2866e+00,1.5625e+00,1.0000e+01
9.6823e-01,1.2587e+00,1.6646e+00,1.0000e+01
9.2961e-01,1.2614e+00,2.0332e+00,1.0000e+01
8.4755e-01,1.1517e+00,2.2073e+00,1.0000e+01
9.0183e-01,1.3925e+00,1.7861e+00,1.0000e+01
1.0552e+00,1.2582e+00,1.4266e+00,1.0000e+01
9.4689e-01,1.2447e+00,2.2536e+00,1.0000e+01
1.1404e+00,1.1184e+00,2.1350e+00,1.0000e+01
9.8528e-01,1.3802e+00,2.2253e+00,1.0000e+01
1.0287e+00,1.2873e+00,1.9383e+00,1.0000e+01
9.5380e-01,1.3106e+00,2.0982e+00,1.0000e+01
1.0081e+00,1.2382e+00,1.7265e+00,1.0000e+01
1.1067e+00,1.1966e+00,1.6375e+00,1.0000e+01
9.2857e-01,1.1631e+00,2.1277e+00,1.0000e+01
1.1546e+00,1.2694e+00,2.0394e+00,1.0000e+01
1.0497e+00,1.1404e+00,2.2000e+00,1.0000e+01
1.1346e+00,1.1259e+00,2.0308e+00,1.0000e+01
9.7241e-01,1.2200e+00,1.9488e+00,1.0000e+01
9.3765e-01,1.2000e+00,1.3309e+00,1.0000e+01
1.0208e+00,1.1338e+00,1.8137e+00,1.0000e+01
1.0729e+00,1.1849e+00,2.6197e+00,1.0000e+01
9.5381e-01,1.1563e+00,1.8476e+00,1.0000e+01
1.1180e+00,1.1448e+00,2.3196e+00,1.0000e+01
1.0437e+00,1.2827e+00,2.0545e+00,1.0000e+01
1.0798e+00,1.2644e+00,1.8191e+00,1.0000e+01
9.9249e-01,1.2209e+00,1.7660e+00,1.0000e+01
1.1213e+00,1.1662e+00,1.8923e+00,1.0000e+01
1.1851e+00,1.0862e+00,1.7978e+00,1.0000e+01
1.1118e+00,1.1122e+00,2.2450e+00,1.0000e+01
9.6118e-01,1.1388e+00,1.6459e+00,1.0000e+01
1.0044e+00,1.1532e+00,2.0398e+00,1.0000e+01
9.4987e-01,1.2274e+00,2.0790e+00,1.0000e+01
1.1704e+00,1.3595e+00,1.9764e+00,1.0000e+01
1.0797e+00,1.0338e+00,2.1368e+00,1.0000e+01
9.5722e-01,1.3307e+00,2.2607e+00,1.0000e+01
9.8995e-01,1.2229e+00,2.1114e+00,1.0000e+01
1.0548e+00,1.3463e+00,2.1076e+00,1.0000e+01
1.2042e+00,1.0205e+00,1.8659e+00,1.0000e+01
1.0117e+00,1.2442e+00,2.3114e+00,1.0000e+01
8.6877e-01,1.2181e+00,2.3827e+00,1.0000e+01
1.0642e+00,1.0731e+00,1.4850e+00,1.0000e+01
9.9434e-01,1.2224e+00,1.9670e+00,1.0000e+01
1.0271e+00,1.1829e+00,1.9098e+00,1.0000e+01
1.1811e+00,9.6970e-01,2.0981e+00,1.0000e+01
1.0720e+00,1.1203e+00,2.0643e+00,1.0000e+01
9.9362e-01,1.4249e+00,1.6226e+00,1.0000e+01
9.6557e-01,1.0983e+00,2.0344e+00,1.0000e+01
9.4363e-01,1.3364e+00,2.0054e+00,1.0000e+01
1.2363e+00,1.2272e+00,1.4445e+00,1.0000e+01
1.0147e+00,1.2510e+00,1.9756e+00,1.0000e+01
1.0650e+00,1.1748e+00,2.0730e+00,1.0000e+01
1.1310e+00,1.1051e+00,1.7006e+00,1.0000e+01
9.8461e-01,1.2754e+00,1.6310e+00,1.0000e+01
1.0198e+00,1.2036e+00,1.9651e+00,1.0000e+01
9.3542e-01,1.1402e+00,1.8646e+00,1.0000e+01
1.0091e+00,1.2601e+00,1.8837e+00,1.0000e+01
9.2151e-01,1.1878e+00,2.1401e+00,1.0000e+01
1.0867e+00,1.1799e+00,2.1451e+00,1.0000e+01
8.9840e-01,1.3149e+00,2.2188e+00,1.0000e+01
9.9033e-01,1.4177e+00,1.5259e+00,1.0000e+01
1.0501e+00,1.1769e+00,1.8212e+00,1.0000e+01
1.0091e+00,1.1006e+00,1.6222e+00,1.0000e+01
1.0730e+00,1.2174e+00,2.1389e+00,1.0000e+01
1.0736e+00,1.2341e+00,1.9068e+00,1.0000e+01
1.1592e+00,1.2264e+00,2.0017e+00,1.0000e+01
9.8370e-01,1.2638e+00,2.0666e+00,1.0000e+01
1.0839e+00,1.2239e+00,2.1277e+00,1.0000e+01
9.7882e-01,1.2370e+00,2.0764e+00,1.0000e+01
1.0209e+00,1.3797e+00,1.4584e+00,1.0000e+01
9.1453e-01,1.2499e+00,1.9418e+00,1.0000e+01
9.8169e-01,1.1905e+00,1.8508e+00,1.0000e+01
9.8903e-01,1.2090e+00,1.9932e+00,1.0000e+01
1.0649e+00,1.2095e+00,1.9353e+00,1.0000e+01
9.7195e-01,1.1351e+00,2.0511e+00,1.0000e+01
1.0214e+00,1.3081e+00,2.0928e+00,1.0000e+01
9.1697e-01,1.1872e+00,1.9132e+00,1.0000e+01
1.0734e+00,1.2403e+00,1.9751e+00,1.0000e+01
9.5771e-01,1.3735e+00,1.8055e+00,1.0000e+01
8.8523e-01,1.1739e+00,2.0084e+00,1.0000e+01
1.0271e+00,1.4188e+00,1.8197e+00,1.0000e+01
1.0313e+00,1.2304e+00,1.7736e+00,1.0000e+01
1.0492e+00,1.2312e+00,1.7106e+00,1.0000e+01
9.5087e-01,1.3468e+00,2.0900e+00,1.0000e+01
1.0224e+00,1.1034e+00,1.7629e+00,1.0000e+01
1.0823e+00,1.2221e+00,1.8822e+00,1.0000e+01
1.0875e+00,1.1610e+00,1.2984e+00,1.0000e+01
1.0118e+00,1.3689e+00,1.9570e+00,1.0000e+01
9.1335e-01,1.3897e+00,2.2754e+00,1.0000e+01
9.4452e-01,1.2625e+00,1.8773e+00,1.0000e+01
1.0934e+00,1.2293e+00,2.1498e+00,1.0000e+01
9.4394e-01,1.2676e+00,2.2777e+00,1.0000e+01
1.0096e+00,1.1966e+00,2.2332e+00,1.0000e+01
1.0124e+00,1.2331e+00,1.9718e+00,1.0000e+01
9.3299e-01,1.3928e+00,1.6607e+00,1.0000e+01
9.8224e-01,1.2661e+00,1.7674e+00,1.0000e+01
9.0784e-01,1.3407e+00,2.2569e+00,1.0000e+01
9.8404e-01,1.2146e+00,2.1381e+00,1.0000e+01
9.2264e-01,1.2234e+00,1.9364e+00,1.0000e+01
9.4445e-01,1.3918e+00,1.5330e+00,1.0000e+01
9.8999e-01,1.2849e+00,1.9874e+00,1.0000e+01
1.0339e+00,1.2165e+00,1.6734e+00,1.0000e+01
9.6211e-01,1.1862e+00,1.9696e+00,1.0000e+01
9.8635e-01,1.3898e+00,2.0790e+00,1.0000e+01
9.4929e-01,1.4676e+00,1.7836e+00,1.0000e+01
9.9064e-01,1.3285e+00,2.0550e+00,1.0000e+01
1.0295e+00,1.2978e+00,1.9300e+00,1.0000e+01
9.8125e-01,1.1956e+00,1.8066e+00,1.0000e+01
8.5989e-01,1.4378e+00,2.0679e+00,1.0000e+01
1.0090e+00,1.2781e+00,1.7259e+00,1.0000e+01
1.0616e+00,1.0288e+00,2.1520e+00,1.0000e+01
8.5242e-01,1.4549e+00,2.0961e+00,1.0000e+01
1.1349e+00,1.3774e+00,1.9173e+00,1.0000e+01
8.4281e-01,1.3536e+00,2.0110e+00,1.0000e+01
9.0778e-01,1.4568e+00,2.1515e+00,1.0000e+01
8.4776e-01,1.2479e+00,2.0688e+00,1.0000e+01
9.6757e-01,1.2538e+00,2.0860e+00,1.0000e+01
9.2907e-01,1.2811e+00,1.8887e+00,1.0000e+01
8.8260e-01,1.3874e+00,2.2792e+00,1.0000e+01
1.0704e+00,1.2057e+00,2.1700e+00,1.0000e+01
9.4520e-01,1.2333e+00,2.3396e+00,1.0000e+01
8.7826e-01,1.3886e+00,2.1542e+00,1.0000e+01
9.2202e-01,1.3750e+00,1.9279e+00,1.0000e+01
9.9961e-01,1.1388e+00,1.9724e+00,1.0000e+01
1.0719e+00,1.3353e+00,2.2304e+00,1.0000e+01
9.9309e-01,1.3589e+00,2.0656e+00,1.0000e+01
1.0091e+00,1.4375e+00,1.6238e+00,1.0000e+01
1.1304e+00,1.3197e+00,2.1008e+00,1.0000e+01
1.0409e+00,1.2391e+00,2.1978e+00,1.0000e+01
1.0388e+00,1.1707e+00,1.7157e+00,1.0000e+01
9.1052e-01,1.2417e+00,2.0950e+00,1.0000e+01
9.8871e-01,1.1956e+00,1.9086e+00,1.0000e+01
1.0017e+00,1.2895e+00,1.8065e+00,1.0000e+01
9.6705e-01,1.1061e+00,1.5151e+00,1.0000e+01
9.4750e-01,1.3604e+00,2.1891e+00,1.0000e+01
1.0238e+00,1.2370e+00,1.6816e+00,1.0000e+01
9.3073e-01,1.3751e+00,2.2306e+00,1.0000e+01
9.7174e-01,1.2117e+00,1.8065e+00,1.0000e+01
1.0675e+00,1.0779e+00,1.9726e+00,1.0000e+01
8.1641e-01,1.3439e+00,1.5790e+00,1.0000e+01
1.0075e+00,1.2463e+00,1.5292e+00,1.0000e+01
1.0354e+00,1.2320e+00,1.9041e+00,1.0000e+01
1.0489e+00,1.3158e+00,1.6262e+00,1.0000e+01
1.0346e+00,1.4187e+00,1.8622e+00,1.0000e+01
9.7566e-01,1.1168e+00,1.9822e+00,1.0000e+01
9.4154e-01,1.2060e+00,1.9655e+00,1.0000e+01
1.0854e+00,1.2196e+00,1.8982e+00,1.0000e+01
1.1239e+00,1.4172e+00,1.9435e+00,1.0000e+01
1.1609e+00,1.2312e+00,2.0179e+00,1.0000e+01
9.4772e-01,1.3693e+00,1.4249e+00,1.0000e+01
1.0440e+00,1.1977e+00,2.2083e+00,1.0000e+01
9.1429e-01,1.2042e+00,2.0665e+00,1.0000e+01
1.1547e+00,1.1205e+00,1.7807e+00,1.0000e+01
1.0307e+00,1.1191e+00,1.8563e+00,1.0000e+01
9.1512e-01,1.3132e+00,1.9409e+00,1.0000e+01
1.0075e+00,1.1870e+00,1.9294e+00,1.0000e+01
1.1307e+00,1.1370e+00,1.6760e+00,1.0000e+01
1.0490e+00,1.1925e+00,1.1411e+00,1.0000e+01
8.6749e-01,1.4337e+00,1.6045e+00,1.0000e+01
9.0265e-01,1.1777e+00,1.5455e+00,1.0000e+01
1.0488e+00,1.1360e+00,1.1820e+00,1.0000e+01
1.0880e+00,1.1581e+00,2.0202e+00,1.0000e+01
9.9667e-01,1.1790e+00,2.0063e+00,1.0000e+01
1.0345e+00,1.2327e+00,1.1918e+00,1.0000e+01
9.9659e-01,1.1800e+00,1.8321e+00,1.0000e+01
9.2145e-01,1.2457e+00,1.3481e+00,1.0000e+01
1.0446e+00,1.2485e+00,1.4621e+00,1.0000e+01
9.6270e-01,1.1993e+00,1.6283e+00,1.0000e+01
9.2841e-01,1.3703e+00,1.2746e+00,1.0000e+01
8.5918e-01,1.2726e+00,1.2947e+00,1.0000e+01
9.9769e-01,1.3157e+00,1.7772e+00,1.0000e+01
9.6744e-01,1.1714e+00,1.4773e+00,1.0000e+01
9.3040e-01,1.3549e+00,1.9149e+00,1.0000e+01
8.8352e-01,1.3089e+00,1.7319e+00,1.0000e+01
8.9980e-01,1.3332e+00,1.6524e+00,1.0000e+01
9.8001e-01,1.3116e+00,1.2193e+00,1.0000e+01
1.0617e+00,1.2085e+00,1.5846e+00,1.0000e+01
1.0211e+00,1.1937e+00,1.4207e+00,1.0000e+01
1.1351e+00,1.0595e+00,1.2936e+00,1.0000e+01
1.0802e+00,1.3010e+00,2.0306e+00,1.0000e+01
1.0192e+00,1.1879e+00,1.2955e+00,1.0000e+01
9.7369e-01,1.1874e+00,1.5585e+00,1.0000e+01
9.0424e-01,1.2377e+00,1.9242e+00,1.0000e+01
9.9185e-01,1.1643e+00,1.9692e+00,1.0000e+01
9.5158e-01,1.2167e+00,1.9353e+00,1.0000e+01
1.0279e+00,1.2211e+00,2.1339e+00,1.0000e+01
1.0068e+00,1.3367e+00,1.0873e+00,1.0000e+01
1.0307e+00,1.2505e+00,1.9269e+00,1.0000e+01
1.0960e+00,1.1898e+00,1.6503e+00,1.0000e+01
9.0348e-01,1.0777e+00,1.9221e+00,1.0000e+01
1.0275e+00,1.3802e+00,1.3660e+00,1.0000e+01
9.4107e-01,1.3329e+00,2.1589e+00,1.0000e+01
9.4084e-01,1.2572e+00,1.3237e+00,1.0000e+01
8.2810e-01,1.1952e+00,1.2490e+00,1.0000e+01
9.6132e-01,1.2344e+00,1.2291e+00,1.0000e+01
9.3885e-01,1.3565e+00,1.6967e+00,1.0000e+01
1.0353e+00,1.2508e+00,1.9277e+00,1.0000e+01
1.1038e+00,1.2414e+00,2.2968e+00,1.0000e+01
1.0265e+00,1.2392e+00,1.8905e+00,1.0000e+01
9.3929e-01,1.2220e+00,1.8661e+00,1.0000e+01
1.1514e+00,1.1464e+00,1.8800e+00,1.0000e+01
9.9775e-01,1.1532e+00,1.7896e+00,1.0000e+01
9.0023e-01,1.3123e+00,1.7027e+00,1.0000e+01
9.7520e-01,1.2437e+00,2.1034e+00,1.0000e+01
9.6414e-01,1.2030e+00,1.9600e+00,1.0000e+01
9.4961e-01,1.1915e+00,1.7471e+00,1.0000e+01
1.1179e+00,1.3866e+00,2.0393e+00,1.0000e+01
1.0152e+00,1.2615e+00,1.9713e+00,1.0000e+01
9.1770e-01,1.3841e+00,1.4952e+00,1.0000e+01
8.8159e-01,1.4098e+00,2.0668e+00,1.0000e+01
9.5073e-01,1.2789e+00,1.9513e+00,1.0000e+01
1.0396e+00,1.2257e+00,2.0653e+00,1.0000e+01
1.0276e+00,1.1982e+00,2.0882e+00,1.0000e+01
9.5412e-01,1.3556e+00,2.0602e+00,1.0000e+01
1.0725e+00,1.2995e+00,1.5492e+00,1.0000e+01
1.0356e+00,1.1854e+00,1.5667e+00,1.0000e+01
1.0736e+00,1.2715e+00,2.1470e+00,1.0000e+01
1.1931e+00,1.2749e+00,1.5401e+00,1.0000e+01
9.1482e-01,1.2761e+00,2.2842e+00,1.0000e+01
1.0899e+00,1.2065e+00,2.0525e+00,1.0000e+01
1.0820e+00,1.2529e+00,2.0848e+00,1.0000e+01
1.1107e+00,1.1502e+00,1.9744e+00,1.0000e+01
1.0294e+00,1.3786e+00,1.7755e+00,1.0000e+01
9.3718e-01,1.1837e+00,1.7460e+00,1.0000e+01
9.5670e-01,1.1563e+00,1.3469e+00,1.0000e+01
1.0606e+00,1.1100e+00,1.7982e+00,1.0000e+01
1.0748e+00,1.3798e+00,1.4610e+00,1.0000e+01
1.0949e+00,1.1635e+00,2.0710e+00,1.0000e+01
1.0175e+00,1.0883e+00,2.1281e+00,1.0000e+01
1.0490e+00,1.0964e+00,1.8483e+00,1.0000e+01
9.0087e-01,1.3842e+00,1.7967e+00,1.0000e+01
9.2157e-01,1.3492e+00,1.4029e+00,1.0000e+01
9.4668e-01,1.1478e+00,1.9076e+00,1.0000e+01
9.3327e-01,1.1834e+00,1.3531e+00,1.0000e+01
1.0381e+00,1.2810e+00,1.3509e+00,1.0000e+01
1.0244e+00,1.3526e+00,1.2854e+00,1.0000e+01
9.2137e-01,1.2621e+00,1.8335e+00,1.0000e+01
1.0356e+00,1.2856e+00,1.6888e+00,1.0000e+01
1.1134e+00,1.1606e+00,2.0057e+00,1.0000e+01
9.2101e-01,1.3395e+00,1.5434e+00,1.0000e+01
9.6198e-01,1.2539e+00,1.8436e+00,1.0000e+01
9.7618e-01,1.1324e+00,1.5948e+00,1.0000e+01
1.1175e+00,1.1710e+00,2.0267e+00,1.0000e+01
9.7581e-01,1.1935e+00,1.3946e+00,1.0000e+01
8.9586e-01,1.2374e+00,2.1912e+00,1.0000e+01
9.5102e-01,1.2268e+00,2.0147e+00,1.0000e+01
9.1293e-01,1.1013e+00,2.1282e+00,1.0000e+01
1.0729e+00,1.1555e+00,2.0486e+00,1.0000e+01
1.0511e+00,1.3059e+00,1.9406e+00,1.0000e+01
9.6399e-01,1.2929e+00,1.8499e+00,1.0000e+01
1.0456e+00,1.1596e+00,1.5877e+00,1.0000e+01
1.0206e+00,1.0004e+00,1.6786e+00,1.0000e+01
1.0592e+00,1.2239e+00,2.1748e+00,1.0000e+01
9.8676e-01,1.1878e+00,1.4460e+00,1.0000e+01
1.1077e+00,1.1893e+00,1.7547e+00,1.0000e+01
1.0727e+00,1.1758e+00,2.0575e+00,1.0000e+01
1.0019e+00,1.3396e+00,1.9057e+00,1.0000e+01
1.0481e+00,1.2153e+00,2.2106e+00,1.0000e+01
9.2622e-01,1.3602e+00,1.8679e+00,1.0000e+01
9.9168e-01,1.2387e+00,2.0763e+00,1.0000e+01
9.3378e-01,1.2133e+00,1.5155e+00,1.0000e+01
1.0178e+00,1.3602e+00,1.7583e+00,1.0000e+01
9.6468e-01,1.2001e+00,2.0769e+00,1.0000e+01
1.1513e+00,1.1998e+00,1.7308e+00,1.0000e+01
1.0971e+00,1.1350e+00,1.2734e+00,1.0000e+01
9.6037e-01,1.2773e+00,1.4101e+00,1.0000e+01
1.1287e+00,1.1018e+00,1.8463e+00,1.0000e+01
9.6221e-01,1.1864e+00,2.0425e+00,1.0000e+01
1.0020e+00,1.1990e+00,1.8456e+00,1.0000e+01
9.3225e-01,1.2699e+00,1.7578e+00,1.0000e+01
8.8809e-01,1.2791e+00,2.1668e+00,1.0000e+01
1.0288e+00,1.1010e+00,2.3534e+00,1.0000e+01
1.0143e+00,1.2806e+00,1.9444e+00,1.0000e+01
1.0742e+00,1.2487e+00,1.5959e+00,1.0000e+01
8.8724e-01,1.3433e+00,2.0102e+00,1.0000e+01
9.2908e-01,1.3520e+00,2.0783e+00,1.0000e+01
9.9170e-01,1.2746e+00,2.1476e+00,1.0000e+01
1.0447e+00,1.2497e+00,1.8579e+00,1.0000e+01
9.7916e-01,1.1749e+00,1.8537e+00,1.0000e+01
9.4045e-01,1.2619e+00,1.9739e+00,1.0000e+01
9.8691e-01,1.3236e+00,1.9463e+00,1.0000e+01
8.8380e-01,1.2143e+00,1.5163e+00,1.0000e+01
9.1644e-01,1.3336e+00,1.4626e+00,1.0000e+01
1.0624e+00,1.1714e+00,1.7769e+00,1.0000e+01
1.0136e+00,1.3894e+00,1.8973e+00,1.0000e+01
1.0716e+00,1.2771e+00,1.8833e+00,1.0000e+01
1.0029e+00,1.3131e+00,1.6086e+00,1.0000e+01
1.0900e+00,1.3284e+00,2.0275e+00,1.0000e+01
9.4883e-01,1.2028e+00,1.6842e+00,1.0000e+01
1.0723e+00,1.0463e+00,1.6808e+00,1.0000e+01
9.7847e-01,1.3566e+00,1.5921e+00,1.0000e+01
1.0686e+00,1.1779e+00,1.3264e+00,1.0000e+01
9.9929e-01,1.0812e+00,1.5208e+00,1.0000e+01
1.0707e+00,9.5045e-01,1.6457e+00,1.0000e+01
9.4730e-01,1.1792e+00,1.1673e+00,1.0000e+01
9.4855e-01,1.1944e+00,2.0414e+00,1.0000e+01
1.0347e+00,9.6726e-01,1.5284e+00,1.0000e+01
1.0026e+00,1.2226e+00,1.3456e+00,1.0000e+01
9.3389e-01,1.2118e+00,1.8616e+00,1.0000e+01
9.7016e-01,1.1928e+00,1.9385e+00,1.0000e+01
1.0536e+00,1.2727e+00,1.5853e+00,1.0000e+01
9.3669e-01,1.2804e+00,1.2820e+00,1.0000e+01
9.2452e-01,1.1815e+00,2.2481e+00,1.0000e+01
1.0112e+00,1.1784e+00,1.3312e+00,1.0000e+01
8.8793e-01,1.1014e+00,1.9380e+00,1.0000e+01
9.9481e-01,1.0194e+00,1.0671e+00,1.0000e+01
9.6625e-01,1.3372e+00,1.7133e+00,1.0000e+01
1.0715e+00,1.1068e+00,1.0739e+00,1.0000e+01
1.0804e+00,1.1479e+00,2.1120e+00,1.0000e+01
1.0724e+00,1.2479e+00,1.8389e+00,1.0000e+01
1.0146e+00,1.3698e+00,1.7048e+00,1.0000e+01
9.8266e-01,1.3757e+00,2.0314e+00,1.0000e+01
1.1205e+00,1.1921e+00,1.8306e+00,1.0000e+01
1.1122e+00,1.1110e+00,1.4504e+00,1.0000e+01
9.4080e-01,1.1168e+00,1.4271e+00,1.0000e+01
1.0442e+00,1.3801e+00,1.9767e+00,1.0000e+01
9.8181e-01,1.2503e+00,1.9659e+00,1.0000e+01
9.5187e-01,1.3158e+00,1.5362e+00,1.0000e+01
9.9404e-01,1.2730e+00,1.9173e+00,1.0000e+01
9.8275e-01,1.3074e+00,1.2906e+00,1.0000e+01
1.0414e+00,1.3076e+00,1.0902e+00,1.0000e+01
1.0212e+00,1.0974e+00,1.9034e+00,1.0000e+01
1.0343e+00,1.2383e+00,1.1369e+00,1.0000e+01
1.1048e+00,1.1131e+00,1.2103e+00,1.0000e+01
9.3477e-01,1.1362e+00,1.8327e+00,1.0000e+01
1.0180e+00,1.1219e+00,1.6792e+00,1.0000e+01
9.6153e-01,1.2413e+00,7.5697e-01,1.0000e+01
