# GLoss,DLoss,KLDivergence,RevKLDivergence
5.8237e-01,2.4983e+00,4.4757e-01,5.7472e-01
6.3469e-01,1.9403e+00,4.4418e-01,6.4592e-01
5.5497e-01,2.0602e+00,4.2950e-01,5.1876e-01
5.9557e-01,2.1014e+00,4.3606e-01,4.8672e-01
6.3792e-01,2.5051e+00,4.3377e-01,5.6129e-01
6.1071e-01,2.3178e+00,4.8222e-01,7.0403e-01
5.4128e-01,2.0505e+00,3.8029e-01,5.1520e-01
6.0002e-01,2.0663e+00,5.7425e-01,8.9950e-01
7.6602e-01,2.0138e+00,4.7750e-01,5.8306e-01
6.0871e-01,2.2395e+00,5.3266e-01,7.1687e-01
8.5020e-01,2.4450e+00,5.6362e-01,7.4891e-01
5.6601e-01,2.2493e+00,5.0097e-01,7.1317e-01
6.5546e-01,2.1855e+00,5.6198e-01,7.5661e-01
5.5889e-01,2.2332e+00,4.8066e-01,6.1437e-01
6.5391e-01,2.0388e+00,5.0525e-01,7.7259e-01
6.3376e-01,2.3677e+00,5.3481e-01,7.0198e-01
5.7090e-01,2.4980e+00,5.3879e-01,7.6686e-01
6.7633e-01,2.4127e+00,5.3946e-01,8.7752e-01
5.5150e-01,2.2660e+00,5.9705e-01,8.4102e-01
5.2899e-01,2.2236e+00,6.3864e-01,1.0240e+00
5.6637e-01,2.2196e+00,4.9878e-01,6.3804e-01
5.8711e-01,2.1339e+00,5.2827e-01,8.4121e-01
6.0893e-01,2.3575e+00,5.9812e-01,8.5993e-01
5.6515e-01,2.2099e+00,5.3735e-01,6.9666e-01
5.4534e-01,2.2104e+00,6.4181e-01,1.1052e+00
5.7455e-01,2.1007e+00,6.0001e-01,7.9971e-01
6.9997e-01,2.3159e+00,5.2651e-01,8.0151e-01
5.5848e-01,2.3488e+00,5.4286e-01,7.0555e-01
7.1000e-01,2.2787e+00,5.5210e-01,6.7226e-01
5.6919e-01,2.2659e+00,5.8974e-01,9.2119e-01
6.7009e-01,2.3036e+00,6.1629e-01,8.6348e-01
7.1410e-01,2.4674e+00,6.5994e-01,9.1103e-01
5.9904e-01,1.7650e+00,6.5986e-01,9.2532e-01
5.2245e-01,2.3101e+00,5.3076e-01,7.3895e-01
6.8099e-01,2.5095e+00,5.6471e-01,8.4198e-01
5.2511e-01,2.5471e+00,6.5860e-01,1.2372e+00
5.7011e-01,2.5340e+00,5.5433e-01,7.7769e-01
6.4912e-01,2.5055e+00,6.6146e-01,9.8097e-01
6.0144e-01,2.7097e+00,5.9880e-01,8.3528e-01
5.3296e-01,2.3074e+00,5.2453e-01,7.2344e-01
4.5576e-01,2.2247e+00,5.4418e-01,7.4804e-01
5.1476e-01,2.3454e+00,5.4581e-01,8.0918e-01
5.2029e-01,2.1891e+00,6.0352e-01,9.5803e-01
5.3201e-01,2.6143e+00,7.0656e-01,1.0126e+00
4.5402e-01,2.3219e+00,5.5353e-01,8.1925e-01
5.9311e-01,2.2553e+00,6.5964e-01,1.0940e+00
5.6653e-01,2.1674e+00,6.2238e-01,1.0251e+00
5.6876e-01,2.2119e+00,6.3557e-01,9.3122e-01
5.4544e-01,2.0847e+00,6.6147e-01,9.7152e-01
5.9681e-01,2.3071e+00,5.5099e-01,7.5653e-01
6.0521e-01,2.3083e+00,6.6525e-01,1.0773e+00
4.1223e-01,2.8158e+00,6.3501e-01,9.9452e-01
6.0571e-01,2.5044e+00,6.5464e-01,1.0947e+00
5.1980e-01,2.2048e+00,5.4653e-01,7.1089e-01
5.4146e-01,2.2466e+00,6.8641e-01,1.2414e+00
6.8637e-01,2.3528e+00,6.1699e-01,8.1762e-01
5.5553e-01,2.2327e+00,6.3481e-01,9.1848e-01
4.9853e-01,2.3330e+00,6.4983e-01,9.5437e-01
5.1153e-01,2.1911e+00,6.0436e-01,8.7849e-01
5.2589e-01,2.2597e+00,6.2787e-01,9.5313e-01
4.6490e-01,2.3765e+00,5.8567e-01,7.4044e-01
6.0411e-01,2.5254e+00,5.8576e-01,8.2389e-01
6.0159e-01,2.3451e+00,6.4222e-01,9.0040e-01
5.4748e-01,2.8372e+00,6.4203e-01,8.2461e-01
5.5728e-01,2.2874e+00,7.0686e-01,1.0258e+00
4.8407e-01,2.5151e+00,6.6273e-01,1.0271e+00
7.0385e-01,2.3505e+00,6.1611e-01,9.0168e-01
6.1702e-01,2.2755e+00,5.8925e-01,8.8601e-01
5.9652e-01,2.5956e+00,6.0687e-01,8.4377e-01
5.4816e-01,2.7772e+00,6.2941e-01,1.2033e+00
6.0419e-01,2.4667e+00,5.8300e-01,9.2653e-01
4.8866e-01,2.5552e+00,6.8748e-01,1.0652e+00
5.8946e-01,2.3097e+00,6.1478e-01,8.6890e-01
5.7712e-01,2.5888e+00,7.2327e-01,1.3714e+00
5.1571e-01,2.3183e+00,6.4218e-01,9.5346e-01
4.5606e-01,2.7600e+00,6.3531e-01,1.0574e+00
5.3025e-01,2.5710e+00,7.0383e-01,1.0721e+00
4.8965e-01,2.9304e+00,7.2274e-01,1.2069e+00
5.3444e-01,2.8575e+00,6.5305e-01,1.3067e+00
6.9936e-01,2.8275e+00,6.2873e-01,1.2382e+00
6.1181e-01,2.4605e+00,5.9313e-01,8.5419e-01
4.6065e-01,2.5366e+00,5.9271e-01,7.6420e-01
5.5879e-01,2.5577e+00,6.0107e-01,9.6106e-01
4.4162e-01,2.4959e+00,6.7273e-01,1.1144e+00
6.5503e-01,2.6883e+00,6.7826e-01,8.4262e-01
5.6532e-01,2.9401e+00,6.2002e-01,1.0769e+00
4.6810e-01,2.8470e+00,6.3215e-01,1.0614e+00
5.9806e-01,2.7231e+00,6.2872e-01,1.0354e+00
4.8600e-01,2.7963e+00,7.3853e-01,1.2411e+00
3.5219e-01,2.5888e+00,6.1396e-01,9.0436e-01
4.1757e-01,2.7303e+00,7.4300e-01,1.2040e+00
4.4207e-01,2.7711e+00,6.0215e-01,8.6863e-01
6.2500e-01,2.6195e+00,5.9738e-01,8.9452e-01
5.9865e-01,2.4750e+00,6.2981e-01,1.2588e+00
5.3402e-01,2.3276e+00,6.6231e-01,9.0527e-01
5.2017e-01,2.7331e+00,7.3282e-01,1.0198e+00
5.2331e-01,2.9682e+00,7.4642e-01,1.2160e+00
4.5125e-01,2.8909e+00,7.1986e-01,1.5100e+00
4.9653e-01,3.0753e+00,7.5971e-01,1.2230e+00
3.9145e-01,2.6044e+00,6.9854e-01,1.2473e+00
5.1299e-01,2.7745e+00,6.9548e-01,1.2614e+00
5.1901e-01,2.5460e+00,6.8750e-01,1.2524e+00
5.7858e-01,2.5257e+00,6.3777e-01,9.7717e-01
5.0165e-01,2.9058e+00,6.4999e-01,1.1211e+00
4.0582e-01,2.8916e+00,6.7551e-01,1.0705e+00
6.3870e-01,2.5880e+00,7.4699e-01,1.2797e+00
5.1167e-01,3.0841e+00,6.9113e-01,1.3068e+00
5.6632e-01,2.8712e+00,6.8581e-01,1.0391e+00
5.4437e-01,2.7500e+00,6.7578e-01,1.5773e+00
5.6059e-01,2.9665e+00,7.4474e-01,1.3467e+00
5.1754e-01,2.6600e+00,6.3719e-01,8.8275e-01
5.4829e-01,2.9552e+00,7.2023e-01,1.1913e+00
5.4002e-01,2.4425e+00,7.0528e-01,1.2335e+00
5.3090e-01,2.5443e+00,7.0381e-01,1.0140e+00
6.1107e-01,2.8249e+00,7.9245e-01,1.4605e+00
4.3432e-01,2.8534e+00,7.0544e-01,1.2054e+00
4.3190e-01,3.1622e+00,7.2852e-01,1.1895e+00
4.3679e-01,2.8410e+00,7.5605e-01,1.3028e+00
5.1913e-01,2.8034e+00,6.9415e-01,1.2277e+00
3.8732e-01,2.6944e+00,7.3612e-01,1.4321e+00
4.6822e-01,2.8670e+00,7.6461e-01,1.2271e+00
4.9618e-01,2.8937e+00,6.7425e-01,1.1268e+00
4.9757e-01,2.6760e+00,6.6072e-01,1.1945e+00
4.4912e-01,2.6306e+00,7.6830e-01,1.2463e+00
5.1452e-01,2.8885e+00,7.3021e-01,1.2479e+00
4.4868e-01,2.2915e+00,7.1335e-01,1.0495e+00
5.1090e-01,2.5371e+00,7.1586e-01,9.6513e-01
4.9948e-01,2.7639e+00,8.2075e-01,1.6169e+00
5.1784e-01,2.5777e+00,7.0180e-01,1.0547e+00
5.5161e-01,3.0650e+00,7.5442e-01,1.3147e+00
4.0797e-01,2.6261e+00,7.2992e-01,1.1506e+00
4.8004e-01,2.7364e+00,7.2239e-01,1.1277e+00
4.5909e-01,2.6672e+00,6.7975e-01,1.1394e+00
5.0595e-01,3.1083e+00,7.2415e-01,1.1997e+00
4.3865e-01,2.7449e+00,6.3784e-01,9.4019e-01
4.9634e-01,2.5723e+00,8.2802e-01,1.2785e+00
4.1887e-01,3.0386e+00,7.4119e-01,1.2146e+00
5.5249e-01,2.8362e+00,7.8979e-01,1.2816e+00
4.6867e-01,2.7807e+00,7.5708e-01,1.1811e+00
4.2686e-01,2.8211e+00,6.8289e-01,1.0875e+00
5.4794e-01,2.4157e+00,7.9406e-01,1.2522e+00
5.0247e-01,2.9117e+00,6.8069e-01,1.0513e+00
4.8944e-01,2.5594e+00,7.3607e-01,1.2416e+00
6.2921e-01,2.4408e+00,7.2150e-01,9.9691e-01
6.7291e-01,2.8587e+00,8.2957e-01,1.7593e+00
4.4152e-01,2.4017e+00,7.4391e-01,1.1464e+00
4.3633e-01,2.6821e+00,7.1365e-01,1.0708e+00
5.8030e-01,3.1088e+00,7.6079e-01,1.4369e+00
5.6608e-01,2.7542e+00,7.3716e-01,1.2649e+00
5.0405e-01,3.0444e+00,9.0615e-01,1.5642e+00
4.7517e-01,2.6379e+00,8.0256e-01,1.5362e+00
4.9126e-01,2.7390e+00,8.1811e-01,1.3822e+00
6.1707e-01,2.4492e+00,8.5991e-01,1.5279e+00
5.0162e-01,2.8038e+00,7.4736e-01,9.9938e-01
5.2721e-01,2.4683e+00,7.3353e-01,1.3714e+00
4.7210e-01,2.8089e+00,8.5037e-01,1.7288e+00
5.3448e-01,2.5530e+00,7.6176e-01,1.1234e+00
5.0773e-01,2.5702e+00,7.4714e-01,1.1767e+00
5.4102e-01,2.5582e+00,7.8269e-01,1.3497e+00
5.7991e-01,2.6879e+00,6.9896e-01,1.2887e+00
4.3883e-01,2.9658e+00,8.3914e-01,1.3676e+00
4.7177e-01,3.1495e+00,7.8192e-01,1.1176e+00
3.8795e-01,2.5341e+00,8.1423e-01,1.8022e+00
4.8818e-01,2.6827e+00,8.4663e-01,1.8152e+00
5.7306e-01,2.8256e+00,8.9279e-01,1.6615e+00
4.0638e-01,2.4410e+00,8.7839e-01,1.6721e+00
5.9886e-01,2.4868e+00,8.2355e-01,1.6226e+00
4.1298e-01,2.5302e+00,8.1155e-01,1.0975e+00
5.7335e-01,3.2085e+00,8.5701e-01,1.5405e+00
4.6293e-01,2.9505e+00,8.6112e-01,1.6894e+00
4.9446e-01,2.8061e+00,7.8977e-01,1.3488e+00
4.6772e-01,2.6873e+00,7.6740e-01,1.3606e+00
4.9379e-01,3.6229e+00,8.5093e-01,1.4288e+00
5.4262e-01,2.3926e+00,7.8137e-01,1.2092e+00
5.6701e-01,2.8967e+00,7.4902e-01,1.4178e+00
4.8134e-01,2.8422e+00,7.7019e-01,1.2558e+00
4.0765e-01,2.6031e+00,8.0620e-01,1.5245e+00
5.5685e-01,3.0914e+00,8.1530e-01,1.4652e+00
5.9052e-01,3.3766e+00,8.5067e-01,1.4723e+00
4.7882e-01,2.7544e+00,9.3743e-01,2.2341e+00
4.2009e-01,3.0422e+00,9.1103e-01,1.8950e+00
4.4420e-01,2.3979e+00,8.8091e-01,1.6274e+00
5.5356e-01,2.9576e+00,8.8668e-01,1.5532e+00
4.7557e-01,2.8468e+00,8.3914e-01,1.4879e+00
4.8409e-01,2.6997e+00,7.8610e-01,1.2828e+00
4.5537e-01,2.7267e+00,9.0233e-01,1.4252e+00
5.3160e-01,2.8309e+00,8.1790e-01,1.4639e+00
4.5161e-01,2.5222e+00,9.0286e-01,1.7711e+00
4.3678e-01,2.8886e+00,9.7176e-01,1.6311e+00
3.2725e-01,3.0917e+00,9.2284e-01,1.5589e+00
5.2926e-01,2.9150e+00,8.3842e-01,1.5893e+00
4.3861e-01,2.6382e+00,7.9780e-01,1.1310e+00
3.9764e-01,2.4616e+00,9.2853e-01,1.4564e+00
3.6856e-01,2.9238e+00,8.9231e-01,1.6916e+00
4.4118e-01,2.8194e+00,9.1338e-01,1.6875e+00
4.0563e-01,3.0639e+00,9.0856e-01,1.5495e+00
4.8829e-01,2.7430e+00,8.7041e-01,1.5684e+00
4.2756e-01,2.6398e+00,9.6067e-01,1.9513e+00
3.8696e-01,2.8683e+00,7.8222e-01,1.1142e+00
4.9199e-01,3.1032e+00,9.4713e-01,1.6398e+00
4.5493e-01,2.7799e+00,9.3148e-01,1.7449e+00
4.5595e-01,2.8101e+00,8.7780e-01,1.3707e+00
4.2107e-01,2.8887e+00,9.0654e-01,1.3961e+00
3.9613e-01,2.9159e+00,9.7460e-01,1.7357e+00
4.1130e-01,2.8681e+00,9.0863e-01,1.8032e+00
4.4054e-01,2.7431e+00,8.8798e-01,1.5160e+00
3.5446e-01,2.7470e+00,7.6717e-01,1.1928e+00
4.0561e-01,3.1461e+00,8.4090e-01,1.3692e+00
5.9536e-01,2.8857e+00,8.8516e-01,1.3744e+00
4.9175e-01,2.9917e+00,9.6415e-01,1.9062e+00
4.7572e-01,2.9751e+00,9.5865e-01,1.5554e+00
4.3927e-01,2.6136e+00,8.9743e-01,1.6762e+00
4.3146e-01,2.8178e+00,1.0398e+00,2.1982e+00
5.8311e-01,2.9217e+00,9.0565e-01,1.3213e+00
4.6762e-01,2.7130e+00,8.5775e-01,1.6482e+00
4.0975e-01,2.8826e+00,8.3349e-01,1.3225e+00
4.6759e-01,2.4784e+00,8.7581e-01,1.3684e+00
5.3229e-01,3.0701e+00,9.1965e-01,1.7409e+00
4.4040e-01,2.5680e+00,9.7716e-01,2.0999e+00
5.2421e-01,2.8921e+00,9.3991e-01,1.7114e+00
3.6667e-01,2.9468e+00,9.5399e-01,2.0379e+00
4.8825e-01,2.8357e+00,9.7369e-01,1.5291e+00
3.4375e-01,2.9775e+00,9.5447e-01,1.6590e+00
2.7800e-01,3.0903e+00,1.0449e+00,1.8491e+00
4.2434e-01,3.5254e+00,8.9530e-01,1.6749e+00
4.1522e-01,3.0701e+00,1.0033e+00,1.8779e+00
4.0489e-01,2.6438e+00,1.0302e+00,1.9107e+00
4.9203e-01,2.5898e+00,9.7936e-01,1.8542e+00
4.9515e-01,2.7007e+00,8.7793e-01,1.3728e+00
5.0931e-01,2.9636e+00,1.1260e+00,2.3597e+00
4.6031e-01,2.5783e+00,9.6682e-01,1.8618e+00
5.2011e-01,2.7660e+00,9.2764e-01,1.7931e+00
4.4143e-01,2.9691e+00,8.9365e-01,1.4172e+00
3.5474e-01,3.1506e+00,9.7116e-01,1.5354e+00
4.7384e-01,2.5743e+00,1.0916e+00,1.9567e+00
5.8582e-01,2.8412e+00,9.3405e-01,1.3535e+00
3.5137e-01,3.1358e+00,1.0047e+00,1.7423e+00
4.8340e-01,2.5886e+00,1.0984e+00,1.6431e+00
5.0344e-01,3.0797e+00,1.0616e+00,2.3161e+00
2.6361e-01,3.0141e+00,1.0236e+00,1.6744e+00
3.8827e-01,2.8896e+00,9.9884e-01,1.6576e+00
4.8304e-01,2.6486e+00,1.0249e+00,1.9420e+00
4.2009e-01,3.1076e+00,1.1140e+00,2.3193e+00
3.8295e-01,2.7352e+00,9.8986e-01,1.4327e+00
4.7588e-01,2.5977e+00,1.0406e+00,1.7682e+00
4.8313e-01,2.8828e+00,1.0125e+00,1.9306e+00
3.8688e-01,2.8769e+00,1.0642e+00,2.1600e+00
5.0374e-01,2.9262e+00,1.0438e+00,1.5681e+00
4.9253e-01,3.1091e+00,1.1364e+00,1.8333e+00
4.7485e-01,2.9423e+00,9.9430e-01,2.0217e+00
4.1990e-01,2.9024e+00,1.0503e+00,1.8838e+00
4.8949e-01,2.7019e+00,1.0822e+00,1.8546e+00
3.7034e-01,2.6784e+00,9.2506e-01,1.8476e+00
4.3299e-01,2.8695e+00,1.0143e+00,1.2342e+00
4.4358e-01,3.1404e+00,1.0180e+00,1.6121e+00
5.1194e-01,3.2622e+00,1.0698e+00,1.5961e+00
5.1417e-01,3.1710e+00,1.0164e+00,1.3747e+00
4.5108e-01,2.7181e+00,1.0915e+00,1.7612e+00
3.2904e-01,3.3331e+00,9.9919e-01,1.5896e+00
4.4132e-01,3.1909e+00,1.0873e+00,2.3917e+00
5.0160e-01,3.1919e+00,9.9068e-01,1.5476e+00
3.4730e-01,2.7424e+00,1.0727e+00,1.5954e+00
4.3798e-01,3.0966e+00,9.8494e-01,1.3202e+00
3.5528e-01,3.1630e+00,9.6344e-01,1.5898e+00
4.1831e-01,2.7830e+00,1.1219e+00,1.8118e+00
4.6136e-01,2.6569e+00,1.0132e+00,1.8344e+00
4.7858e-01,2.4992e+00,1.0589e+00,1.5195e+00
4.1096e-01,2.9658e+00,1.1845e+00,1.7741e+00
5.4112e-01,2.7729e+00,1.0130e+00,1.7648e+00
3.6490e-01,2.5083e+00,1.1169e+00,1.9491e+00
3.1520e-01,3.2560e+00,1.1401e+00,2.0783e+00
4.6827e-01,2.4135e+00,1.0902e+00,1.9568e+00
5.3389e-01,2.7738e+00,1.1580e+00,1.7159e+00
5.7541e-01,2.7742e+00,1.0444e+00,1.4414e+00
3.9048e-01,2.6743e+00,1.1184e+00,1.5663e+00
2.9556e-01,2.6413e+00,1.1389e+00,1.9294e+00
4.4435e-01,2.7134e+00,1.1345e+00,2.0053e+00
5.3132e-01,2.8762e+00,1.0456e+00,1.9392e+00
3.6945e-01,2.3282e+00,1.0414e+00,1.6458e+00
5.9192e-01,2.6893e+00,1.0317e+00,1.6019e+00
4.7696e-01,2.7096e+00,1.0924e+00,2.2043e+00
3.9274e-01,3.1989e+00,1.1429e+00,1.9266e+00
4.4679e-01,2.7460e+00,1.0594e+00,2.0284e+00
3.4509e-01,2.6603e+00,1.1169e+00,1.7178e+00
4.3288e-01,2.8481e+00,1.1133e+00,1.9169e+00
4.2464e-01,2.8356e+00,1.0823e+00,1.7667e+00
3.7921e-01,2.9950e+00,1.3756e+00,2.4799e+00
4.8286e-01,2.6501e+00,1.1072e+00,1.5884e+00
4.5281e-01,3.2900e+00,1.2224e+00,2.0975e+00
3.8039e-01,2.5945e+00,1.1351e+00,1.6778e+00
4.8277e-01,2.5863e+00,1.3335e+00,2.0301e+00
3.9746e-01,3.2387e+00,1.1740e+00,1.9292e+00
4.8435e-01,2.7637e+00,1.0979e+00,1.8926e+00
3.8288e-01,3.1832e+00,1.1772e+00,1.8523e+00
3.9690e-01,2.8372e+00,1.1945e+00,1.9397e+00
3.4462e-01,3.1567e+00,1.2902e+00,2.3051e+00
4.3292e-01,3.1501e+00,1.2155e+00,2.3289e+00
3.9344e-01,2.7892e+00,1.0977e+00,1.8247e+00
4.2779e-01,2.9983e+00,1.2134e+00,2.3446e+00
3.8213e-01,2.8830e+00,1.2000e+00,1.5949e+00
4.3711e-01,3.3044e+00,1.2444e+00,2.0047e+00
3.6930e-01,2.8965e+00,1.1822e+00,2.3399e+00
3.9259e-01,2.8835e+00,1.1646e+00,2.0879e+00
4.5611e-01,3.0875e+00,1.1381e+00,1.5359e+00
3.1460e-01,3.0236e+00,1.1066e+00,1.8918e+00
3.9585e-01,2.8138e+00,1.2616e+00,2.3919e+00
3.9531e-01,3.1397e+00,1.2909e+00,2.2998e+00
3.5387e-01,2.8406e+00,1.2253e+00,2.3864e+00
2.8838e-01,2.7865e+00,1.2171e+00,2.3771e+00
4.1256e-01,2.7085e+00,1.1796e+00,1.8017e+00
4.5128e-01,2.8858e+00,1.2077e+00,1.7480e+00
4.3281e-01,2.7336e+00,1.3007e+00,2.4917e+00
4.6080e-01,2.6578e+00,1.2627e+00,2.1294e+00
5.5664e-01,3.1221e+00,1.2561e+00,2.4174e+00
3.5235e-01,3.0187e+00,1.1805e+00,2.2529e+00
4.4217e-01,2.9373e+00,1.3067e+00,2.4850e+00
4.3350e-01,3.0214e+00,1.1709e+00,1.7736e+00
3.6745e-01,3.3827e+00,1.2813e+00,1.9631e+00
4.5255e-01,2.8379e+00,1.1878e+00,1.9170e+00
6.5819e-01,2.5322e+00,1.3654e+00,2.6203e+00
3.7386e-01,2.6790e+00,1.2817e+00,2.2298e+00
4.3764e-01,2.9494e+00,1.2321e+00,2.0651e+00
2.8549e-01,2.9207e+00,1.4181e+00,2.8042e+00
5.3706e-01,2.6984e+00,1.2265e+00,2.0134e+00
3.8991e-01,2.6649e+00,1.2994e+00,2.2904e+00
5.0878e-01,2.7900e+00,1.2782e+00,1.8556e+00
3.4615e-01,3.0037e+00,1.2045e+00,2.0785e+00
5.3758e-01,2.8494e+00,1.2806e+00,2.3471e+00
4.3470e-01,2.8765e+00,1.2199e+00,2.4320e+00
4.1615e-01,3.1942e+00,1.2430e+00,2.1821e+00
4.4394e-01,2.7773e+00,1.3779e+00,2.1025e+00
4.6765e-01,2.6064e+00,1.3336e+00,1.9024e+00
4.3067e-01,2.6335e+00,1.2712e+00,1.8601e+00
4.6563e-01,2.8776e+00,1.3911e+00,3.0426e+00
3.7514e-01,2.9726e+00,1.2939e+00,2.5477e+00
4.3746e-01,3.0850e+00,1.4737e+00,2.5538e+00
5.1701e-01,2.3074e+00,1.3063e+00,1.9897e+00
4.1182e-01,2.7964e+00,1.3527e+00,2.3650e+00
4.1676e-01,2.8948e+00,1.1976e+00,1.7625e+00
3.5062e-01,2.7153e+00,1.3455e+00,2.2358e+00
4.6038e-01,2.7713e+00,1.2024e+00,1.9304e+00
4.2013e-01,2.9744e+00,1.3547e+00,2.3803e+00
5.0782e-01,3.0256e+00,1.2973e+00,2.0497e+00
4.2322e-01,3.1701e+00,1.2807e+00,1.8963e+00
4.2619e-01,2.7606e+00,1.3665e+00,2.6501e+00
3.9137e-01,2.8131e+00,1.4256e+00,2.8375e+00
3.9384e-01,2.9229e+00,1.2761e+00,2.2418e+00
3.7691e-01,2.5400e+00,1.3309e+00,2.3126e+00
4.5244e-01,3.0237e+00,1.3938e+00,2.5673e+00
4.6673e-01,2.8854e+00,1.4454e+00,3.0681e+00
4.1910e-01,2.8745e+00,1.4212e+00,2.5115e+00
3.1015e-01,2.6404e+00,1.4412e+00,2.2664e+00
2.7541e-01,2.9629e+00,1.3630e+00,2.1992e+00
4.3382e-01,2.7705e+00,1.3146e+00,2.5115e+00
2.6216e-01,3.1485e+00,1.2794e+00,2.1472e+00
3.8543e-01,2.7714e+00,1.3382e+00,2.2220e+00
4.1302e-01,3.2251e+00,1.4098e+00,2.5336e+00
3.7463e-01,2.9219e+00,1.4296e+00,2.3920e+00
3.0257e-01,3.4381e+00,1.4237e+00,2.5674e+00
3.4209e-01,2.9409e+00,1.3714e+00,2.4031e+00
2.6897e-01,2.7655e+00,1.4072e+00,2.5017e+00
4.3543e-01,3.0070e+00,1.3668e+00,2.3634e+00
4.5510e-01,2.7357e+00,1.3849e+00,2.1904e+00
3.2655e-01,2.5449e+00,1.4680e+00,2.6561e+00
3.5576e-01,3.3622e+00,1.4877e+00,2.5962e+00
4.3287e-01,2.9744e+00,1.4558e+00,2.1919e+00
5.1815e-01,2.5970e+00,1.3706e+00,2.3590e+00
3.6482e-01,3.1535e+00,1.3874e+00,2.4818e+00
4.3923e-01,2.7227e+00,1.4738e+00,2.7830e+00
3.2419e-01,2.6452e+00,1.3646e+00,2.1701e+00
