# GLoss,DLoss,KLDivergence,RevKLDivergence
7.1018e-01,2.2924e+00,3.7843e-01,4.6510e-01
6.5359e-01,2.1793e+00,3.2421e-01,4.0868e-01
5.7320e-01,2.1566e+00,3.0785e-01,3.1611e-01
5.4737e-01,2.2776e+00,4.3085e-01,5.0631e-01
6.2286e-01,2.3195e+00,3.4696e-01,3.8957e-01
5.7088e-01,2.4202e+00,3.7242e-01,4.0212e-01
7.7132e-01,2.2178e+00,4.6039e-01,5.5279e-01
6.9571e-01,2.4326e+00,4.2526e-01,4.7928e-01
6.0513e-01,2.2283e+00,4.7690e-01,5.2709e-01
5.3442e-01,2.0920e+00,3.8378e-01,4.6136e-01
5.8830e-01,2.2966e+00,3.3197e-01,4.2517e-01
4.8093e-01,2.1315e+00,3.8937e-01,5.1541e-01
5.6894e-01,2.4470e+00,4.0275e-01,4.9627e-01
7.0165e-01,2.2812e+00,4.8589e-01,5.9114e-01
5.9616e-01,2.4643e+00,3.9697e-01,4.6537e-01
6.7295e-01,2.3510e+00,4.0246e-01,5.0232e-01
6.3924e-01,2.1118e+00,4.6548e-01,5.7494e-01
4.8008e-01,2.6757e+00,4.1618e-01,4.7539e-01
6.9933e-01,2.5325e+00,4.9007e-01,6.5736e-01
4.7648e-01,2.2216e+00,3.9669e-01,4.7506e-01
6.6662e-01,2.2319e+00,4.7432e-01,5.1419e-01
5.2876e-01,2.4107e+00,4.3521e-01,5.2329e-01
6.1635e-01,2.3744e+00,4.2984e-01,5.1535e-01
5.9027e-01,2.4288e+00,5.2812e-01,6.2095e-01
7.1393e-01,2.3485e+00,4.5284e-01,5.6528e-01
5.4605e-01,2.6375e+00,4.1322e-01,5.1438e-01
5.8898e-01,2.7102e+00,3.8922e-01,4.7363e-01
6.4593e-01,2.4680e+00,4.9748e-01,6.2380e-01
5.7147e-01,2.3552e+00,5.0438e-01,6.0828e-01
5.5424e-01,2.3476e+00,4.4436e-01,5.3237e-01
4.3664e-01,2.3021e+00,4.1957e-01,5.4787e-01
5.7849e-01,2.0720e+00,4.6628e-01,6.3036e-01
6.5108e-01,2.5020e+00,5.5393e-01,7.4430e-01
4.5301e-01,2.6944e+00,5.0077e-01,6.9926e-01
5.4851e-01,2.7041e+00,4.3824e-01,5.8744e-01
5.4913e-01,2.3200e+00,4.3440e-01,5.1090e-01
5.0234e-01,2.6062e+00,4.7809e-01,5.7484e-01
5.5815e-01,2.3782e+00,4.7563e-01,5.8592e-01
6.2469e-01,2.2346e+00,4.6620e-01,5.4681e-01
5.4412e-01,2.4847e+00,5.1041e-01,6.7024e-01
6.2421e-01,1.8900e+00,4.3708e-01,4.9111e-01
5.0247e-01,2.6494e+00,5.2040e-01,6.4935e-01
5.6324e-01,2.4048e+00,4.4103e-01,5.3697e-01
5.8906e-01,2.2582e+00,4.3626e-01,5.5509e-01
5.5693e-01,2.7232e+00,4.3497e-01,5.8856e-01
6.2529e-01,2.6290e+00,5.2570e-01,7.6152e-01
5.1876e-01,2.5876e+00,4.9332e-01,6.6457e-01
4.8562e-01,2.5382e+00,5.9946e-01,7.7913e-01
4.9798e-01,2.7386e+00,5.6606e-01,8.3974e-01
4.5315e-01,2.7112e+00,5.6245e-01,7.3203e-01
6.7643e-01,2.5282e+00,5.0532e-01,6.1758e-01
4.8645e-01,2.3834e+00,7.2553e-01,1.0634e+00
5.0698e-01,2.7535e+00,4.9664e-01,7.1658e-01
5.6823e-01,2.7652e+00,5.8634e-01,8.8588e-01
5.5028e-01,2.5138e+00,5.1498e-01,6.8477e-01
5.1871e-01,2.3643e+00,4.5164e-01,6.1816e-01
5.9030e-01,2.5285e+00,5.5761e-01,7.2084e-01
4.8360e-01,2.6498e+00,5.6272e-01,7.4624e-01
5.0711e-01,2.6440e+00,6.3737e-01,1.0178e+00
5.3643e-01,3.0701e+00,6.5465e-01,9.4368e-01
5.8659e-01,2.5475e+00,5.5845e-01,8.9337e-01
4.8127e-01,2.4860e+00,5.4750e-01,6.6742e-01
4.4642e-01,2.6369e+00,6.0446e-01,7.9741e-01
5.1606e-01,2.5038e+00,5.8279e-01,7.5522e-01
4.1882e-01,2.5632e+00,6.7659e-01,1.1135e+00
5.0622e-01,2.4008e+00,5.5946e-01,7.4596e-01
4.5699e-01,2.4923e+00,6.1527e-01,8.7148e-01
6.8151e-01,2.2017e+00,4.9145e-01,6.0157e-01
5.1065e-01,2.6231e+00,6.2956e-01,8.3922e-01
5.1241e-01,2.4138e+00,7.6325e-01,1.1728e+00
5.1455e-01,2.3138e+00,6.0927e-01,8.0053e-01
5.5993e-01,2.2900e+00,6.2029e-01,1.1227e+00
6.0516e-01,2.8010e+00,6.1582e-01,7.8411e-01
5.6545e-01,2.7076e+00,6.1499e-01,8.0333e-01
4.6091e-01,2.7588e+00,5.9190e-01,1.0035e+00
5.1770e-01,2.5324e+00,6.3339e-01,9.4505e-01
6.0146e-01,2.2389e+00,7.7190e-01,9.7538e-01
5.3141e-01,2.5632e+00,5.8405e-01,8.2195e-01
5.0911e-01,2.8228e+00,5.5458e-01,8.9753e-01
5.3393e-01,2.6236e+00,5.9038e-01,1.0675e+00
6.0053e-01,2.6844e+00,5.2904e-01,7.0868e-01
4.6962e-01,2.5019e+00,5.5616e-01,7.5534e-01
3.9486e-01,2.6875e+00,6.1465e-01,9.0586e-01
5.9269e-01,2.5892e+00,5.5315e-01,1.0007e+00
5.2429e-01,2.3156e+00,6.5492e-01,9.9823e-01
5.2729e-01,2.9890e+00,5.9235e-01,8.2624e-01
5.1716e-01,3.0969e+00,7.1499e-01,1.0470e+00
6.8837e-01,2.3449e+00,7.0179e-01,1.1461e+00
5.9035e-01,2.5620e+00,6.7446e-01,9.7899e-01
5.4167e-01,2.9250e+00,6.1980e-01,8.3356e-01
5.7535e-01,2.8192e+00,7.6329e-01,1.1179e+00
5.9473e-01,2.7714e+00,6.4978e-01,1.0341e+00
5.2037e-01,2.7409e+00,6.2946e-01,9.3255e-01
4.4992e-01,2.7786e+00,7.1085e-01,1.1197e+00
4.4117e-01,3.2910e+00,6.7544e-01,1.0325e+00
4.4580e-01,2.7782e+00,6.1213e-01,8.8211e-01
5.5636e-01,3.0307e+00,6.3423e-01,9.2882e-01
5.4667e-01,2.7554e+00,6.4949e-01,1.0057e+00
4.6379e-01,2.6732e+00,5.0287e-01,6.1696e-01
4.4020e-01,2.4636e+00,6.4704e-01,1.1539e+00
4.7889e-01,2.5759e+00,6.5106e-01,9.8550e-01
5.2461e-01,2.8451e+00,5.4263e-01,6.7450e-01
4.8003e-01,2.7762e+00,6.2090e-01,8.8503e-01
5.2368e-01,2.6356e+00,7.1092e-01,1.3318e+00
4.5564e-01,2.8726e+00,6.5691e-01,1.0949e+00
3.7431e-01,3.1818e+00,6.9461e-01,1.2076e+00
4.2864e-01,2.7094e+00,6.5584e-01,1.1707e+00
4.7198e-01,3.2423e+00,6.3451e-01,1.2415e+00
5.2901e-01,2.6176e+00,6.9318e-01,9.6914e-01
4.3694e-01,2.4322e+00,5.9894e-01,9.0974e-01
5.7759e-01,2.8735e+00,7.4552e-01,1.2209e+00
5.2254e-01,2.7442e+00,5.7060e-01,7.5202e-01
5.1888e-01,2.6602e+00,6.5161e-01,8.5288e-01
5.0478e-01,3.1798e+00,6.8998e-01,9.5072e-01
4.5203e-01,2.6330e+00,6.0830e-01,9.8713e-01
5.5589e-01,2.7326e+00,5.9987e-01,9.2412e-01
3.6959e-01,3.2036e+00,7.0234e-01,1.4528e+00
3.7122e-01,2.9016e+00,7.1092e-01,1.2289e+00
4.7117e-01,2.5370e+00,6.8815e-01,9.9587e-01
4.5578e-01,2.7768e+00,7.1411e-01,1.1068e+00
4.5526e-01,3.0659e+00,6.7236e-01,9.7678e-01
5.4882e-01,3.0949e+00,5.4327e-01,8.0491e-01
4.2617e-01,3.1777e+00,6.7638e-01,1.1076e+00
4.8905e-01,2.8137e+00,6.0445e-01,8.6351e-01
3.8653e-01,2.7689e+00,6.9554e-01,1.1635e+00
5.9372e-01,2.7493e+00,8.2133e-01,1.2025e+00
5.1242e-01,2.9055e+00,7.2217e-01,1.1094e+00
4.4876e-01,2.9262e+00,5.4636e-01,7.1343e-01
5.6939e-01,2.7254e+00,6.8256e-01,1.3870e+00
4.2402e-01,3.1375e+00,6.1896e-01,7.9478e-01
5.5028e-01,2.6307e+00,6.0551e-01,8.5699e-01
5.0338e-01,2.8043e+00,6.3042e-01,1.0799e+00
4.1667e-01,2.8817e+00,6.2242e-01,1.1054e+00
4.1743e-01,3.3910e+00,6.3811e-01,9.1856e-01
4.1330e-01,3.1406e+00,6.9272e-01,9.1433e-01
5.0251e-01,2.5243e+00,5.9549e-01,8.4321e-01
5.6033e-01,2.6508e+00,6.2244e-01,9.7380e-01
4.8554e-01,2.7497e+00,7.6078e-01,1.5638e+00
4.2915e-01,3.2828e+00,6.4020e-01,1.0821e+00
4.6092e-01,2.9381e+00,6.6368e-01,1.1732e+00
5.2396e-01,3.1451e+00,6.5028e-01,9.8900e-01
5.5007e-01,2.6978e+00,7.4940e-01,1.1691e+00
4.9204e-01,2.4798e+00,6.9549e-01,1.2034e+00
4.3178e-01,3.1008e+00,6.1638e-01,1.1579e+00
5.2212e-01,2.7929e+00,6.4219e-01,9.9043e-01
5.5954e-01,3.2237e+00,5.8439e-01,8.7897e-01
4.6856e-01,2.6417e+00,6.3333e-01,8.8866e-01
4.1980e-01,2.5886e+00,6.7590e-01,9.9128e-01
4.8529e-01,3.0412e+00,6.9085e-01,1.4525e+00
5.3573e-01,3.3187e+00,7.0279e-01,1.0120e+00
5.2864e-01,3.1790e+00,7.5108e-01,1.1317e+00
4.3707e-01,3.0014e+00,7.4526e-01,1.1317e+00
5.7596e-01,2.9798e+00,5.5209e-01,7.3000e-01
5.1360e-01,2.5949e+00,6.1069e-01,9.9084e-01
4.6823e-01,2.8225e+00,6.9427e-01,1.0132e+00
4.4749e-01,2.8687e+00,7.2086e-01,1.0998e+00
4.3450e-01,2.7449e+00,7.4121e-01,9.6361e-01
4.6514e-01,3.5892e+00,7.5854e-01,1.3336e+00
4.2687e-01,3.0499e+00,7.1017e-01,1.2792e+00
6.2308e-01,2.6033e+00,8.0694e-01,1.1769e+00
6.0149e-01,2.7480e+00,6.0975e-01,1.0077e+00
4.3074e-01,2.8594e+00,6.9965e-01,1.0500e+00
4.8322e-01,2.9105e+00,7.6038e-01,1.1017e+00
4.8887e-01,2.4350e+00,7.4179e-01,1.0658e+00
6.1076e-01,2.8056e+00,7.0973e-01,1.4570e+00
5.3721e-01,3.1114e+00,6.8278e-01,1.1811e+00
4.4488e-01,2.6955e+00,7.0810e-01,1.1589e+00
5.4696e-01,2.9092e+00,7.1746e-01,1.1653e+00
4.0923e-01,3.0907e+00,7.7413e-01,1.4927e+00
5.4010e-01,2.8459e+00,6.9861e-01,1.6053e+00
4.2246e-01,2.5781e+00,6.5217e-01,9.7282e-01
4.2543e-01,3.1733e+00,7.3923e-01,1.2178e+00
4.1703e-01,3.0615e+00,8.0294e-01,1.8747e+00
4.0622e-01,2.6770e+00,7.6941e-01,1.6245e+00
4.3591e-01,2.7772e+00,7.3093e-01,1.2121e+00
4.9666e-01,3.0281e+00,7.6254e-01,1.5538e+00
4.7662e-01,3.1771e+00,7.4858e-01,1.2234e+00
5.2905e-01,3.0173e+00,7.6616e-01,1.3908e+00
4.2456e-01,2.9428e+00,7.2731e-01,1.4795e+00
4.7594e-01,2.7689e+00,6.9447e-01,1.2882e+00
4.1328e-01,3.2224e+00,7.6021e-01,1.4706e+00
5.0130e-01,3.1625e+00,7.1921e-01,1.1255e+00
4.8232e-01,3.5006e+00,6.9657e-01,1.0668e+00
6.6997e-01,2.6702e+00,7.1656e-01,1.1775e+00
4.0767e-01,2.7278e+00,6.7429e-01,1.3651e+00
4.0506e-01,2.6324e+00,6.8836e-01,9.0557e-01
4.6114e-01,3.2759e+00,6.5201e-01,1.0230e+00
3.3915e-01,3.0497e+00,7.3897e-01,1.2393e+00
4.6669e-01,3.0166e+00,7.7445e-01,1.6510e+00
8.0539e-01,3.1037e+00,8.2994e-01,1.3024e+00
5.0536e-01,3.3305e+00,6.4614e-01,1.0953e+00
4.2104e-01,2.7937e+00,6.6218e-01,1.4690e+00
3.6792e-01,2.8215e+00,8.0798e-01,1.2372e+00
4.2029e-01,2.7441e+00,7.5847e-01,1.1440e+00
5.0496e-01,3.1482e+00,6.7302e-01,1.5178e+00
4.2269e-01,3.1458e+00,8.0528e-01,1.7077e+00
5.4378e-01,2.7504e+00,7.9294e-01,1.6301e+00
3.6403e-01,2.6762e+00,7.0883e-01,1.0823e+00
4.9909e-01,2.8897e+00,6.6351e-01,9.1806e-01
4.3066e-01,2.9676e+00,7.0012e-01,1.0892e+00
4.3414e-01,2.9612e+00,7.4347e-01,1.3676e+00
3.3215e-01,3.0798e+00,6.6019e-01,1.1403e+00
5.2977e-01,2.9102e+00,7.1356e-01,1.0996e+00
5.1893e-01,3.1539e+00,8.0612e-01,1.2681e+00
3.6409e-01,3.1780e+00,7.1440e-01,1.2367e+00
7.1694e-01,2.9082e+00,7.2846e-01,1.2417e+00
4.2767e-01,2.9920e+00,7.6330e-01,1.4036e+00
4.2248e-01,3.1611e+00,6.3284e-01,1.0763e+00
3.9921e-01,2.9686e+00,7.4774e-01,1.4595e+00
4.9010e-01,2.9102e+00,8.2244e-01,2.1214e+00
3.5318e-01,3.3252e+00,6.8949e-01,1.4478e+00
4.6663e-01,3.0795e+00,7.5540e-01,1.2999e+00
5.1924e-01,2.9131e+00,6.6611e-01,1.0519e+00
5.8936e-01,2.9871e+00,7.9827e-01,1.3129e+00
5.7646e-01,3.4599e+00,7.4368e-01,1.5774e+00
4.2059e-01,3.2930e+00,7.2112e-01,1.1208e+00
3.4689e-01,3.0063e+00,8.5199e-01,1.5196e+00
4.3565e-01,2.9865e+00,8.5891e-01,1.8973e+00
3.9099e-01,3.1723e+00,7.6444e-01,1.5467e+00
4.1112e-01,2.8493e+00,8.2367e-01,1.2566e+00
5.6218e-01,3.1730e+00,7.5583e-01,1.3899e+00
5.0951e-01,3.3161e+00,7.9708e-01,1.3639e+00
3.6579e-01,3.2885e+00,7.1626e-01,1.7373e+00
4.6094e-01,2.9261e+00,7.7548e-01,1.8165e+00
4.1174e-01,2.5165e+00,8.0844e-01,1.8102e+00
4.4617e-01,2.4305e+00,8.4095e-01,1.9330e+00
3.9621e-01,3.0941e+00,8.8574e-01,1.4820e+00
4.0209e-01,3.4724e+00,6.6758e-01,1.1254e+00
4.2770e-01,2.7073e+00,8.3644e-01,1.8820e+00
4.0641e-01,3.0940e+00,7.1702e-01,1.3677e+00
4.7201e-01,2.8558e+00,7.2157e-01,1.1236e+00
4.1791e-01,3.6352e+00,7.8873e-01,1.5080e+00
3.8378e-01,3.0698e+00,6.9649e-01,1.3245e+00
4.9159e-01,2.8877e+00,7.9168e-01,1.3658e+00
3.8786e-01,2.5977e+00,8.0697e-01,1.8118e+00
4.9739e-01,3.1405e+00,8.2691e-01,1.3539e+00
4.2352e-01,3.5058e+00,8.5640e-01,1.5535e+00
4.9513e-01,3.0052e+00,7.6852e-01,1.6359e+00
4.0334e-01,2.6626e+00,8.2001e-01,1.3654e+00
4.7159e-01,2.9091e+00,7.7225e-01,1.3926e+00
4.5281e-01,2.8708e+00,7.5652e-01,1.1769e+00
3.6630e-01,2.9435e+00,8.1242e-01,1.2974e+00
3.4923e-01,3.3105e+00,8.2589e-01,1.6838e+00
3.3720e-01,3.2993e+00,8.1049e-01,1.7950e+00
4.6856e-01,2.6197e+00,6.9635e-01,1.2386e+00
4.6888e-01,2.8773e+00,8.0985e-01,1.7052e+00
3.7798e-01,3.1135e+00,8.6079e-01,1.5018e+00
4.4408e-01,2.5561e+00,8.4787e-01,1.8705e+00
4.4220e-01,2.9578e+00,8.6014e-01,1.5968e+00
4.3552e-01,3.6404e+00,7.5110e-01,1.6075e+00
5.0348e-01,2.7927e+00,9.3972e-01,1.8501e+00
5.0755e-01,3.1767e+00,8.0937e-01,1.5240e+00
3.6454e-01,3.0227e+00,7.6057e-01,1.2278e+00
4.1852e-01,2.8790e+00,8.2601e-01,1.5471e+00
3.9562e-01,3.0607e+00,8.4770e-01,1.8791e+00
4.2917e-01,2.9376e+00,8.6308e-01,1.3679e+00
3.5679e-01,3.2793e+00,8.1145e-01,1.7168e+00
3.6150e-01,3.3794e+00,7.7619e-01,1.3837e+00
3.7441e-01,3.1526e+00,8.5362e-01,1.4877e+00
3.8516e-01,3.2421e+00,7.6122e-01,1.5739e+00
4.0533e-01,3.1263e+00,8.6876e-01,1.7628e+00
4.5217e-01,2.9985e+00,7.8635e-01,1.8486e+00
3.9943e-01,2.9854e+00,7.7527e-01,1.4837e+00
3.8210e-01,3.4536e+00,8.7903e-01,1.7171e+00
4.1998e-01,3.0155e+00,8.0902e-01,1.2376e+00
4.2802e-01,2.9212e+00,8.4165e-01,1.5952e+00
3.9502e-01,3.0749e+00,8.7367e-01,1.6754e+00
3.1517e-01,3.2542e+00,8.7729e-01,1.5109e+00
4.2889e-01,3.0493e+00,8.0053e-01,1.7576e+00
4.1511e-01,3.6792e+00,8.9266e-01,2.0339e+00
3.0409e-01,2.8356e+00,8.5252e-01,2.0090e+00
4.6056e-01,2.8354e+00,9.1921e-01,1.9743e+00
2.8710e-01,3.3082e+00,8.5223e-01,1.5348e+00
2.9795e-01,2.9548e+00,8.9165e-01,1.3745e+00
4.3993e-01,3.0824e+00,9.8758e-01,1.9113e+00
4.6151e-01,2.9036e+00,8.8761e-01,1.4072e+00
4.2539e-01,2.7402e+00,8.0393e-01,1.4907e+00
4.6687e-01,3.2510e+00,8.9111e-01,1.7921e+00
3.9204e-01,3.3695e+00,9.0252e-01,1.7239e+00
4.7743e-01,2.9809e+00,8.9655e-01,1.6118e+00
3.5508e-01,3.0677e+00,8.5933e-01,1.7779e+00
5.4230e-01,3.1090e+00,8.9630e-01,2.2024e+00
3.5629e-01,3.1795e+00,9.6765e-01,2.0422e+00
4.0762e-01,2.7488e+00,9.4855e-01,1.6665e+00
3.8824e-01,3.5843e+00,9.2412e-01,1.4177e+00
3.9936e-01,3.3226e+00,9.4389e-01,1.8630e+00
4.0200e-01,3.0285e+00,8.4512e-01,1.4472e+00
4.3466e-01,3.4325e+00,9.1702e-01,1.7938e+00
4.2842e-01,3.4649e+00,1.0173e+00,2.4235e+00
4.2724e-01,3.4465e+00,8.9063e-01,2.0641e+00
4.0151e-01,3.2440e+00,9.7721e-01,1.5519e+00
4.2015e-01,3.2369e+00,9.9803e-01,2.0306e+00
4.4983e-01,3.3932e+00,9.2343e-01,2.2813e+00
4.4476e-01,3.0938e+00,9.7299e-01,1.5554e+00
4.7479e-01,2.8225e+00,8.9515e-01,1.7225e+00
4.3464e-01,2.8950e+00,8.7608e-01,1.7708e+00
4.3247e-01,3.1815e+00,1.0413e+00,1.9569e+00
4.4238e-01,3.2091e+00,9.0708e-01,2.2051e+00
4.0303e-01,3.6176e+00,8.3219e-01,1.5493e+00
4.8989e-01,3.6676e+00,8.0545e-01,1.3124e+00
4.2510e-01,3.2125e+00,9.1627e-01,2.0559e+00
4.0000e-01,3.1121e+00,8.9951e-01,1.7114e+00
3.5618e-01,3.4190e+00,9.6575e-01,1.6975e+00
3.7069e-01,3.3032e+00,8.9885e-01,1.9485e+00
4.2320e-01,3.2079e+00,1.0580e+00,2.0455e+00
4.7037e-01,2.8101e+00,9.1581e-01,1.3839e+00
3.4638e-01,2.9349e+00,1.0390e+00,1.6420e+00
4.0715e-01,3.7946e+00,9.3651e-01,1.7041e+00
3.9231e-01,3.1784e+00,1.0108e+00,2.2632e+00
3.6967e-01,3.4804e+00,8.4436e-01,1.6895e+00
4.5380e-01,3.2651e+00,8.7667e-01,1.4391e+00
3.1643e-01,3.1715e+00,9.4466e-01,2.3200e+00
4.8125e-01,2.9165e+00,1.0075e+00,1.9201e+00
3.3076e-01,3.5710e+00,9.6928e-01,2.0159e+00
3.2595e-01,3.0704e+00,9.7147e-01,1.9079e+00
3.2412e-01,2.9703e+00,9.5808e-01,1.7795e+00
3.0483e-01,3.5307e+00,9.5008e-01,1.5097e+00
4.1077e-01,2.6590e+00,9.8261e-01,1.8244e+00
3.7059e-01,3.0652e+00,9.3228e-01,1.6212e+00
3.5303e-01,3.5086e+00,9.2684e-01,1.5663e+00
4.1046e-01,2.8691e+00,9.3214e-01,1.4952e+00
3.6132e-01,3.0501e+00,9.7981e-01,1.8213e+00
5.6613e-01,2.9422e+00,9.7735e-01,1.6327e+00
2.4041e-01,3.2644e+00,1.0271e+00,2.0084e+00
4.0696e-01,3.6154e+00,9.4867e-01,1.9678e+00
3.5589e-01,3.0555e+00,8.8172e-01,1.6115e+00
3.6575e-01,3.2636e+00,1.1884e+00,2.6729e+00
3.9271e-01,3.0245e+00,9.3161e-01,1.8664e+00
2.7313e-01,3.4009e+00,9.4925e-01,1.5651e+00
2.4824e-01,2.8308e+00,1.0002e+00,1.7152e+00
3.5384e-01,3.0302e+00,1.0560e+00,2.3946e+00
4.8685e-01,3.0454e+00,1.0195e+00,2.1613e+00
3.0132e-01,3.2589e+00,8.8593e-01,1.4735e+00
3.6687e-01,2.7924e+00,9.8661e-01,1.5996e+00
4.3441e-01,3.4879e+00,9.6342e-01,1.5307e+00
4.3640e-01,3.1985e+00,9.7925e-01,1.6161e+00
3.1194e-01,3.1344e+00,1.1622e+00,2.0172e+00
3.3620e-01,2.8486e+00,9.5101e-01,1.4838e+00
5.2927e-01,3.0923e+00,1.1078e+00,2.1435e+00
4.7592e-01,3.0557e+00,9.7483e-01,1.9778e+00
3.5796e-01,3.0549e+00,1.0793e+00,2.0566e+00
