# GLoss,DLoss,KLDivergence,RevKLDivergence
1.8819e-01,3.6433e+00,2.1818e+00,4.1592e+00
1.8828e-01,3.8639e+00,2.2436e+00,5.4797e+00
2.8424e-01,4.0871e+00,2.2032e+00,4.4439e+00
1.0678e-01,4.4032e+00,2.1776e+00,4.2532e+00
2.7487e-01,4.1573e+00,2.2170e+00,5.2205e+00
2.6399e-01,3.7284e+00,2.2296e+00,5.5583e+00
1.5534e-01,3.8436e+00,2.2430e+00,5.5313e+00
1.2765e-01,3.4276e+00,2.1601e+00,4.2858e+00
2.0036e-01,4.3346e+00,2.1794e+00,4.3755e+00
1.6335e-01,4.1465e+00,2.1359e+00,4.4978e+00
2.5277e-01,3.2351e+00,2.2201e+00,4.9661e+00
1.3101e-01,4.1784e+00,2.2155e+00,5.0410e+00
2.5506e-01,3.1024e+00,2.0848e+00,3.5367e+00
1.0339e-01,4.7759e+00,2.1976e+00,4.6596e+00
2.1494e-01,3.8650e+00,2.1572e+00,5.2737e+00
1.3101e-01,4.4122e+00,2.1478e+00,4.2993e+00
1.8189e-01,5.2030e+00,2.0994e+00,4.2585e+00
9.5154e-02,4.9655e+00,2.2159e+00,5.3678e+00
1.8483e-01,3.4002e+00,2.1935e+00,4.9079e+00
1.5668e-01,4.3944e+00,2.1935e+00,4.8229e+00
1.6190e-01,4.9013e+00,2.2069e+00,5.4687e+00
1.2535e-01,4.7824e+00,2.1596e+00,4.9588e+00
1.5485e-01,4.4809e+00,2.2023e+00,4.6949e+00
1.5392e-01,4.5794e+00,2.1470e+00,4.6154e+00
7.3680e-02,5.2393e+00,2.1595e+00,4.7670e+00
1.5083e-01,3.9967e+00,2.1953e+00,5.1692e+00
1.9844e-01,3.5104e+00,2.1799e+00,4.8118e+00
1.8588e-01,4.0847e+00,2.2246e+00,4.8380e+00
1.2332e-01,4.2091e+00,2.2166e+00,5.1570e+00
1.1347e-01,4.4745e+00,2.1858e+00,5.6408e+00
1.8953e-01,4.3282e+00,2.1698e+00,5.0357e+00
7.7592e-02,4.7500e+00,2.2479e+00,5.0929e+00
1.3116e-01,3.9774e+00,2.2174e+00,5.5127e+00
1.8499e-01,5.3196e+00,2.1573e+00,3.8655e+00
1.2213e-01,4.8831e+00,2.2007e+00,4.4011e+00
1.4461e-01,4.4569e+00,2.2212e+00,4.9526e+00
1.9212e-01,4.8235e+00,2.1745e+00,3.6664e+00
1.0053e-01,4.8842e+00,2.1760e+00,4.2151e+00
1.6892e-01,3.8728e+00,2.1373e+00,4.4045e+00
1.2826e-01,4.5670e+00,2.1995e+00,4.6294e+00
1.1234e-01,4.9483e+00,2.1509e+00,4.5045e+00
1.3251e-01,4.3844e+00,2.2483e+00,5.8223e+00
1.9532e-01,4.7674e+00,2.2854e+00,5.9734e+00
1.1981e-01,3.9109e+00,2.2695e+00,5.8943e+00
9.5937e-02,3.9621e+00,2.2475e+00,5.2126e+00
1.5959e-01,4.2402e+00,2.2537e+00,6.2852e+00
1.5374e-01,4.3478e+00,2.2445e+00,5.6345e+00
1.8178e-01,4.1225e+00,2.2970e+00,7.1811e+00
1.1393e-01,4.3447e+00,2.2975e+00,7.1328e+00
1.1412e-01,3.8563e+00,2.2353e+00,5.2288e+00
1.0975e-01,3.8332e+00,2.2975e+00,7.2990e+00
1.1164e-01,4.5808e+00,2.2290e+00,5.0804e+00
1.8182e-01,3.9753e+00,2.2862e+00,6.5884e+00
1.3659e-01,3.7739e+00,2.2936e+00,6.5101e+00
2.3686e-01,3.9655e+00,2.2605e+00,5.9816e+00
9.9742e-02,5.4907e+00,2.2805e+00,6.3261e+00
1.9017e-01,4.2431e+00,2.2968e+00,6.9679e+00
6.9953e-02,4.2523e+00,2.2245e+00,5.2186e+00
1.8092e-01,3.7509e+00,2.2784e+00,6.7520e+00
1.7860e-01,4.2112e+00,2.2898e+00,7.1657e+00
9.0033e-02,4.7736e+00,2.2791e+00,6.5790e+00
1.3964e-01,4.6313e+00,2.2881e+00,6.5786e+00
1.9892e-01,4.7365e+00,2.2931e+00,7.0364e+00
1.7061e-01,4.9828e+00,2.2812e+00,6.9241e+00
1.1153e-01,4.2318e+00,2.2672e+00,6.8261e+00
1.9767e-01,4.5350e+00,2.2982e+00,7.3012e+00
1.2294e-01,3.5905e+00,2.2946e+00,6.9937e+00
1.2194e-01,5.3845e+00,2.3002e+00,7.5310e+00
8.6962e-02,4.6117e+00,2.2968e+00,6.7189e+00
1.2138e-01,3.9255e+00,2.3007e+00,7.6089e+00
2.6882e-01,5.3370e+00,2.2990e+00,7.5795e+00
4.9937e-02,4.7359e+00,2.3008e+00,7.5621e+00
1.3545e-01,4.8388e+00,2.2956e+00,7.1970e+00
1.8938e-01,4.7774e+00,2.3012e+00,7.8200e+00
1.8185e-01,4.1083e+00,2.2637e+00,6.0492e+00
7.1492e-02,4.1653e+00,2.2668e+00,6.2378e+00
6.6764e-02,5.1207e+00,2.2924e+00,6.6254e+00
8.6123e-02,4.7778e+00,2.3011e+00,7.7527e+00
1.2637e-01,4.3128e+00,2.3002e+00,7.5175e+00
1.4563e-01,4.1691e+00,2.3001e+00,7.5165e+00
1.5295e-01,4.7252e+00,2.3006e+00,7.6854e+00
1.0815e-01,4.0255e+00,2.2956e+00,7.2976e+00
1.0557e-01,4.7917e+00,2.3015e+00,7.9155e+00
2.8823e-01,5.1467e+00,2.3015e+00,7.9024e+00
1.4900e-01,4.2747e+00,2.3001e+00,7.5261e+00
1.0327e-01,4.3143e+00,2.3009e+00,7.6478e+00
9.9788e-02,3.9489e+00,2.3011e+00,7.7306e+00
1.2862e-01,3.9128e+00,2.3015e+00,7.9131e+00
1.3154e-01,5.4462e+00,2.3008e+00,7.7273e+00
4.5376e-02,4.8604e+00,2.2976e+00,7.3826e+00
1.0107e-01,5.2629e+00,2.3010e+00,7.7369e+00
1.0671e-01,4.7483e+00,2.3014e+00,7.8905e+00
1.6610e-01,5.1230e+00,2.3012e+00,7.7847e+00
1.4254e-01,7.0418e+00,2.3005e+00,7.6025e+00
1.0860e-01,3.8428e+00,2.2994e+00,7.4995e+00
9.4906e-02,3.8484e+00,2.3007e+00,7.7272e+00
1.8257e-01,3.5730e+00,2.3011e+00,7.8280e+00
1.1245e-01,4.3206e+00,2.2815e+00,6.9802e+00
7.0751e-02,4.6306e+00,2.3014e+00,7.8869e+00
1.2500e-01,4.1680e+00,2.3010e+00,7.7253e+00
8.3654e-02,4.7041e+00,2.3007e+00,7.7036e+00
1.6224e-01,5.6397e+00,2.2964e+00,7.4029e+00
8.7955e-02,4.0693e+00,2.3012e+00,7.8376e+00
1.6365e-01,4.2154e+00,2.2824e+00,6.8730e+00
7.1148e-02,5.6268e+00,2.3008e+00,7.7269e+00
7.1458e-02,4.3300e+00,2.3015e+00,7.9407e+00
2.0894e-01,4.4137e+00,2.3013e+00,7.8719e+00
2.2960e-01,5.4283e+00,2.3000e+00,7.5519e+00
4.6144e-02,5.5324e+00,2.3015e+00,7.9436e+00
3.6819e-02,4.6249e+00,2.3013e+00,7.8248e+00
3.3178e-02,4.4863e+00,2.3014e+00,7.8709e+00
5.5845e-02,4.7077e+00,2.3011e+00,7.8060e+00
1.4891e-01,4.9279e+00,2.3013e+00,7.8507e+00
6.2590e-02,5.5027e+00,2.3014e+00,7.9018e+00
1.0828e-01,5.0380e+00,2.3013e+00,7.8583e+00
9.2266e-02,5.3066e+00,2.2994e+00,7.6727e+00
8.2351e-02,5.5524e+00,2.3011e+00,7.7710e+00
1.0430e-01,5.0308e+00,2.3013e+00,7.8996e+00
5.7443e-02,5.6977e+00,2.3014e+00,7.8972e+00
1.2737e-01,5.4181e+00,2.3013e+00,7.8712e+00
5.8000e-02,5.2113e+00,2.2752e+00,7.3966e+00
4.4430e-02,5.2635e+00,2.3013e+00,7.8914e+00
5.9033e-02,4.6409e+00,2.3014e+00,7.8898e+00
7.5284e-02,5.1147e+00,2.3011e+00,7.7722e+00
5.5762e-02,4.0065e+00,2.3011e+00,7.8171e+00
1.3989e-01,5.1420e+00,2.3014e+00,7.9201e+00
8.0957e-02,4.7112e+00,2.2975e+00,7.5487e+00
2.9876e-02,4.9482e+00,2.3015e+00,7.9479e+00
1.2378e-01,4.8356e+00,2.3014e+00,7.8996e+00
9.7364e-02,5.5763e+00,2.3013e+00,7.8885e+00
6.7747e-02,5.6959e+00,2.3014e+00,7.9230e+00
1.1552e-01,3.8953e+00,2.3014e+00,7.8673e+00
1.0317e-01,5.2563e+00,2.3010e+00,7.7463e+00
9.8165e-02,5.1252e+00,2.3014e+00,7.8903e+00
6.0090e-02,5.8533e+00,2.2883e+00,7.0578e+00
8.6012e-02,6.3770e+00,2.3010e+00,7.7461e+00
7.1025e-02,5.2358e+00,2.3014e+00,7.8996e+00
5.7232e-02,4.7503e+00,2.3014e+00,7.8936e+00
9.9227e-02,5.4242e+00,2.3016e+00,7.9853e+00
1.0112e-01,4.2795e+00,2.3015e+00,7.9393e+00
4.6750e-02,4.2428e+00,2.3014e+00,7.9045e+00
5.6428e-02,4.5829e+00,2.3015e+00,7.9521e+00
5.6418e-02,4.8006e+00,2.3014e+00,7.9127e+00
8.1696e-02,5.0162e+00,2.3015e+00,7.9479e+00
8.3207e-02,5.1983e+00,2.3012e+00,7.8105e+00
2.1187e-02,5.4611e+00,2.3016e+00,8.0027e+00
5.5847e-02,6.6354e+00,2.3016e+00,7.9832e+00
4.2955e-02,5.4799e+00,2.3013e+00,7.8365e+00
1.2254e-02,5.6729e+00,2.3015e+00,7.9662e+00
6.3254e-02,5.9255e+00,2.3016e+00,7.9959e+00
9.5780e-02,4.8486e+00,2.3015e+00,7.9681e+00
1.0991e-01,4.1033e+00,2.3014e+00,7.9235e+00
1.5081e-02,5.7869e+00,2.3016e+00,7.9831e+00
7.2424e-02,5.5296e+00,2.3014e+00,7.9167e+00
8.9698e-02,5.2269e+00,2.3014e+00,7.9102e+00
5.1707e-02,5.8836e+00,2.3015e+00,7.9400e+00
9.4043e-02,5.5079e+00,2.3015e+00,7.9531e+00
3.6643e-02,5.1938e+00,2.3016e+00,8.0055e+00
2.8621e-02,5.6215e+00,2.3014e+00,7.9098e+00
4.7023e-02,6.0614e+00,2.3015e+00,7.9647e+00
6.9515e-02,6.4729e+00,2.3015e+00,7.9287e+00
7.0445e-02,4.8075e+00,2.3015e+00,7.9378e+00
7.9133e-02,5.8178e+00,2.3016e+00,8.0066e+00
1.0932e-01,6.1642e+00,2.3016e+00,7.9870e+00
2.4898e-02,5.8268e+00,2.3016e+00,7.9958e+00
9.2655e-02,6.6002e+00,2.3015e+00,7.9505e+00
1.6898e-01,6.5652e+00,2.3015e+00,7.9333e+00
9.1044e-02,5.2042e+00,2.3016e+00,8.0188e+00
3.2559e-02,4.4151e+00,2.3016e+00,7.9858e+00
7.6188e-02,5.5083e+00,2.3016e+00,8.0172e+00
9.8026e-02,5.1186e+00,2.3016e+00,7.9781e+00
5.3641e-02,5.8915e+00,2.3016e+00,8.0077e+00
1.5721e-01,4.9391e+00,2.3012e+00,7.8227e+00
3.5446e-02,5.0198e+00,2.3016e+00,7.9787e+00
2.1805e-02,5.7520e+00,2.3016e+00,7.9887e+00
9.1890e-03,5.9712e+00,2.3016e+00,8.0135e+00
2.0789e-02,6.3307e+00,2.3016e+00,7.9931e+00
4.1429e-02,6.0203e+00,2.3015e+00,7.9204e+00
1.2744e-02,5.6164e+00,2.3015e+00,7.9514e+00
5.9124e-02,4.5816e+00,2.3016e+00,7.9827e+00
1.3633e-02,6.4726e+00,2.3016e+00,8.0062e+00
2.2778e-02,5.0495e+00,2.3016e+00,7.9917e+00
3.1611e-02,5.5769e+00,2.3016e+00,8.0290e+00
2.3721e-02,5.7769e+00,2.3016e+00,7.9757e+00
4.5163e-02,5.7829e+00,2.3016e+00,8.0027e+00
3.6583e-02,5.3384e+00,2.3016e+00,7.9893e+00
3.1303e-02,7.3990e+00,2.3015e+00,7.9595e+00
6.5404e-02,5.2456e+00,2.3016e+00,7.9784e+00
2.5263e-02,6.4755e+00,2.3016e+00,8.0001e+00
5.1263e-02,6.8922e+00,2.3016e+00,7.9993e+00
7.6741e-03,7.1303e+00,2.3016e+00,7.9889e+00
2.3906e-02,5.6323e+00,2.3016e+00,7.9921e+00
4.3245e-02,7.4111e+00,2.3016e+00,7.9733e+00
8.3162e-03,6.2244e+00,2.3016e+00,8.0230e+00
1.8978e-02,6.4775e+00,2.3016e+00,8.0118e+00
2.4575e-02,5.7396e+00,2.3016e+00,8.0260e+00
4.5243e-02,4.9511e+00,2.3016e+00,8.0099e+00
6.2986e-02,6.3419e+00,2.3016e+00,8.0099e+00
6.6824e-02,6.0264e+00,2.3016e+00,8.0094e+00
7.9931e-03,6.8749e+00,2.3016e+00,8.0178e+00
3.2350e-02,6.9220e+00,2.3016e+00,8.0002e+00
3.4884e-02,7.2328e+00,2.3017e+00,8.0307e+00
4.3493e-03,6.9032e+00,2.3016e+00,7.9869e+00
8.0381e-03,6.0468e+00,2.3016e+00,8.0163e+00
4.3639e-02,6.8919e+00,2.3015e+00,7.9323e+00
4.5580e-03,6.8757e+00,2.3017e+00,8.0310e+00
6.5140e-03,6.6951e+00,2.3016e+00,7.9950e+00
7.0082e-02,5.9815e+00,2.3017e+00,8.0298e+00
1.6735e-02,5.6407e+00,2.3016e+00,8.0217e+00
1.5658e-02,6.8014e+00,2.3016e+00,8.0203e+00
5.8086e-02,6.4577e+00,2.3016e+00,8.0134e+00
2.0071e-02,7.6480e+00,2.3016e+00,8.0169e+00
4.9723e-02,5.9962e+00,2.3016e+00,8.0242e+00
5.9445e-02,6.7737e+00,2.3016e+00,8.0268e+00
2.2402e-02,6.3971e+00,2.3017e+00,8.0320e+00
2.6613e-02,5.9578e+00,2.3016e+00,8.0251e+00
6.3399e-02,6.0571e+00,2.3016e+00,8.0268e+00
2.5492e-02,6.5232e+00,2.3016e+00,8.0258e+00
4.1985e-02,7.4388e+00,2.3017e+00,8.0296e+00
8.7960e-03,7.2067e+00,2.3016e+00,8.0280e+00
8.9200e-03,6.1470e+00,2.3016e+00,8.0215e+00
1.3183e-02,7.1554e+00,2.3017e+00,8.0305e+00
4.1808e-02,6.9946e+00,2.3016e+00,8.0256e+00
1.0378e-02,6.1852e+00,2.3016e+00,8.0277e+00
2.7098e-02,7.1251e+00,2.3017e+00,8.0361e+00
1.0575e-02,6.9624e+00,2.3017e+00,8.0303e+00
5.9082e-03,7.1531e+00,2.3017e+00,8.0374e+00
2.0598e-02,6.1865e+00,2.3016e+00,8.0281e+00
3.2964e-02,6.2303e+00,2.3016e+00,8.0288e+00
1.1309e-02,6.0956e+00,2.3016e+00,8.0243e+00
2.3732e-02,5.9186e+00,2.3016e+00,8.0287e+00
4.1748e-02,6.4152e+00,2.3017e+00,8.0348e+00
8.2181e-02,6.7866e+00,2.3017e+00,8.0381e+00
7.0720e-02,7.0397e+00,2.3016e+00,8.0079e+00
7.7277e-03,7.9166e+00,2.3016e+00,8.0277e+00
4.6202e-03,6.8231e+00,2.3016e+00,8.0251e+00
4.4666e-03,7.4323e+00,2.3017e+00,8.0362e+00
7.9361e-03,6.4196e+00,2.3016e+00,8.0168e+00
1.0266e-01,6.5938e+00,2.3017e+00,8.0311e+00
3.4423e-02,8.2058e+00,2.3016e+00,8.0290e+00
3.4998e-02,7.6093e+00,2.3016e+00,8.0251e+00
5.2601e-03,7.9615e+00,2.3016e+00,8.0143e+00
1.7056e-02,5.7940e+00,2.3016e+00,8.0231e+00
1.1203e-02,6.6302e+00,2.3017e+00,8.0354e+00
1.6888e-02,7.6305e+00,2.3016e+00,8.0096e+00
6.5817e-03,7.3383e+00,2.3016e+00,8.0279e+00
5.5459e-02,6.4533e+00,2.3017e+00,8.0408e+00
6.9804e-03,7.6017e+00,2.3017e+00,8.0336e+00
4.0417e-03,7.7906e+00,2.3017e+00,8.0420e+00
1.3179e-02,6.4288e+00,2.3017e+00,8.0299e+00
2.5710e-02,7.0695e+00,2.3017e+00,8.0316e+00
2.4365e-02,7.0267e+00,2.3017e+00,8.0363e+00
9.2052e-03,7.4128e+00,2.3017e+00,8.0301e+00
4.2133e-02,7.3944e+00,2.3017e+00,8.0326e+00
4.9522e-03,6.4233e+00,2.3017e+00,8.0456e+00
4.6527e-03,8.1960e+00,2.3017e+00,8.0332e+00
7.5216e-03,6.5927e+00,2.3016e+00,8.0256e+00
1.7948e-03,8.8873e+00,2.3017e+00,8.0301e+00
1.3031e-02,7.7440e+00,2.3017e+00,8.0435e+00
7.6266e-03,7.1960e+00,2.3017e+00,8.0451e+00
1.6795e-03,7.8808e+00,2.3017e+00,8.0368e+00
1.0217e-02,8.0375e+00,2.3017e+00,8.0309e+00
1.8067e-03,8.4323e+00,2.3015e+00,7.9412e+00
4.6760e-02,7.1735e+00,2.3017e+00,8.0395e+00
6.8625e-03,7.4370e+00,2.3017e+00,8.0468e+00
1.2255e-02,7.0918e+00,2.3017e+00,8.0338e+00
3.8996e-02,7.5380e+00,2.3017e+00,8.0382e+00
1.4867e-02,6.9650e+00,2.3016e+00,8.0086e+00
1.2909e-01,9.4976e+00,2.3017e+00,8.0445e+00
1.2098e-03,9.9534e+00,2.3017e+00,8.0367e+00
4.6920e-03,7.9008e+00,2.3017e+00,8.0420e+00
8.2957e-03,7.8846e+00,2.3017e+00,8.0427e+00
6.0037e-04,9.6293e+00,2.3017e+00,8.0381e+00
3.3970e-03,7.1462e+00,2.3017e+00,8.0396e+00
8.9711e-03,7.6584e+00,2.3017e+00,8.0413e+00
7.2522e-03,8.1534e+00,2.3017e+00,8.0313e+00
4.6629e-03,8.1861e+00,2.3017e+00,8.0360e+00
4.1589e-04,8.4683e+00,2.3017e+00,8.0450e+00
1.4335e-03,8.4548e+00,2.3016e+00,8.0204e+00
6.2882e-03,7.9586e+00,2.3017e+00,8.0422e+00
1.6362e-03,9.5023e+00,2.3017e+00,8.0301e+00
2.5880e-03,8.3362e+00,2.3017e+00,8.0303e+00
1.3245e-03,9.3437e+00,2.3017e+00,8.0430e+00
5.2496e-02,9.9033e+00,2.3017e+00,8.0430e+00
5.1973e-03,7.6260e+00,2.3017e+00,8.0369e+00
4.0952e-02,8.4184e+00,2.3017e+00,8.0386e+00
1.0762e-01,8.0305e+00,2.3016e+00,8.0080e+00
2.2076e-02,9.8820e+00,2.3017e+00,8.0430e+00
3.5541e-02,9.7406e+00,2.3016e+00,8.0179e+00
4.7982e-04,9.7219e+00,2.3017e+00,8.0391e+00
6.0115e-03,8.3563e+00,2.3017e+00,8.0358e+00
3.5721e-03,8.0945e+00,2.3016e+00,7.9993e+00
3.8203e-02,9.2246e+00,2.3016e+00,8.0288e+00
7.3609e-04,8.6564e+00,2.3017e+00,8.0406e+00
2.5663e-04,1.0553e+01,2.3016e+00,8.0271e+00
1.7956e-03,8.0986e+00,2.3017e+00,8.0356e+00
7.3878e-03,8.8422e+00,2.3017e+00,8.0346e+00
4.4745e-03,7.0758e+00,2.3017e+00,8.0432e+00
1.0549e-04,1.0613e+01,2.3016e+00,7.9896e+00
3.1764e-03,7.8888e+00,2.3017e+00,8.0344e+00
2.5253e-03,7.8724e+00,2.3017e+00,8.0467e+00
2.9468e-03,7.3307e+00,2.3017e+00,8.0455e+00
8.1234e-05,1.1025e+01,2.3017e+00,8.0345e+00
2.5447e-02,8.0250e+00,2.3017e+00,8.0322e+00
3.3856e-03,8.1341e+00,2.3017e+00,8.0441e+00
1.4016e-03,8.2491e+00,2.3017e+00,8.0407e+00
2.5146e-02,8.1065e+00,2.3017e+00,8.0375e+00
2.7223e-03,7.9838e+00,2.3017e+00,8.0402e+00
6.3826e-02,7.1646e+00,2.3017e+00,8.0376e+00
1.2055e-03,8.2184e+00,2.3017e+00,8.0462e+00
6.0703e-04,8.5857e+00,2.3017e+00,8.0438e+00
4.7600e-04,8.3098e+00,2.3017e+00,8.0377e+00
7.5528e-04,9.5097e+00,2.3016e+00,8.0274e+00
7.0067e-05,1.1729e+01,2.3017e+00,8.0424e+00
4.2570e-04,9.2769e+00,2.3017e+00,8.0495e+00
6.3049e-04,9.3675e+00,2.3016e+00,8.0093e+00
8.6948e-04,9.3565e+00,2.3017e+00,8.0465e+00
2.5224e-03,7.7586e+00,2.3017e+00,8.0416e+00
4.1542e-02,9.5589e+00,2.3017e+00,8.0461e+00
5.3513e-03,9.4239e+00,2.3017e+00,8.0434e+00
3.8347e-02,1.0319e+01,2.3017e+00,8.0477e+00
3.2890e-03,7.3785e+00,2.3017e+00,8.0469e+00
3.3003e-04,9.2297e+00,2.3017e+00,8.0372e+00
8.5435e-03,8.5318e+00,2.3017e+00,8.0464e+00
1.6872e-04,1.0469e+01,2.3017e+00,8.0420e+00
8.5202e-04,8.2079e+00,2.3017e+00,8.0440e+00
2.6453e-03,8.5292e+00,2.3017e+00,8.0423e+00
1.9352e-03,8.7389e+00,2.3017e+00,8.0344e+00
6.4054e-04,9.1710e+00,2.3017e+00,8.0447e+00
8.5255e-04,9.0391e+00,2.3017e+00,8.0472e+00
4.0041e-04,8.9575e+00,2.3017e+00,8.0460e+00
1.9124e-03,8.4706e+00,2.3017e+00,8.0407e+00
1.0863e-04,1.1637e+01,2.3017e+00,8.0328e+00
6.7690e-04,9.4259e+00,2.3017e+00,8.0424e+00
7.6261e-04,8.6919e+00,2.3017e+00,8.0377e+00
4.7463e-04,1.0678e+01,2.3016e+00,8.0244e+00
4.5859e-04,9.9832e+00,2.3017e+00,8.0318e+00
1.5501e-05,1.2903e+01,2.3017e+00,8.0339e+00
7.8326e-04,1.0132e+01,2.3017e+00,8.0316e+00
3.1835e-03,8.3684e+00,2.3017e+00,8.0372e+00
4.6790e-04,9.9196e+00,2.3016e+00,8.0248e+00
1.3120e-04,1.0929e+01,2.3016e+00,8.0274e+00
4.3424e-03,8.1980e+00,2.3017e+00,8.0433e+00
5.3708e-04,9.2665e+00,2.3017e+00,8.0447e+00
1.0342e-02,9.1216e+00,2.3016e+00,8.0180e+00
5.2430e-04,8.9968e+00,2.3017e+00,8.0329e+00
6.1216e-02,8.8729e+00,2.3017e+00,8.0339e+00
7.4682e-05,1.0912e+01,2.3017e+00,8.0343e+00
2.5248e-02,1.0376e+01,2.3017e+00,8.0367e+00
4.6761e-03,1.1096e+01,2.3016e+00,8.0275e+00
3.5500e-03,8.6256e+00,2.3017e+00,8.0352e+00
3.1829e-03,7.8322e+00,2.3017e+00,8.0432e+00
5.6087e-03,9.4569e+00,2.3017e+00,8.0477e+00
6.9065e-04,8.5588e+00,2.3017e+00,8.0312e+00
1.7335e-02,1.0084e+01,2.3017e+00,8.0482e+00
6.3080e-05,1.1322e+01,2.3017e+00,8.0359e+00
6.7484e-03,7.9868e+00,2.3017e+00,8.0371e+00
1.0895e-01,1.1895e+01,2.3017e+00,8.0384e+00
2.4537e-04,9.5048e+00,2.3017e+00,8.0477e+00
4.6195e-04,9.2961e+00,2.3017e+00,8.0355e+00
2.2590e-05,1.2067e+01,2.3017e+00,8.0422e+00
6.8734e-02,1.1631e+01,2.3017e+00,8.0373e+00
7.4424e-03,1.0094e+01,2.3016e+00,7.9968e+00
9.6229e-05,1.1465e+01,2.3017e+00,8.0377e+00
7.3705e-05,1.1151e+01,2.3017e+00,8.0302e+00
3.9271e-02,1.2611e+01,2.3017e+00,8.0345e+00
4.9347e-03,9.4751e+00,2.3017e+00,8.0475e+00
1.3642e-03,8.0585e+00,2.3016e+00,8.0271e+00
5.9748e-05,1.1181e+01,2.3017e+00,8.0493e+00
7.8857e-04,9.1328e+00,2.3017e+00,8.0461e+00
6.0626e-03,1.1751e+01,2.3017e+00,8.0349e+00
1.6996e-04,9.8198e+00,2.3016e+00,8.0235e+00
5.6967e-04,1.0726e+01,2.3017e+00,8.0329e+00
1.6685e-04,1.3631e+01,2.3017e+00,8.0378e+00
6.7212e-05,1.2364e+01,2.3017e+00,8.0342e+00
2.9814e-05,1.2743e+01,2.3017e+00,8.0342e+00
2.3542e-04,1.1764e+01,2.3016e+00,8.0259e+00
4.6659e-02,1.0198e+01,2.3017e+00,8.0337e+00
5.2023e-04,1.1552e+01,2.3016e+00,8.0240e+00
2.0651e-03,9.8529e+00,2.3017e+00,8.0355e+00
5.9857e-05,1.0979e+01,2.3017e+00,8.0313e+00
1.6437e-04,1.0309e+01,2.3017e+00,8.0339e+00
2.2674e-04,9.8926e+00,2.3016e+00,8.0164e+00
6.2891e-04,9.0911e+00,2.3017e+00,8.0332e+00
1.3122e-03,1.1371e+01,2.3016e+00,8.0212e+00
4.5385e-04,1.2225e+01,2.3016e+00,8.0270e+00
2.5689e-05,1.3787e+01,2.3016e+00,8.0292e+00
8.2988e-02,9.5592e+00,2.3016e+00,8.0276e+00
3.4864e-04,9.5047e+00,2.3016e+00,8.0185e+00
6.7828e-04,9.2056e+00,2.3016e+00,8.0199e+00
2.6386e-03,8.3787e+00,2.3016e+00,8.0195e+00
3.5533e-04,1.3832e+01,2.3015e+00,7.9754e+00
1.8108e-03,8.2550e+00,2.3017e+00,8.0311e+00
7.5241e-05,1.0833e+01,2.3016e+00,8.0066e+00
3.2486e-04,1.0012e+01,2.3016e+00,8.0300e+00
3.2800e-02,9.7882e+00,2.3016e+00,8.0234e+00
8.1677e-04,9.3081e+00,2.3016e+00,8.0179e+00
2.2649e-05,1.1893e+01,2.3016e+00,8.0057e+00
1.0023e-04,1.0622e+01,2.3017e+00,8.0381e+00
1.0491e-04,1.1406e+01,2.3016e+00,8.0293e+00
1.4868e-04,1.2125e+01,2.3016e+00,8.0069e+00
6.4058e-05,1.2240e+01,2.3017e+00,8.0322e+00
1.6516e-05,1.2906e+01,2.3016e+00,7.9820e+00
1.3347e-04,1.0855e+01,2.3016e+00,8.0204e+00
