# GLoss,DLoss
1.2900e+00,7.9773e-01
1.3877e+00,7.5019e-01
1.3392e+00,7.8548e-01
1.4131e+00,7.8505e-01
1.2537e+00,8.6346e-01
1.3398e+00,8.3152e-01
1.3555e+00,7.9012e-01
1.2685e+00,7.9277e-01
1.3629e+00,7.5219e-01
1.3366e+00,7.8095e-01
1.3517e+00,8.1927e-01
1.4195e+00,7.1493e-01
1.3272e+00,7.6867e-01
1.3026e+00,7.7910e-01
1.3565e+00,7.8811e-01
1.3871e+00,7.4452e-01
1.3841e+00,7.4189e-01
1.3522e+00,7.9450e-01
1.3246e+00,7.9694e-01
1.2971e+00,8.0164e-01
1.3454e+00,7.4981e-01
1.4151e+00,7.1665e-01
1.3264e+00,7.7384e-01
1.2371e+00,8.0285e-01
1.3689e+00,7.3320e-01
1.2918e+00,8.0549e-01
1.3397e+00,7.3242e-01
1.3982e+00,7.8307e-01
1.3076e+00,8.0093e-01
1.3732e+00,7.6255e-01
1.4013e+00,8.1595e-01
1.4038e+00,7.3496e-01
1.3252e+00,7.9741e-01
1.3199e+00,7.7559e-01
1.4435e+00,7.2903e-01
1.3351e+00,7.7581e-01
1.3259e+00,7.4619e-01
1.3587e+00,7.4840e-01
1.2990e+00,7.8404e-01
1.3186e+00,8.2384e-01
1.3848e+00,7.2852e-01
1.3174e+00,7.8146e-01
1.2874e+00,7.5424e-01
1.3652e+00,7.5845e-01
1.3848e+00,7.6230e-01
1.3112e+00,7.7854e-01
1.3511e+00,7.8150e-01
1.3233e+00,7.9080e-01
1.4039e+00,7.0557e-01
1.3128e+00,7.7057e-01
1.3253e+00,7.2497e-01
1.3078e+00,7.3649e-01
1.3648e+00,7.2560e-01
1.3796e+00,7.3266e-01
1.2688e+00,7.7568e-01
1.3134e+00,7.8027e-01
1.3497e+00,7.4496e-01
1.3379e+00,7.3774e-01
1.3253e+00,7.7544e-01
1.3524e+00,7.7238e-01
1.3204e+00,7.8696e-01
1.3008e+00,7.3209e-01
1.3140e+00,7.6770e-01
1.2922e+00,7.8172e-01
1.3051e+00,7.9923e-01
1.2668e+00,8.1355e-01
1.3498e+00,7.4060e-01
1.3958e+00,7.5474e-01
1.2933e+00,7.7327e-01
1.2543e+00,7.7086e-01
1.3397e+00,7.1759e-01
1.3616e+00,8.0005e-01
1.3316e+00,7.2837e-01
1.2860e+00,7.4246e-01
1.3830e+00,7.2558e-01
1.2976e+00,7.6276e-01
1.3462e+00,7.1572e-01
1.3234e+00,7.5229e-01
1.3510e+00,7.8949e-01
1.3687e+00,8.1189e-01
1.3311e+00,7.9897e-01
1.3233e+00,7.7625e-01
1.3271e+00,7.9276e-01
1.3163e+00,7.7325e-01
1.3245e+00,7.4671e-01
1.3285e+00,7.2758e-01
1.2980e+00,7.6317e-01
1.2928e+00,7.8804e-01
1.2994e+00,7.4161e-01
1.3239e+00,7.9461e-01
1.3349e+00,8.2077e-01
1.3530e+00,7.8715e-01
1.3513e+00,8.0579e-01
1.3169e+00,7.7732e-01
1.3394e+00,7.5877e-01
1.2923e+00,7.4629e-01
1.3129e+00,7.6139e-01
1.3459e+00,7.7863e-01
1.4133e+00,7.6573e-01
1.3494e+00,7.7037e-01
1.3527e+00,8.2917e-01
1.3120e+00,7.8900e-01
1.3094e+00,7.5518e-01
1.3548e+00,7.9502e-01
1.3373e+00,7.4271e-01
1.3392e+00,8.0500e-01
1.3650e+00,7.9861e-01
1.3589e+00,7.6236e-01
1.3535e+00,7.6494e-01
1.3140e+00,7.6511e-01
1.3621e+00,7.7036e-01
1.3346e+00,7.9310e-01
1.3294e+00,7.5012e-01
1.3595e+00,7.3610e-01
1.3337e+00,7.6067e-01
1.3282e+00,7.1691e-01
1.3624e+00,7.0192e-01
1.3045e+00,7.9241e-01
1.3638e+00,7.7856e-01
1.3637e+00,7.7090e-01
1.3631e+00,7.5920e-01
1.3232e+00,7.8952e-01
1.3461e+00,7.4832e-01
1.3318e+00,8.0187e-01
1.3048e+00,7.5608e-01
1.3630e+00,7.9623e-01
1.3732e+00,7.5800e-01
1.3667e+00,8.0890e-01
1.3039e+00,7.5527e-01
1.2953e+00,7.5672e-01
1.3386e+00,7.7058e-01
1.3504e+00,7.7707e-01
1.3181e+00,7.4303e-01
1.3816e+00,7.3927e-01
1.3181e+00,7.5733e-01
1.3350e+00,7.3992e-01
1.3625e+00,7.6077e-01
1.3347e+00,7.5763e-01
1.2887e+00,7.8158e-01
1.3165e+00,8.1891e-01
1.3229e+00,7.6193e-01
1.2821e+00,7.7263e-01
1.3687e+00,7.6004e-01
1.3283e+00,7.6594e-01
1.3331e+00,7.4405e-01
1.3396e+00,6.9114e-01
1.3779e+00,8.3512e-01
1.3351e+00,8.0103e-01
1.3525e+00,7.6021e-01
1.4238e+00,7.6818e-01
1.3440e+00,7.4326e-01
1.3572e+00,7.5676e-01
1.3224e+00,7.5378e-01
1.3318e+00,7.1825e-01
1.3044e+00,8.2165e-01
1.3657e+00,8.0061e-01
1.3484e+00,7.4601e-01
1.3606e+00,7.7459e-01
1.3518e+00,8.0320e-01
1.3348e+00,8.2418e-01
1.2810e+00,8.1209e-01
1.3467e+00,7.6944e-01
1.3411e+00,7.8620e-01
1.3631e+00,7.8492e-01
1.3448e+00,7.3712e-01
1.3272e+00,7.8760e-01
1.3135e+00,7.7121e-01
1.3519e+00,7.6911e-01
1.3430e+00,7.9835e-01
1.3581e+00,7.5057e-01
1.3434e+00,7.5790e-01
1.3820e+00,7.8810e-01
1.3089e+00,7.7215e-01
1.3792e+00,7.9990e-01
1.3505e+00,8.0231e-01
1.3157e+00,7.8388e-01
1.3802e+00,7.8466e-01
1.3432e+00,7.2223e-01
1.3328e+00,7.6267e-01
1.3279e+00,7.7812e-01
1.3542e+00,7.7946e-01
1.3210e+00,7.7740e-01
1.3425e+00,7.6973e-01
1.3262e+00,8.1069e-01
1.3521e+00,7.5013e-01
1.3868e+00,7.3965e-01
1.3596e+00,7.0925e-01
1.3567e+00,7.2952e-01
1.3163e+00,7.5915e-01
1.2915e+00,7.4844e-01
1.2833e+00,8.4256e-01
1.3068e+00,8.1848e-01
1.3108e+00,7.7266e-01
1.3230e+00,7.8259e-01
1.3652e+00,7.5543e-01
1.3236e+00,7.8267e-01
1.3522e+00,7.9887e-01
1.3550e+00,7.3743e-01
1.3777e+00,7.5634e-01
1.3332e+00,7.5179e-01
1.3189e+00,8.1088e-01
1.3437e+00,7.2545e-01
1.3644e+00,7.8803e-01
1.2983e+00,7.9660e-01
1.3161e+00,8.0764e-01
1.3570e+00,7.5270e-01
1.3284e+00,7.5359e-01
1.3408e+00,7.1588e-01
1.3859e+00,7.6764e-01
1.3882e+00,7.0647e-01
1.4182e+00,7.7008e-01
1.2900e+00,8.1509e-01
1.3236e+00,7.7549e-01
1.3945e+00,7.4016e-01
1.3161e+00,7.8646e-01
1.3094e+00,8.2303e-01
1.3376e+00,7.6988e-01
1.2935e+00,7.4414e-01
1.3807e+00,7.6935e-01
1.3545e+00,7.9579e-01
1.3813e+00,7.9971e-01
1.3266e+00,8.0066e-01
1.3023e+00,7.5375e-01
1.3616e+00,7.7286e-01
1.3689e+00,7.5311e-01
1.3305e+00,7.6920e-01
1.3021e+00,7.5591e-01
1.3504e+00,7.5304e-01
1.3250e+00,7.4399e-01
1.2851e+00,7.5486e-01
1.3228e+00,7.5169e-01
1.2807e+00,8.2362e-01
1.2681e+00,8.0371e-01
1.3504e+00,7.6167e-01
1.3350e+00,7.9878e-01
1.3402e+00,7.7906e-01
1.3323e+00,8.3089e-01
1.3647e+00,7.5397e-01
1.3507e+00,8.2161e-01
1.3134e+00,7.4529e-01
1.3055e+00,8.0743e-01
1.3158e+00,7.5761e-01
1.2840e+00,7.5777e-01
1.3201e+00,7.4296e-01
1.3064e+00,8.0133e-01
1.3479e+00,7.6959e-01
1.3119e+00,7.8090e-01
1.3040e+00,7.6634e-01
1.3140e+00,7.6253e-01
1.3519e+00,7.9726e-01
1.3355e+00,7.9279e-01
1.2984e+00,7.5312e-01
1.3027e+00,7.6494e-01
1.3243e+00,7.5983e-01
1.3033e+00,7.9570e-01
1.3384e+00,7.7413e-01
1.3142e+00,7.7703e-01
1.3701e+00,8.0543e-01
1.3006e+00,8.1089e-01
1.3503e+00,7.4725e-01
1.3136e+00,7.6202e-01
1.2651e+00,8.3688e-01
1.3108e+00,8.2441e-01
1.3237e+00,7.9570e-01
1.3051e+00,8.2967e-01
1.3093e+00,7.7986e-01
1.2986e+00,7.7310e-01
1.3215e+00,7.6478e-01
1.3616e+00,8.0728e-01
1.3325e+00,7.7933e-01
1.2876e+00,7.7176e-01
1.3072e+00,7.7465e-01
1.2861e+00,7.7592e-01
1.2874e+00,7.8337e-01
1.3313e+00,7.5154e-01
1.2721e+00,7.8145e-01
1.3218e+00,7.7034e-01
1.3146e+00,8.1537e-01
1.3470e+00,7.8215e-01
1.3205e+00,7.5600e-01
1.3832e+00,7.8061e-01
1.2715e+00,7.7517e-01
1.3568e+00,7.1896e-01
1.3734e+00,7.7986e-01
1.2789e+00,8.2287e-01
1.3062e+00,7.9053e-01
1.2881e+00,7.8502e-01
1.3819e+00,7.8980e-01
1.3355e+00,7.1246e-01
1.3501e+00,7.5576e-01
1.3250e+00,7.7234e-01
1.3636e+00,8.0317e-01
1.3135e+00,7.7656e-01
1.2687e+00,7.9158e-01
1.3473e+00,7.9173e-01
1.2946e+00,7.3218e-01
1.3668e+00,7.8699e-01
1.2873e+00,7.6739e-01
1.3361e+00,7.3289e-01
1.3377e+00,7.9173e-01
1.3286e+00,7.9706e-01
1.3479e+00,7.5197e-01
1.2624e+00,7.7000e-01
1.3812e+00,7.7057e-01
1.2996e+00,7.5198e-01
1.3593e+00,7.5492e-01
1.3545e+00,7.7608e-01
1.2928e+00,7.6752e-01
1.3571e+00,7.7182e-01
1.3199e+00,7.6893e-01
1.2990e+00,7.7177e-01
1.3206e+00,7.3255e-01
1.3444e+00,7.7197e-01
1.3301e+00,7.7489e-01
1.2980e+00,7.3800e-01
1.2539e+00,8.3876e-01
1.3496e+00,7.7277e-01
1.3030e+00,7.6757e-01
1.3047e+00,7.5817e-01
1.3186e+00,7.7340e-01
1.2870e+00,7.8386e-01
1.2504e+00,7.9203e-01
1.3561e+00,8.0392e-01
1.2469e+00,7.8282e-01
1.3116e+00,8.1381e-01
1.3851e+00,8.1747e-01
1.3083e+00,8.0766e-01
1.3508e+00,7.8857e-01
1.3435e+00,7.2552e-01
1.3208e+00,7.4332e-01
1.3686e+00,7.6914e-01
1.2724e+00,8.1744e-01
1.2711e+00,7.7540e-01
1.2606e+00,7.9069e-01
1.2828e+00,8.1937e-01
1.4310e+00,8.0351e-01
1.3615e+00,7.8437e-01
1.3443e+00,7.6651e-01
1.3432e+00,8.1244e-01
1.2596e+00,8.0495e-01
1.3344e+00,8.0825e-01
1.2840e+00,7.7911e-01
1.3090e+00,7.8629e-01
1.2991e+00,7.7728e-01
1.2837e+00,8.1661e-01
1.2439e+00,8.2300e-01
1.3567e+00,7.7033e-01
1.3273e+00,8.2730e-01
1.2910e+00,7.9102e-01
1.2630e+00,8.0541e-01
1.2882e+00,7.6264e-01
1.3644e+00,7.9451e-01
1.2849e+00,8.0620e-01
1.3098e+00,7.3976e-01
1.3118e+00,7.9574e-01
1.2824e+00,7.7978e-01
1.3049e+00,7.6087e-01
1.3223e+00,8.4976e-01
1.2836e+00,7.7061e-01
1.2934e+00,7.9165e-01
1.3176e+00,7.9223e-01
1.3697e+00,7.4159e-01
1.2862e+00,7.8188e-01
1.3459e+00,7.7349e-01
1.3670e+00,7.8441e-01
1.3288e+00,8.1296e-01
1.2929e+00,8.3593e-01
1.2996e+00,8.3944e-01
1.2897e+00,7.9941e-01
1.2788e+00,8.3446e-01
1.3323e+00,8.1581e-01
1.3534e+00,8.4539e-01
1.3136e+00,7.9051e-01
1.3522e+00,8.3787e-01
1.3127e+00,8.3120e-01
1.3479e+00,8.0211e-01
1.3684e+00,8.0434e-01
1.2752e+00,7.8714e-01
1.3277e+00,7.8771e-01
1.3115e+00,8.2328e-01
1.3323e+00,8.0271e-01
1.2908e+00,8.1807e-01
1.3295e+00,8.3041e-01
1.3651e+00,7.3413e-01
1.2872e+00,7.7149e-01
1.3054e+00,7.8381e-01
1.2924e+00,7.3075e-01
1.2657e+00,9.0365e-01
